,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Rental Revenue,16.86,17.4,16.38,16.05,17.63,-,18.29,-,17.49,21.55,Upgrade
1,Other Revenue,0.83,2.21,0.34,0.14,-,-,-,-,-,-237.88,Upgrade
2,Total Revenue,17.69,19.6,16.72,16.19,17.63,-,18.29,-,17.49,-216.33,Upgrade
3,Revenue Growth (YoY,5.83%,21.08%,-5.14%,-,-3.66%,-,4.61%,-,-34.96%,-,Upgrade
4,"Selling, General & Administrative",-,0.3,-,0.18,-,-,-,-,1.77,8.25,Upgrade
5,Depreciation & Amortization,0.45,0.47,0.5,0.7,0.69,-,1.09,-,1.35,1.49,Upgrade
6,Other Operating Expenses,3.69,5.99,4.77,6.45,5.53,-,11.51,-,16.6,21.82,Upgrade
7,Total Operating Expenses,4.13,6.76,5.28,7.32,6.22,-,12.81,-,19.72,366.3,Upgrade
8,Operating Income,13.56,12.84,11.44,8.87,11.4,-,5.49,-,-2.23,-582.63,Upgrade
9,Interest Expense,-25.8,-24.76,-18.67,-14.96,-7.15,-,-10.17,-,-59.05,-67.74,Upgrade
10,Interest & Investment Income,0.27,0.54,0.58,0.58,0.22,-,1.9,-,0.63,0.5,Upgrade
11,Currency Exchange Gain (Loss),0.02,0.85,-1,-6.06,-6.38,-,1.61,-,-2.66,-1.12,Upgrade
12,Other Non-Operating Income,-,-0.34,-,-0,0,-,0.03,-,0.09,-2.15,Upgrade
13,EBT Excluding Unusual Items,-11.95,-10.87,-7.65,-11.58,-1.91,-,-1.15,-,-63.22,-653.15,Upgrade
14,Impairment of Goodwill,-,-,-,-,-,-,-,-,-,-349.98,Upgrade
15,Gain (Loss) on Sale of Investments,-,-,-,-,-,-,-,-,-,-28.5,Upgrade
16,Asset Writedown,-12.02,-37.4,-13,-21.4,-24.4,-,-17.4,-,-42.2,-52.4,Upgrade
17,Other Unusual Items,-,-,-,-0.06,0.06,-,-,-,0.08,-,Upgrade
18,Pretax Income,-23.96,-48.27,-20.65,-33.04,-26.26,-,-18.55,-,-105.34,-1084,Upgrade
19,Income Tax Expense,2.37,2.46,1.49,1.44,2.62,-,2.21,-,2.28,4.81,Upgrade
20,Earnings From Continuing Operations,-26.33,-50.73,-22.14,-34.48,-28.88,-,-20.75,-,-107.62,-1089,Upgrade
21,Earnings From Discontinued Operations,-,-,-,-,-,-,-56.93,-,-,-,Upgrade
22,Net Income to Company,-26.33,-50.73,-22.14,-34.48,-28.88,-,-77.68,-,-107.62,-1089,Upgrade
23,Net Income,-26.33,-50.73,-22.14,-34.48,-28.88,-,-77.68,-,-107.62,-1089,Upgrade
24,Net Income to Common,-26.33,-50.73,-22.14,-34.48,-28.88,-,-77.68,-,-107.62,-1089,Upgrade
25,Basic Shares Outstanding,1125,1125,1125,1125,1125,-,1125,-,1125,1125,Upgrade
26,Diluted Shares Outstanding,1125,1125,1125,1125,1125,-,1125,-,1125,1125,Upgrade
27,Shares Change (YoY),-,-,-,-,-,-,-,-,-1.20%,-0.00%,Upgrade
28,EPS (Basic),-0.02,-0.05,-0.02,-0.03,-0.03,-,-0.07,-,-0.10,-0.97,Upgrade
29,EPS (Diluted),-0.02,-0.05,-0.02,-0.03,-0.03,-,-0.07,-,-0.10,-0.97,Upgrade
30,Operating Margin,76.66%,65.51%,68.44%,54.77%,64.69%,-,29.99%,-,-12.75%,-,Upgrade
31,Profit Margin,-148.81%,-258.78%,-132.40%,-212.94%,-163.83%,-,-424.63%,-,-615.41%,-,Upgrade
32,Free Cash Flow Margin,69.91%,-153.21%,56.61%,-71.63%,48.44%,-,478.95%,-,-34.83%,-,Upgrade
33,EBITDA,13.58,12.89,11.52,8.95,11.49,-,5.98,-,-1.73,-582.06,Upgrade
34,D&A For Ebitda,0.02,0.04,0.08,0.08,0.09,0.29,0.49,0.49,0.5,0.58,Upgrade
35,EBIT,13.56,12.84,11.44,8.87,11.4,-,5.49,-,-2.23,-582.63,Upgrade
