,Fiscal Quarter,Current,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Mar '25 Mar 12, 2025","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Market Capitalization,116,129,197,196,223,236,433,394,501,540,433,Upgrade
1,Market Cap Growth,-33.91%,-33.91%,-11.62%,-17.14%,-48.57%,-40.00%,-13.48%,-27.08%,15.58%,-51.02%,-60.71%,Upgrade
2,Enterprise Value,879,879,935,925,944,959,1603,1645,1919,1939,1629,Upgrade
3,Last Close Price,0.10,0.12,0.17,0.17,0.20,0.21,0.39,0.35,0.45,0.48,0.39,Upgrade
4,PS Ratio,3.14,3.47,5.42,5.95,6.59,13.40,-,21.52,-,-2.72,-2.29,Upgrade
5,PB Ratio,0.12,0.14,0.21,0.19,0.22,0.22,0.40,0.52,0.60,0.30,0.42,Upgrade
6,P/FCF Ratio,-,-7.32,-,-91.82,-,27.67,-,4.49,-,-,-,Upgrade
7,P/OCF Ratio,-,-7.32,-,-91.82,-,27.67,-,4.49,-,-,-,Upgrade
8,EV/Sales Ratio,23.78,23.56,25.75,28.12,27.92,54.39,-,89.94,-,-9.75,-,Upgrade
9,EV/EBITDA Ratio,32.57,33.20,38.33,45.21,46.19,83.41,-,275.14,-,-,-,Upgrade
10,EV/EBIT Ratio,33.71,33.28,38.51,45.56,46.58,84.07,-,299.86,-,-,-,Upgrade
11,EV/FCF Ratio,-,-49.75,-,-434.04,-,112.27,-,18.78,-,-,-,Upgrade
12,Debt / Equity Ratio,0.84,0.84,0.91,0.78,0.77,0.79,0.80,2.04,1.93,0.88,1.56,Upgrade
13,Debt / FCF Ratio,-,-44.05,-,-365.76,-,98.12,-,17.61,-,-,-,Upgrade
14,Earnings Yield,-66.50%,-59.56%,-37.01%,-28.92%,-28.44%,-12.22%,-,-19.73%,-,-221.56%,-244.61%,Upgrade
15,FCF Yield,-13.65%,-13.65%,-10.45%,-1.09%,-1.37%,3.61%,-,22.25%,-,-8.41%,-65.95%,Upgrade
16,Buyback Yield / Dilution,-,-,-,-,-,-,-,-,1.20%,0.00%,Upgrade,
17,Total Shareholder Return,-,-,-,-,-,-,-,-,1.20%,0.00%,Upgrade,
