,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q2 2017,+9 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Jun '17 Jun 30, 2017",+9 Quarters
0,Operating Revenue,946.45,1004,794.94,760.33,1002,575.57,430.45,478.46,399.54,393.98,329.05,305.02,376.11,278.64,265.14,301.84,306.37,159.34,159.34,164.61,Upgrade
1,Other Revenue,-53.65,53.65,-,79.67,-27.94,27.94,-,35.29,-12.97,12.97,-,29.14,-13.6,13.6,-,21.14,-10.31,5.16,5.16,-,Upgrade
2,Revenue,892.8,1057,794.94,840,973.7,603.51,430.45,513.75,386.57,406.95,329.05,334.17,362.51,292.24,265.14,322.98,296.06,164.5,164.5,164.61,Upgrade
3,Revenue Growth (YoY),-8.31%,75.18%,84.68%,63.50%,151.89%,48.30%,30.82%,53.74%,6.64%,39.25%,24.10%,3.46%,22.45%,77.65%,61.18%,96.21%,79.85%,-0.01%,-0.01%,6.94%,Upgrade
4,Cost of Revenue,746.87,897.54,650.78,687.59,799.7,495.95,361.27,411.76,310.22,335.2,271.92,266.52,297.76,234.83,210.79,265.88,228.66,126.94,126.94,120.44,Upgrade
5,Gross Profit,145.93,159.71,144.15,152.41,174,107.56,69.19,101.99,76.34,71.75,57.13,67.65,64.75,57.41,54.36,57.11,67.39,37.56,37.56,44.17,Upgrade
6,"Selling, General & Admin",56.1,56.01,59.79,53.84,61.35,46.57,36.72,46.65,30.55,26.28,24.35,30.04,26.65,22.02,26.91,15.17,28.49,23.17,23.17,23.72,Upgrade
7,Research & Development,26.58,23.84,28.7,29.62,29.65,19.11,13.61,19.62,14.68,15.45,9.7,11.12,10.54,8.56,6.94,10.48,7.43,5.23,5.23,-,Upgrade
8,Other Operating Expenses,-3.33,3.62,-1.42,-7.37,2.69,1.81,-0.67,3.71,1.4,1.35,1.05,2.27,1.53,0.87,0.69,2.64,1.1,0.51,0.51,1.02,Upgrade
