,Fiscal Quarter,Current,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Market Capitalization,1255,1146,1125,1166,1220,976,1390,1620,773,827,1064,Upgrade
1,Market Cap Growth,-1.74%,-1.74%,-7.78%,19.44%,-12.20%,-39.75%,79.82%,95.90%,-27.39%,-40.49%,-31.74%,Upgrade
2,Enterprise Value,975,831,546,802,968,837,1599,2275,1778,1997,2337,Upgrade
3,Last Close Price,0.17,0.16,0.15,0.15,0.15,0.12,0.17,0.19,0.09,0.10,0.12,Upgrade
4,PE Ratio,3.94,3.84,3.76,3.62,5.49,6.16,6.79,5.79,22.74,-,-,Upgrade
5,Forward PE,-,8.62,8.62,8.62,8.62,8.62,8.62,8.62,8.62,8.62,8.62,Upgrade
6,PS Ratio,0.23,0.23,0.23,0.27,0.33,0.28,0.35,0.43,0.29,0.31,0.26,Upgrade
7,PB Ratio,0.23,0.22,0.22,0.23,0.25,0.20,0.29,0.34,0.17,0.19,0.24,Upgrade
8,P/TBV Ratio,0.22,0.22,0.22,0.23,0.25,0.20,0.29,0.34,0.17,0.19,0.24,Upgrade
9,P/FCF Ratio,4.93,4.50,-,2.01,2.15,1.30,1.48,1.73,1.38,2.83,2.81,Upgrade
10,P/OCF Ratio,3.21,3.21,2.79,1.89,2.02,1.24,1.43,1.70,1.34,2.38,2.46,Upgrade
11,EV/Sales Ratio,0.19,0.16,0.11,0.18,0.26,0.24,0.41,0.60,0.68,0.76,0.57,Upgrade
12,EV/EBITDA Ratio,1.22,1.59,1.05,1.45,2.29,2.48,3.96,5.03,8.26,-,7.00,Upgrade
13,EV/EBIT Ratio,2.59,2.21,1.44,1.89,3.28,3.97,5.81,7.16,24.17,-,11.86,Upgrade
14,EV/FCF Ratio,3.83,3.26,-,1.38,1.70,1.12,1.70,2.42,3.17,6.83,6.17,Upgrade
15,Debt / Equity Ratio,0.09,0.09,0.06,0.05,0.06,0.07,0.09,0.23,0.23,0.29,0.32,Upgrade
16,Debt / FCF Ratio,1.78,1.78,-,0.45,0.53,0.48,0.44,1.15,1.89,4.30,3.72,Upgrade
17,Return on Capital Employed (ROCE),6.94%,6.94%,7.33%,8.37%,5.97%,4.30%,5.72%,6.57%,1.55%,-,3.63%,Upgrade
18,Earnings Yield,23.74%,26.01%,26.59%,27.62%,18.20%,16.23%,14.73%,17.28%,4.40%,-17.08%,8.46%,Upgrade
19,FCF Yield,20.27%,22.21%,26.81%,49.83%,46.57%,76.86%,67.58%,57.96%,72.58%,35.36%,35.58%,Upgrade
20,Dividend Yield,6.99%,7.46%,8.55%,8.99%,6.47%,6.07%,5.39%,2.90%,-,-,-,Upgrade
21,Buyback Yield / Dilution,-,-,-,-,-,-,-,-,-,0.01%,Upgrade,
22,Total Shareholder Return,6.99%,7.46%,8.55%,8.99%,6.47%,6.07%,5.39%,2.90%,-,-,0.01%,Upgrade
