,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,688.72,458.75,455.34,466.19,609.02,556.34,872.77,405.11,251.1,239.91,Upgrade
1,Short-Term Investments,44.43,160.9,387.52,198.2,-,-,-,-,-,-,Upgrade
2,Cash & Short-Term Investments,733.15,619.65,842.86,664.39,609.02,556.34,872.77,405.11,251.1,239.91,Upgrade
3,Cash Growth,-13.02%,-6.73%,38.40%,19.42%,-30.22%,37.33%,247.58%,68.86%,-59.70%,-61.75%,Upgrade
4,Accounts Receivable,43.2,73.44,42.52,51.86,48.29,54,52.99,62.61,44.29,50.03,Upgrade
5,Other Receivables,65.89,74.29,71.12,77.51,78.91,99.16,52.73,71.38,46.41,78.75,Upgrade
6,Receivables,109.09,147.73,113.64,129.36,127.21,153.17,105.71,133.98,90.7,128.78,Upgrade
7,Inventory,3137,3060,2738,2703,2626,2711,2877,3030,3102,3148,Upgrade
8,Other Current Assets,1.09,31.5,1.29,8.73,17.53,15.37,21.98,16.3,8.19,22.38,Upgrade
9,Total Current Assets,3981,3859,3696,3506,3380,3436,3878,3585,3452,3539,Upgrade
10,"Property, Plant & Equipment",1857,1755,1720,1791,1848,1823,1989,2083,2190,2416,Upgrade
11,Long-Term Deferred Tax Assets,-,-,-,-,5.1,5.1,10.9,10.9,13.09,13.09,Upgrade
12,Other Long-Term Assets,104.58,94.34,91.9,85.02,94.02,86.27,86.45,94.27,103.25,118.26,Upgrade
13,Total Assets,5942,5708,5508,5382,5327,5350,5964,5773,5758,6087,Upgrade
14,Accounts Payable,59.63,122.06,71.73,51.36,47.63,51.39,44.02,45.24,17.74,44.36,Upgrade
15,Accrued Expenses,37.2,39.6,30.88,34.01,18.55,28.54,15.67,14.22,16.25,6.12,Upgrade
16,Current Portion of Long-Term Debt,-,-,-,-,36.43,165.45,715.88,638.69,766.15,172.9,Upgrade
17,Current Portion of Leases,226.72,177.5,191.53,200.84,190.65,160.34,234.32,227.16,233.43,286.33,Upgrade
18,Current Income Taxes Payable,86.78,65.31,66.1,50.74,44.94,36.46,45.02,22.18,31,65.68,Upgrade
19,Current Unearned Revenue,20.87,13,11.64,13.38,15.17,18.65,10.19,9.88,18.79,11.96,Upgrade
20,Other Current Liabilities,94.34,113.62,72.97,83.14,75.73,74.53,64.84,69.9,70.56,71.96,Upgrade
21,Total Current Liabilities,525.55,531.09,444.85,433.47,429.1,535.37,1130,1027,1154,659.3,Upgrade
22,Long-Term Debt,-,-,-,-,-,-,-,-,-,618.03,Upgrade
23,Long-Term Leases,225.86,127.13,72.18,99.26,130,91.11,132.15,193.69,256.95,332.97,Upgrade
24,Long-Term Deferred Tax Liabilities,3.53,3.46,4.09,4.04,3.01,2.99,3.39,3.36,3.13,3.27,Upgrade
25,Total Liabilities,754.94,661.68,521.12,536.77,562.1,629.47,1265,1224,1414,1614,Upgrade
26,Common Stock,3484,3484,3484,3484,3484,3484,3484,3484,3484,3484,Upgrade
27,Retained Earnings,2140,1993,1931,1787,1677,1615,1580,1458,1310,1424,Upgrade
28,Comprehensive Income & Other,-437.12,-430.6,-428.32,-426.56,-396.14,-378.2,-365.2,-392.63,-450.13,-434.73,Upgrade
29,Shareholders' Equity,5187,5047,4987,4845,4765,4721,4699,4549,4344,4473,Upgrade
30,Total Liabilities & Equity,5942,5708,5508,5382,5327,5350,5964,5773,5758,6087,Upgrade
31,Total Debt,452.58,304.63,263.7,300.1,357.08,416.91,1082,1060,1257,1410,Upgrade
32,Net Cash (Debt),280.57,315.02,579.16,364.29,251.93,139.44,-209.57,-654.43,-1005,-1170,Upgrade
33,Net Cash Growth,-51.56%,-13.53%,129.89%,161.26%,-,-,-,-,-,-,Upgrade
34,Net Cash Per Share,0.04,0.05,0.09,0.05,0.04,0.02,-0.03,-0.10,-0.15,-0.17,Upgrade
35,Filing Date Shares Outstanding,6779,6779,6779,6779,6779,6779,6779,6779,6779,6779,Upgrade
36,Total Common Shares Outstanding,6779,6779,6779,6779,6779,6779,6779,6779,6779,6779,Upgrade
37,Working Capital,3455,3328,3251,3072,2951,2900,2748,2558,2298,2880,Upgrade
38,Book Value Per Share,0.77,0.74,0.74,0.71,0.70,0.70,0.69,0.67,0.64,0.66,Upgrade
39,Tangible Book Value,5187,5047,4987,4845,4765,4721,4699,4549,4344,4473,Upgrade
40,Tangible Book Value Per Share,0.77,0.74,0.74,0.71,0.70,0.70,0.69,0.67,0.64,0.66,Upgrade
41,Land,-,1800,-,1800,-,-,-,1800,-,1800,Upgrade
42,Buildings,-,-,-,-,-,1800,-,-,-,-,Upgrade
43,Machinery,-,148.39,-,134.83,-,130.04,-,126.06,-,122.91,Upgrade
44,Leasehold Improvements,-,341.53,-,268.72,-,331.36,-,331.05,-,371.08,Upgrade
