,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,308.03,341.05,331.68,346.72,340,349.71,346.29,357.3,345.17,384.89,Upgrade
1,Revenue Growth (YoY),-7.13%,-1.64%,-2.45%,-0.85%,-1.82%,-2.12%,0.32%,-7.17%,-11.70%,-,Upgrade
2,Cost of Revenue,126.5,141.48,137.77,144.87,137.85,142.91,135.82,131.06,123.59,138.87,Upgrade
3,Gross Profit,181.53,199.57,193.91,201.85,202.15,206.8,210.47,226.24,221.58,246.02,Upgrade
4,"Selling, General & Admin",188.71,221.72,208.34,219.2,199,206.62,204.29,184.38,200.46,235.65,Upgrade
5,Other Operating Expenses,-1.22,2.78,-3.74,0.87,-0.87,-3.42,-3.27,-1.71,-1.1,-2.35,Upgrade
6,Operating Expenses,187.48,224.5,204.59,220.07,198.13,203.2,201.02,181.88,200.15,233.3,Upgrade
7,Operating Income,-5.95,-24.93,-10.69,-18.23,4.02,3.61,9.45,44.36,21.44,12.72,Upgrade
8,Interest Expense,-4.97,-5.46,-3.22,-2.5,-2.11,-2.14,-2.83,-3.31,-3.95,-3.74,Upgrade
9,Interest & Investment Income,0.04,0.06,0.06,0.03,0.04,0.04,0.05,0.04,0.03,0.04,Upgrade
10,Earnings From Equity Investments,-,-,-,-,-,-0.01,-,-0,-0.02,-0.01,Upgrade
11,Currency Exchange Gain (Loss),0.15,-0.55,0.12,0.16,0.15,-0.17,0.02,0.68,-0.33,-0.11,Upgrade
12,Other Non Operating Income (Expenses),-,4.41,-,2.51,-,-,-,-,-,-,Upgrade
13,EBT Excluding Unusual Items,-10.74,-26.46,-13.73,-18.03,2.1,1.34,6.68,41.76,17.17,8.9,Upgrade
14,Merger & Restructuring Charges,-,-,-,-,-,-,-,-,-,-0.01,Upgrade
15,Gain (Loss) on Sale of Investments,-,-3.41,-,-0.93,-,-,-,-,-,-1.88,Upgrade
16,Gain (Loss) on Sale of Assets,-0.09,-0.37,-0.02,-0.05,-0.03,-0.09,-0.05,-0.08,-0.01,-0.01,Upgrade
17,Asset Writedown,-,-0.96,-,-,-,-,-,-2.42,-,-,Upgrade
18,Other Unusual Items,-,-,-,15.57,1.88,-,1.4,-0.99,11.29,-,Upgrade
19,Pretax Income,-10.83,-31.19,-13.75,-3.41,3.95,1.25,8.25,38.29,28.48,7.2,Upgrade
20,Income Tax Expense,-0.06,-2.48,0.16,3.65,1.02,0.97,1.39,0.31,5.16,1.92,Upgrade
21,Earnings From Continuing Operations,-10.77,-28.71,-13.9,-7.06,2.93,0.28,6.86,37.99,23.33,5.28,Upgrade
22,Net Income to Company,-10.77,-28.71,-13.9,-7.06,2.93,0.28,6.86,37.99,23.33,5.28,Upgrade
23,Minority Interest in Earnings,2.84,3.74,4.26,4.25,5.15,0.67,0.41,1.5,-0.28,-0.32,Upgrade
24,Net Income,-7.93,-24.97,-9.65,-2.8,8.07,0.95,7.27,39.49,23.04,4.96,Upgrade
25,Net Income to Common,-7.93,-24.97,-9.65,-2.8,8.07,0.95,7.27,39.49,23.04,4.96,Upgrade
26,Net Income Growth,-,-,-,-,11.03%,-97.59%,-68.44%,696.59%,355.85%,-,Upgrade
27,Shares Outstanding (Basic),656,656,656,656,656,656,656,656,656,656,Upgrade
28,Shares Outstanding (Diluted),656,656,656,656,656,656,656,656,656,656,Upgrade
29,EPS (Basic),-0.01,-0.04,-0.01,-0.00,0.01,0.00,0.01,0.06,0.04,0.01,Upgrade
30,EPS (Diluted),-0.01,-0.04,-0.01,-0.00,0.01,0.00,0.01,0.06,0.04,0.01,Upgrade
31,EPS Growth,-,-,-,-,10.94%,-97.67%,-68.42%,696.59%,355.83%,-,Upgrade
32,Free Cash Flow,43.37,58.27,42.21,56.37,42.52,51.85,55.25,116.86,71.37,63.1,Upgrade
33,Free Cash Flow Per Share,0.07,0.09,0.06,0.09,0.06,0.08,0.08,0.18,0.11,0.10,Upgrade
34,Dividend Per Share,-,-,-,-,-,-,-,0.020,-,-,Upgrade
35,Operating Margin,-1.93%,-7.31%,-3.22%,-5.26%,1.18%,1.03%,2.73%,12.41%,6.21%,3.31%,Upgrade
36,Profit Margin,-2.57%,-7.32%,-2.91%,-0.81%,2.37%,0.27%,2.10%,11.05%,6.68%,1.29%,Upgrade
37,Free Cash Flow Margin,14.08%,17.09%,12.73%,16.26%,12.51%,14.83%,15.95%,32.71%,20.68%,16.39%,Upgrade
38,EBITDA,10.74,-6.76,7.82,1.5,22.39,22.12,27.24,62.51,38.03,28.5,Upgrade
39,D&A For EBITDA,16.69,18.16,18.5,19.73,18.37,18.51,17.79,18.15,16.59,15.78,Upgrade
40,EBIT,-5.95,-24.93,-10.69,-18.23,4.02,3.61,9.45,44.36,21.44,12.72,Upgrade
41,Advertising Expenses,5.56,-,5.82,-,5.63,-,12.64,-,13.13,-,Upgrade
