,Fiscal Quarter,Current,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Market Capitalization,184,106,125,187,200,210,256,321,305,243,256,Upgrade
1,Market Cap Growth,-43.51%,-43.51%,-37.70%,-10.94%,-21.79%,-34.69%,-16.13%,32.43%,19.23%,-41.27%,-20.41%,Upgrade
2,Enterprise Value,266,187,208,238,260,280,327,403,435,394,378,Upgrade
3,Last Close Price,0.28,0.16,0.19,0.28,0.30,0.31,0.37,0.47,0.43,0.34,0.35,Upgrade
4,PE Ratio,-,-,-,-,-,23.26,31.11,6.87,4.88,8.67,25.55,Upgrade
5,Forward PE,-,15.71,15.71,15.71,15.71,15.71,15.71,15.71,15.71,15.71,15.71,Upgrade
6,PS Ratio,0.28,0.16,0.19,0.28,0.29,0.30,0.37,0.46,0.43,0.33,0.33,Upgrade
7,PB Ratio,0.69,0.44,0.49,0.66,0.65,0.64,0.76,0.93,0.91,0.83,0.94,Upgrade
8,P/TBV Ratio,0.40,0.40,0.45,0.62,0.63,0.63,0.76,0.92,0.91,0.83,0.94,Upgrade
9,P/FCF Ratio,1.81,1.04,1.24,1.90,2.02,2.22,2.39,1.87,1.62,1.80,4.19,Upgrade
10,P/OCF Ratio,0.92,0.92,1.09,1.60,1.62,1.77,1.87,1.55,1.39,1.46,2.38,Upgrade
11,EV/Sales Ratio,0.41,0.29,0.31,0.35,0.38,0.41,0.47,0.57,0.62,0.54,0.49,Upgrade
12,EV/EBITDA Ratio,2.56,46.99,-,25.61,10.88,6.30,6.63,4.49,4.32,5.93,7.55,Upgrade
13,EV/EBIT Ratio,-,-,-,-,-,36.74,25.05,7.49,6.61,11.55,18.43,Upgrade
14,EV/FCF Ratio,2.61,1.84,2.07,2.42,2.63,2.97,3.05,2.34,2.31,2.93,6.19,Upgrade
15,Debt / Equity Ratio,0.78,0.78,0.75,0.68,0.55,0.51,0.56,0.58,0.65,0.81,0.91,Upgrade
16,Debt / FCF Ratio,1.84,1.84,1.91,1.96,1.72,1.76,1.77,1.17,1.15,1.76,4.05,Upgrade
17,Return on Capital Employed (ROCE),-,-,-,-,-,1.95%,3.07%,12.34%,15.00%,8.19%,5.04%,Upgrade
18,Earnings Yield,-17.91%,-31.15%,-27.78%,-6.66%,2.63%,4.30%,3.21%,14.55%,20.50%,11.54%,3.91%,Upgrade
19,FCF Yield,55.34%,96.24%,80.62%,52.73%,49.43%,44.96%,41.86%,53.55%,61.71%,55.40%,23.86%,Upgrade
20,Dividend Yield,0.00%,-,-,-,-,-,-,-,4.57%,-,-,Upgrade
21,Total Shareholder Return,-,-,-,-,-,-,-,4.57%,-,-,Upgrade,
