,Fiscal Quarter,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+16 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+16 Quarters
0,Revenue,22.32,22.32,10.71,10.71,25.49,10.56,22.61,17.46,34.34,36.42,5.19,35.02,26.33,48.47,23.17,14.47,23.99,15.18,27.24,16.02,Upgrade
1,Revenue Growth (YoY),-12.46%,111.34%,-52.62%,-38.65%,-25.76%,-71.01%,335.90%,-50.14%,30.41%,-24.87%,-77.61%,142.04%,9.77%,219.32%,-14.93%,-9.67%,17.09%,84.51%,124.05%,106.90%,Upgrade
2,Cost of Revenue,16.21,16.21,11.68,11.68,21.41,9.03,19.33,15.22,31.03,34.43,5.9,29.81,26.28,46.54,21.53,13.2,30.51,12.4,21.02,12.6,Upgrade
3,Gross Profit,6.11,6.11,-0.96,-0.96,4.08,1.53,3.28,2.24,3.31,1.99,-0.71,5.21,0.05,1.93,1.64,1.27,-6.53,2.78,6.22,3.42,Upgrade
4,"Selling, General & Admin",5.69,5.69,7.01,7.01,6.49,5.3,6.35,6.33,6.86,7.13,12.62,7.96,9.39,16,7.1,5.37,5.34,10.52,6.9,7.05,Upgrade
5,Other Operating Expenses,-0.01,-0.01,-0.12,-0.12,-0,-0,0.44,-0.17,-0.26,-0.25,0.79,-0.76,-0.02,-0.1,-,-,-0.57,-,-,-,Upgrade
6,Operating Expenses,5.22,5.22,8.69,8.69,7.76,5.34,15.33,7.23,6.99,7.73,13.05,7.69,12.38,15.9,7.42,6.72,4.97,10.68,7.47,7.63,Upgrade
7,Operating Income,0.89,0.89,-9.65,-9.65,-3.68,-3.81,-12.06,-4.99,-3.68,-5.74,-13.76,-2.48,-12.32,-13.97,-5.78,-5.45,-11.5,-7.9,-1.26,-4.21,Upgrade
8,Interest Expense,-0.63,-0.63,-0.95,-0.95,-2.74,-2.76,-2.45,-2.43,-2.56,-2.44,-0.24,-2.19,-2.21,-1.62,-0.54,-0.67,-0.7,-1.54,-1.39,-0.95,Upgrade
9,Interest & Investment Income,0.02,0.02,0.22,0.22,0.83,0.85,0.98,0.92,1.13,1.4,0.48,1.12,1.82,0.64,0.21,0.31,0.98,0.77,0.53,0.67,Upgrade
10,Currency Exchange Gain (Loss),-0,-0,-2.34,-2.34,-,-0.08,0.36,0.02,-0.01,-,-0.09,-,-,-,-,0,0,-,-,-,Upgrade
11,Other Non Operating Income (Expenses),-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.06,0.05,-0.23,0.09,0.1,0.05,Upgrade
12,EBT Excluding Unusual Items,0.28,0.28,-12.72,-12.72,-5.59,-5.8,-13.17,-6.49,-5.11,-6.77,-13.6,-3.55,-12.71,-14.96,-6.05,-5.75,-11.44,-8.59,-2.02,-4.44,Upgrade
13,Merger & Restructuring Charges,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.6,Upgrade
14,Impairment of Goodwill,-0.51,-0.51,-1.02,-1.02,-,-,-2.09,-,-,-,-3.75,-,-,-,-,-,-,-,-,-,Upgrade
15,Gain (Loss) on Sale of Investments,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.02,-,-0.13,0.04,0.08,0.01,Upgrade
16,Gain (Loss) on Sale of Assets,-,-,-,-,-,-,0.01,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
17,Asset Writedown,-,-,-,-,-,-,-49.75,-,-,-,-,-,-,-1.54,-,-,-0.86,-,-,-,Upgrade
18,Other Unusual Items,-1.2,-1.2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.29,-,-,-,Upgrade
19,Pretax Income,-1.44,-1.44,-13.74,-13.74,-5.59,-5.8,-65,-6.49,-5.11,-6.77,-17.36,-3.55,-12.71,-16.5,-6.03,-5.75,-12.14,-8.55,-1.93,-5.03,Upgrade
20,Income Tax Expense,0.01,0.01,0.03,0.03,-,-,-4.48,-0.05,0,0.35,-0.59,0.45,-0.68,-0.14,-0.38,-0.41,-0.57,0.03,-0.12,-0.04,Upgrade
21,Earnings From Continuing Operations,-1.45,-1.45,-13.76,-13.76,-5.59,-5.8,-60.52,-6.44,-5.11,-7.12,-16.77,-4,-12.04,-16.36,-5.65,-5.35,-11.57,-8.58,-1.81,-4.99,Upgrade
22,Minority Interest in Earnings,0.44,0.44,0.22,0.22,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
23,Net Income,-1.01,-1.01,-13.54,-13.54,-5.59,-5.8,-60.52,-6.44,-5.11,-7.12,-16.77,-4,-12.04,-16.36,-5.65,-5.35,-11.57,-8.58,-1.81,-4.99,Upgrade
24,Net Income to Common,-1.01,-1.01,-13.54,-13.54,-5.59,-5.8,-60.52,-6.44,-5.11,-7.12,-16.77,-4,-12.04,-16.36,-5.65,-5.35,-11.57,-8.58,-1.81,-4.99,Upgrade
25,Shares Outstanding (Basic),94,94,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,90,90,89,Upgrade
26,Shares Outstanding (Diluted),94,94,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,90,90,89,Upgrade
27,Shares Change (YoY),3.26%,3.26%,0.00%,0.00%,-,-,-0.00%,-,-,-,0.00%,-,0.00%,0.63%,0.95%,1.91%,13.16%,25.56%,33.27%,32.88%,Upgrade
28,EPS (Basic),-0.01,-0.01,-0.15,-0.15,-0.06,-0.06,-0.67,-0.07,-0.06,-0.08,-0.18,-0.04,-0.13,-0.18,-0.06,-0.06,-0.13,-0.10,-0.02,-0.06,Upgrade
