,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,5097,4546,4504,5120,6289,4657,4153,4357,6268,4200,4271,5275,4830,4505,4990,5185,5880,4935,2764,7614,Upgrade
1,Other Revenue,-268.57,268.57,-,546.74,-448.68,448.68,-,875.56,-465.42,465.42,-,937.32,-512.18,512.18,-,755.79,-363.27,363.27,-,535.14,Upgrade
2,Revenue,4829,4815,4504,5667,5840,5106,4153,5233,5802,4665,4271,6212,4318,5017,4990,5940,5517,5299,2764,8149,Upgrade
3,Revenue Growth (YoY),-17.32%,-5.70%,8.45%,8.29%,0.65%,9.45%,-2.78%,-15.76%,34.38%,-7.02%,-14.41%,4.57%,-21.74%,-5.31%,80.53%,-27.11%,72.24%,53.12%,-6.54%,119.65%,Upgrade
4,Cost of Revenue,4248,4335,4074,5207,5226,4553,3806,4786,5186,4245,3920,5807,3832,4547,4524,5458,4960,4685,2606,7551,Upgrade
5,Gross Profit,580.6,479.32,429.58,459.55,613.64,552.21,346.83,446.78,615.85,419.83,351.3,404.71,485.66,470.1,466.63,482.23,556.51,614.06,157.92,598.4,Upgrade
6,"Selling, General & Admin",256.07,197.55,209.7,217.01,270.87,188.32,209.32,193.99,278.84,185.61,203.77,218.09,260.6,173.51,191.2,223.66,236.8,195.42,184.41,299.19,Upgrade
7,Research & Development,144.78,143.63,168.85,124.95,130.58,136.82,99.85,108,92.41,83.14,79.29,75.13,76.88,85.2,89.4,69.62,82.17,62.53,44.01,95.23,Upgrade
8,Other Operating Expenses,21.59,17.43,20.34,16.59,20.72,22.24,3.53,34.15,18.61,23.45,20.48,52.42,7.79,20.51,14.45,59,0.61,21.3,8.92,34.43,Upgrade
9,Operating Expenses,422.48,358.11,398.9,365.07,422.32,348.01,312.7,337.13,389.75,289.81,300.59,332.49,342.88,276.02,281.82,272.19,316.59,277.32,237.33,544.54,Upgrade
10,Operating Income,158.12,121.21,30.69,94.48,191.32,204.2,34.13,109.65,226.1,130.02,50.71,72.22,142.79,194.09,184.81,210.04,239.92,336.73,-79.4,53.86,Upgrade
11,Interest Expense,-10.08,-9.42,-9.23,-10.57,-6.73,-8.18,-6.39,-7.21,-6.16,-5.96,-4.2,-6.97,-2.54,-5.32,-1.19,-1.48,-1.72,-2.31,-2.42,-1.67,Upgrade
12,Interest & Investment Income,68.58,90.37,85.82,74.29,120.16,73.33,79.41,67.7,172.38,82.56,70.46,126.99,108.86,132.17,106.6,119.78,230.49,10.47,7.7,392.73,Upgrade
13,Earnings From Equity Investments,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-119.77,119.14,0.63,-239.65,Upgrade
14,Currency Exchange Gain (Loss),0.1,-0.1,-,-0.35,0.79,-0.79,-,-0.86,0.35,-0.35,-,1.08,-0.6,0.6,-,0.2,-0,0,-,-0.14,Upgrade
15,Other Non Operating Income (Expenses),-0.88,-0.64,-1.04,-4.19,0.36,0.04,-1.69,5.99,-4.25,5.03,0.13,-5.16,-3.13,1.16,4.83,-4.38,-2.02,1.19,-0.76,-7.67,Upgrade
16,EBT Excluding Unusual Items,215.85,201.42,106.23,153.67,305.89,268.6,105.46,175.28,388.42,211.31,117.1,188.16,245.38,322.7,295.05,324.16,346.9,465.23,-74.27,197.46,Upgrade
17,Gain (Loss) on Sale of Assets,-1.13,-0.05,-,0.56,9.93,28.56,0.06,-0.67,0.2,-0.16,-,-2.17,1.19,-1.19,-,-1.95,0.1,-0.69,-,10.44,Upgrade
18,Asset Writedown,1.98,-0.86,0.86,1.3,-1.64,-0.01,0.01,-1.21,1.21,-0.56,0.56,-1.65,1.28,-6.31,6.31,-17.71,-0.56,-0.01,0.01,-0.54,Upgrade
19,Other Unusual Items,23.16,54.36,35.85,36.58,-,-,-,18.07,-,-,-,47.39,-,-,-,61.57,-,-,-,5.62,Upgrade
20,Pretax Income,239.85,254.87,142.94,192.11,314.18,297.16,105.53,191.46,389.83,210.59,117.66,231.73,247.85,315.21,301.35,366.07,346.44,464.54,-74.26,212.98,Upgrade
21,Income Tax Expense,38.42,19.07,22.7,44.86,44.25,41.17,13.69,8.61,32.08,25.85,16.67,15.64,23.55,43.97,36.92,24.84,49.23,62.05,-2.57,-30.81,Upgrade
22,Earnings From Continuing Operations,201.43,235.8,120.23,147.25,269.93,255.99,91.84,182.85,357.76,184.74,101,216.09,224.29,271.24,264.44,341.23,297.21,402.49,-71.68,243.79,Upgrade
23,Minority Interest in Earnings,-63.36,-66.98,-26.19,-59.79,-86.94,-74.64,-23.12,-61.84,-135.13,-59.2,-25.64,-76.53,-67.43,-89.95,-83.29,-131.53,-107.12,-137.81,24.48,-64.34,Upgrade
24,Net Income,138.07,168.82,94.05,87.46,182.99,181.36,68.72,121.01,222.63,125.55,75.35,139.56,156.86,181.29,181.14,209.7,190.09,264.68,-47.21,179.46,Upgrade
25,Net Income to Common,138.07,168.82,94.05,87.46,182.99,181.36,68.72,121.01,222.63,125.55,75.35,139.56,156.86,181.29,181.14,209.7,190.09,264.68,-47.21,179.46,Upgrade
26,Net Income Growth,-24.55%,-6.91%,36.85%,-27.73%,-17.80%,44.46%,-8.80%,-13.29%,41.93%,-30.75%,-58.40%,-33.45%,-17.48%,-31.51%,-,16.85%,71.75%,90.49%,-,68.07%,Upgrade
27,Shares Outstanding (Basic),743,743,743,743,743,743,740,761,679,611,739,647,678,679,672,642,669,670,669,642,Upgrade
28,Shares Outstanding (Diluted),743,743,743,743,743,743,740,761,679,611,739,647,678,679,672,642,669,670,669,642,Upgrade
29,Shares Change (YoY),0.02%,0.00%,0.42%,-2.35%,9.46%,21.60%,0.04%,17.60%,0.05%,-9.96%,10.02%,0.86%,1.40%,1.36%,0.52%,-0.02%,-0.01%,1.50%,1.31%,-2.77%,Upgrade
30,EPS (Basic),0.19,0.23,0.13,0.12,0.25,0.24,0.09,0.16,0.33,0.21,0.10,0.22,0.23,0.27,0.27,0.33,0.28,0.40,-0.07,0.28,Upgrade
31,EPS (Diluted),0.19,0.23,0.13,0.12,0.25,0.24,0.09,0.16,0.33,0.21,0.10,0.22,0.23,0.27,0.27,0.33,0.28,0.40,-0.07,0.28,Upgrade
32,EPS Growth,-24.56%,-6.92%,36.28%,-25.99%,-24.91%,18.80%,-8.83%,-26.27%,41.85%,-23.09%,-62.19%,-34.02%,-18.62%,-32.42%,-,16.88%,71.77%,87.68%,-,72.85%,Upgrade
33,Free Cash Flow,46.99,454.95,4.3,942.89,41.36,-17,391.76,82.33,161.34,-884.41,463.29,-323.06,939.9,0.04,1005,1029,241.49,236.67,975.21,817.28,Upgrade
34,Free Cash Flow Per Share,0.06,0.61,0.01,1.27,0.06,-0.02,0.53,0.11,0.24,-1.45,0.63,-0.50,1.39,0.00,1.50,1.60,0.36,0.35,1.46,1.27,Upgrade
35,Dividend Per Share,-,0.100,-,0.250,-,-,-,0.250,-,-,-,0.300,-,-,-,0.300,-,-,-,0.154,Upgrade
36,Dividend Growth,-,-,-,0%,-,-,-,-16.67%,-,-,-,0%,-,-,-,95.06%,-,-,-,-66.67%,Upgrade
37,Gross Margin,12.02%,9.96%,9.54%,8.11%,10.51%,10.82%,8.35%,8.54%,10.61%,9.00%,8.22%,6.51%,11.25%,9.37%,9.35%,8.12%,10.09%,11.59%,5.71%,7.34%,Upgrade
38,Operating Margin,3.27%,2.52%,0.68%,1.67%,3.28%,4.00%,0.82%,2.10%,3.90%,2.79%,1.19%,1.16%,3.31%,3.87%,3.70%,3.54%,4.35%,6.36%,-2.87%,0.66%,Upgrade
39,Profit Margin,2.86%,3.51%,2.09%,1.54%,3.13%,3.55%,1.65%,2.31%,3.84%,2.69%,1.76%,2.25%,3.63%,3.61%,3.63%,3.53%,3.45%,5.00%,-1.71%,2.20%,Upgrade
40,Free Cash Flow Margin,0.97%,9.45%,0.10%,16.64%,0.71%,-0.33%,9.43%,1.57%,2.78%,-18.96%,10.85%,-5.20%,21.77%,0.00%,20.15%,17.32%,4.38%,4.47%,35.28%,10.03%,Upgrade
41,EBITDA,308.97,266.88,181.53,245.33,336.72,345.82,179.53,255.05,365.47,277.1,190.07,211.58,282.72,334.27,324.74,349.97,323.26,474.14,3.93,137.19,Upgrade
42,EBITDA Margin,6.40%,5.54%,4.03%,4.33%,5.77%,6.77%,4.32%,4.87%,6.30%,5.94%,4.45%,3.41%,6.55%,6.66%,6.51%,5.89%,5.86%,8.95%,0.14%,1.68%,Upgrade
43,D&A For EBITDA,150.85,145.67,150.85,150.85,145.4,141.62,145.4,145.4,139.37,147.08,139.37,139.37,139.94,140.18,139.94,139.94,83.34,137.4,83.34,83.34,Upgrade
44,EBIT,158.12,121.21,30.69,94.48,191.32,204.2,34.13,109.65,226.1,130.02,50.71,72.22,142.79,194.09,184.81,210.04,239.92,336.73,-79.4,53.86,Upgrade
45,EBIT Margin,3.27%,2.52%,0.68%,1.67%,3.28%,4.00%,0.82%,2.10%,3.90%,2.79%,1.19%,1.16%,3.31%,3.87%,3.70%,3.54%,4.35%,6.36%,-2.87%,0.66%,Upgrade
46,Effective Tax Rate,16.02%,7.48%,15.88%,23.35%,14.08%,13.85%,12.97%,4.50%,8.23%,12.27%,14.16%,6.75%,9.50%,13.95%,12.25%,6.79%,14.21%,13.36%,-,-,Upgrade
47,Revenue as Reported,4829,4815,4504,5667,5840,5106,4153,5233,5802,4665,4271,6212,4318,5017,4990,5940,5517,5299,2764,8149,Upgrade
