,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,3218,3736,2451,1827,2292,1729,995.46,1090,1994,1835,1690,1599,1910,1613,1200,1248,1099,1033,964.95,1323,Upgrade
1,Trading Asset Securities,3.02,0.2,0.23,0.23,0.16,0.02,-,-,-,-,29.25,92.02,-,-,-,-,-,-,20,50,Upgrade
2,Cash & Short-Term Investments,3221,3737,2451,1827,2293,1729,995.46,1090,1994,1835,1719,1691,1910,1613,1200,1248,1099,1033,984.95,1373,Upgrade
3,Cash Growth,40.50%,116.10%,146.19%,67.55%,14.97%,-5.77%,-42.09%,-35.52%,4.40%,13.74%,43.28%,35.51%,73.79%,56.16%,21.80%,-9.12%,7.49%,-7.27%,-44.63%,-29.76%,Upgrade
4,Accounts Receivable,3962,3765,3617,3751,3886,3792,3430,3387,3527,3392,3308,3047,3325,3154,3177,3278,3537,3310,2836,3016,Upgrade
5,Other Receivables,123.11,114.92,418.83,137.01,195.57,207.46,204.93,188.06,245.33,218,189.21,176.13,497.43,579.7,484.55,456.83,584.93,615.43,614.64,561.7,Upgrade
6,Receivables,4085,3880,4035,3888,4082,4000,3635,3575,3772,3610,3497,3223,3822,3734,3662,3735,4122,3925,3450,3578,Upgrade
7,Inventory,2804,2685,2721,2718,2826,2737,2490,2522,2277,2344,2024,1902,1758,1806,1475,1434,1496,1384,1110,1033,Upgrade
8,Other Current Assets,416.65,421.62,398.25,307.71,333.71,384.41,380.89,356.19,371.78,373.39,467.07,276.22,413.02,329.46,405.71,309.12,424.54,273.85,383.14,293.15,Upgrade
9,Total Current Assets,10526,10723,9605,8742,9534,8850,7501,7543,8415,8163,7707,7092,7903,7483,6742,6726,7142,6616,5929,6277,Upgrade
10,"Property, Plant & Equipment",1288,1253,1232,1206,1122,1101,1010,1012,866.96,865.24,858.79,822.04,837.3,837.01,847.74,805.26,732.65,595.85,555.27,566.43,Upgrade
11,Long-Term Investments,2753,2751,2747,2813,2692,2649,2697,2552,1776,2133,2106,2094,2036,1670,1648,1666,1772,1721,1710,1779,Upgrade
12,Goodwill,1064,1064,1064,1064,1094,1094,1094,1094,1087,1087,1094,1078,1790,1790,1790,1790,1779,1762,1762,1762,Upgrade
13,Other Intangible Assets,212.68,217.53,219.98,224.2,230.31,237.58,242.03,250.84,257.44,264.07,271.5,249.45,257.59,264.91,274.28,264.37,283.11,280.01,266.98,249.95,Upgrade
14,Long-Term Accounts Receivable,-,-,-,-,-,-,-,-,-,-,-,-,0.04,0.03,0.04,0.05,0.48,0.73,3.05,3.34,Upgrade
15,Long-Term Deferred Tax Assets,126.65,127.49,126.91,127.27,148.37,155.15,160.79,158.51,144.51,160.92,164.96,156.73,198.94,161.74,147.08,150.16,68.32,67.7,70.11,64.38,Upgrade
16,Long-Term Deferred Charges,218.06,227.17,220.93,207,98.66,101.55,80.25,91.57,43.89,33.31,43.39,36.81,56.59,59.88,45.13,51.51,54.66,49.89,37.32,59.91,Upgrade
17,Other Long-Term Assets,1139,1152,1169,1130,1128,1087,1076,1073,1158,148.4,126.14,1113,240.95,229.43,223.61,238.24,287.04,317.08,290.98,289.51,Upgrade
18,Total Assets,17327,17515,16384,15513,16047,15275,13861,13775,13748,12854,12373,12642,13321,12496,11717,11692,12120,11410,10625,11052,Upgrade
19,Accounts Payable,2890,2946,3017,3104,2744,2746,2437,2662,2517,2280,2022,1879,2839,2644,1988,1645,2137,1736,1472,1363,Upgrade
20,Accrued Expenses,177.83,251.31,132.41,401.58,178.51,294.51,177.83,441.63,187.07,301.53,135.12,430.55,144.62,277.89,125.28,438.18,149.87,341.48,115.83,418.76,Upgrade
21,Short-Term Debt,5537,6044,4692,3609,4441,3603,2584,2946,4180,4242,4211,3598,3043,2602,2526,2857,2754,2341,2086,1965,Upgrade
22,Current Portion of Long-Term Debt,553.65,500.71,585.02,82.59,293.56,237.49,-,155.92,249.63,628.08,921.74,787.56,901.6,318,311,261,449,844.05,1409,1708,Upgrade
23,Current Portion of Leases,-,79.42,-,72.41,-,50.8,-,30.3,-,18.64,-,13.24,-,-,-,-,-,-,-,-,Upgrade
24,Current Income Taxes Payable,74.38,14.31,59.1,16.36,65.01,19.39,54.65,12.06,74.2,18.92,59.25,12.23,16.49,13.44,115.42,33.08,89.16,39.76,90.94,60.49,Upgrade
25,Current Unearned Revenue,1012,880.06,985.02,908.36,1029,971.57,940.89,944.74,720.7,594.3,590.96,450.29,471.04,312.84,368.97,288.65,317.04,325.81,299.57,306.86,Upgrade
26,Other Current Liabilities,653.7,647.09,685.68,740.73,785.92,803.35,1561,718.74,446.88,540.42,386.64,353.9,917.68,843.06,956.42,755.13,571.63,293.72,370.81,265.6,Upgrade
