,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,560.3,405.1,477.3,3237,859.8,2926,496.8,821.3,1957,405.6,Upgrade
1,Revenue Growth (YoY),17.39%,-87.48%,-44.49%,10.61%,73.07%,256.31%,-74.61%,102.49%,361.55%,-2.31%,Upgrade
2,Cost of Revenue,714,37.9,163.8,2140,383.8,1921,162.7,444,1334,87.3,Upgrade
3,Gross Profit,-153.7,367.2,313.5,1097,476,1006,334.1,377.3,622.8,318.3,Upgrade
4,"Selling, General & Admin",227.3,185.5,190.9,304.9,199.5,291.2,185.3,213.7,278.6,205.5,Upgrade
5,Other Operating Expenses,-26.4,-20.4,-6,-13,-10.1,-6.7,-6.2,-20.9,-5.7,-3.2,Upgrade
6,Operating Expenses,200.9,165.1,184.9,291.9,189.4,284.5,179.1,192.8,272.9,202.3,Upgrade
7,Operating Income,-354.6,202.1,128.6,804.7,286.6,721,155,184.5,349.9,116,Upgrade
8,Interest Expense,-107.6,-113,-91,-62.5,-54.3,-53.6,-59.1,-49.6,-46.4,-31.9,Upgrade
9,Interest & Investment Income,77,84.5,55.5,26.1,8,5.9,7.7,13.3,27.7,37.6,Upgrade
10,Earnings From Equity Investments,-59.4,-149.9,-93.2,-271,223.4,97.2,147.5,49.7,-58.3,115.2,Upgrade
11,Currency Exchange Gain (Loss),-0.9,-19.2,2.6,-4.1,3.1,2.8,-2.2,3.9,-6.4,-3.7,Upgrade
12,Other Non Operating Income (Expenses),-21.6,-27.9,-1.5,125.2,150.3,67.6,18.4,178.3,-248.4,-4.8,Upgrade
13,EBT Excluding Unusual Items,-467.1,-23.4,1,618.4,617.1,840.9,267.3,380.1,18.1,228.4,Upgrade
14,Gain (Loss) on Sale of Investments,-28.5,-21.7,-18.6,-56.2,-33.5,-10.9,472.2,113.2,-,22.4,Upgrade
15,Gain (Loss) on Sale of Assets,-,41.2,-,0.6,-,-,-,-,-2,6,Upgrade
16,Asset Writedown,-827.6,-460,-290.1,-1176,-127,-32.9,-494.5,-630.2,-434.3,-167.5,Upgrade
17,Other Unusual Items,-,3,-,4.8,-,3.3,-,-6.8,6.8,-,Upgrade
18,Pretax Income,-1323,-460.9,-307.7,-608.6,456.6,800.4,245,-143.7,-411.4,89.3,Upgrade
19,Income Tax Expense,38.4,17.5,26.3,120.1,51.8,102.4,25.4,14.3,46.5,29.7,Upgrade
20,Earnings From Continuing Operations,-1362,-478.4,-334,-728.7,404.8,698,219.6,-158,-457.9,59.6,Upgrade
21,Net Income to Company,-1362,-478.4,-334,-728.7,404.8,698,219.6,-158,-457.9,59.6,Upgrade
22,Minority Interest in Earnings,57.3,-4.8,-7.4,-153.3,1.5,1,1.3,1.6,3.7,-0.4,Upgrade
23,Net Income,-1304,-483.2,-341.4,-882,406.3,699,220.9,-156.4,-454.2,59.2,Upgrade
24,Preferred Dividends & Other Adjustments,32.8,33,32.8,32,32.3,32.8,32.7,32.3,31.5,32.5,Upgrade
25,Net Income to Common,-1337,-516.2,-374.2,-914,374,666.2,188.2,-188.7,-485.7,26.7,Upgrade
26,Net Income Growth,-,-,-,-,83.93%,-,-,-,-,-80.87%,Upgrade
27,Shares Outstanding (Basic),1357,1357,1357,1356,1356,1355,1355,1355,1354,1353,Upgrade
28,Shares Outstanding (Diluted),1357,1357,1357,1356,1356,1355,1355,1355,1355,1356,Upgrade
29,Shares Change (YoY),0.01%,0.09%,0.09%,0.09%,0.08%,-0.00%,0.01%,-0.12%,0.12%,0.43%,Upgrade
30,EPS (Basic),-0.99,-0.38,-0.28,-0.67,0.28,0.49,0.14,-0.14,-0.36,0.02,Upgrade
31,EPS (Diluted),-0.99,-0.38,-0.28,-0.68,0.28,0.49,0.14,-0.14,-0.36,0.02,Upgrade
32,EPS Growth,-,-,-,-,98.56%,-,-,-,-,-90.13%,Upgrade
33,Free Cash Flow,-42.5,216.2,290.2,82.2,480.8,-2024,689.4,1963,793,46.7,Upgrade
34,Free Cash Flow Per Share,-0.03,0.16,0.21,0.06,0.35,-1.49,0.51,1.45,0.59,0.03,Upgrade
35,Dividend Per Share,0.030,0.080,0.060,0.210,0.060,0.210,0.060,0.210,0.060,0.210,Upgrade
36,Dividend Growth,-50.00%,-61.90%,0%,0%,0%,0%,0%,0%,0%,0%,Upgrade
37,Operating Margin,-63.29%,49.89%,26.94%,24.86%,33.33%,24.64%,31.20%,22.46%,17.88%,28.60%,Upgrade
38,Profit Margin,-238.64%,-127.43%,-78.40%,-28.24%,43.50%,22.77%,37.88%,-22.98%,-24.82%,6.58%,Upgrade
39,Free Cash Flow Margin,-7.59%,53.37%,60.80%,2.54%,55.92%,-69.15%,138.77%,238.95%,40.53%,11.51%,Upgrade
40,EBITDA,-352.2,204.3,130.8,809.7,290.3,727.5,165.2,192.6,359.8,124.2,Upgrade
41,D&A For EBITDA,2.4,2.2,2.2,5,3.7,6.5,10.2,8.1,9.9,8.2,Upgrade
42,EBIT,-354.6,202.1,128.6,804.7,286.6,721,155,184.5,349.9,116,Upgrade
