,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,16892,11624,14542,21699,14183,12408,18299,13970,12584,20142,27028,12235,23784,25088,22035,16107,12720,8061,23856,11040,Upgrade
1,Short-Term Investments,59518,46874,47097,48454,42887,53951,50664,55638,56515,58290,62708,62162,61199,57151,55384,53704,49517,51067,47491,46258,Upgrade
2,Trading Asset Securities,83629,58348,79759,66178,90817,76127,89222,70788,89063,70455,65714,56440,65352,48533,59562,45631,58266,53194,59655,48603,Upgrade
3,Accounts Receivable,33363,35321,34553,39072,36977,39983,37997,40108,37365,43932,44006,52745,48170,59581,45592,52579,57641,43565,34839,40081,Upgrade
4,Other Receivables,3198,2397,1199,2884,1146,2695,1692,2794,1995,2435,3006,1345,2070,2188,2639,1664,2880,1888,3123,2603,Upgrade
5,"Property, Plant & Equipment",1665,1731,1636,1695,1685,1652,1306,1366,1449,1457,1499,1534,1574,1626,1690,1705,1720,1543,1520,1585,Upgrade
6,Goodwill,526.96,533.21,529.7,529.51,857.23,861.24,818.22,834.72,845.04,799.53,920.92,928.32,945.7,944.6,959.32,955.34,1006,1036,1045,1016,Upgrade
7,Other Intangible Assets,248.99,250.99,255.08,262.92,228.31,230.32,240.09,215.49,213.42,210.2,237.47,257.41,214.51,212.1,212.59,216.24,212.67,240.55,274.75,314.06,Upgrade
8,Investments in Debt & Equity Securities,51639,21715,40504,7638,30071,7513,32920,10964,22428,7314,18433,6113,18941,5744,25865,8009,23849,8226,25448,10184,Upgrade
9,Restricted Cash,675.78,8301,9172,8531,11330,9197,5201,8877,8804,6708,6761,7168,9476,4412,6063,5006,7029,2124,6367,3689,Upgrade
10,Other Current Assets,15131,29808,9401,35268,9482,34104,15154,35484,11254,23274,15539,23202,10802,23913,8874,24403,6686,19447,4492,23926,Upgrade
11,Long-Term Deferred Tax Assets,2232,2227,1994,2409,2206,2406,2307,2480,2234,2236,2246,2156,2124,1845,2105,1750,1579,1487,1656,1618,Upgrade
12,Other Long-Term Assets,3945,17852,5328,24824,5921,20728,1095,14674,5202,13564,1030,12671,5626,14456,5542,16758,6285,13078,6420,13027,Upgrade
13,Total Assets,272738,237082,246030,259604,247845,262019,256964,258354,250002,251009,249185,239108,250338,246101,236593,228736,229465,205038,216270,204090,Upgrade
