,Fiscal Quarter,Current,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Market Capitalization,229,242,256,267,278,289,338,283,278,252,343,Upgrade
1,Market Cap Growth,-9.39%,-9.39%,-7.84%,-7.55%,-17.74%,1.92%,21.57%,12.55%,-19.05%,-23.00%,12.50%,Upgrade
2,Enterprise Value,1338,1535,1657,1402,1631,1489,1557,1168,989,502,610,Upgrade
3,Last Close Price,0.21,0.22,0.23,0.24,0.26,0.27,0.31,0.26,0.26,0.23,0.32,Upgrade
4,PE Ratio,5.34,5.64,11.56,-,10.23,5.36,6.53,-17.47,-,-,5.84,Upgrade
5,Forward PE,-,6.12,6.12,6.12,6.12,6.12,6.12,6.12,6.12,6.12,6.12,Upgrade
6,PS Ratio,0.04,0.04,0.04,0.04,0.04,0.03,0.04,0.04,0.04,0.03,0.04,Upgrade
7,PB Ratio,0.19,0.21,0.21,0.23,0.23,0.23,0.26,0.23,0.23,0.22,0.29,Upgrade
8,P/TBV Ratio,0.21,0.21,0.21,0.23,0.23,0.23,0.26,0.23,0.23,0.22,0.29,Upgrade
9,P/FCF Ratio,0.55,0.59,-1.78,-,-0.98,-,-47.22,-,-0.32,-,4.56,Upgrade
10,P/OCF Ratio,0.55,0.55,-2.28,-,-1.38,-,1.80,-,-0.68,-,0.99,Upgrade
11,PEG Ratio,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,Upgrade
12,EV/Sales Ratio,0.21,0.24,0.24,0.22,0.23,0.18,0.18,0.15,0.13,0.07,0.07,Upgrade
13,EV/EBITDA Ratio,6.04,7.15,7.70,8.72,7.51,5.41,5.92,6.89,12.67,3.54,3.68,Upgrade
14,EV/EBIT Ratio,14.74,16.83,18.78,28.54,17.23,9.60,9.57,14.71,-131.64,-,5.97,Upgrade
15,EV/FCF Ratio,3.24,3.72,-11.54,-,-5.74,-,-217.52,-,-1.12,-,8.10,Upgrade
16,Debt / Equity Ratio,1.19,1.19,1.21,1.34,1.13,1.27,1.13,1.15,0.92,0.72,0.57,Upgrade
17,Debt / FCF Ratio,3.36,3.36,-10.07,-,-4.80,-,-205.89,-,-1.28,-,9.12,Upgrade
18,Return on Capital Employed (ROCE),6.32%,6.34%,5.89%,3.36%,6.01%,9.47%,9.49%,4.92%,-0.50%,-,8.41%,Upgrade
19,Earnings Yield,18.74%,17.73%,8.65%,-1.81%,9.78%,18.66%,15.32%,-5.73%,-22.51%,3.71%,17.12%,Upgrade
20,FCF Yield,180.36%,170.62%,-56.06%,-138.82%,-102.19%,-125.13%,-2.12%,-46.10%,-316.58%,-313.97%,21.94%,Upgrade
