,Fiscal Quarter,Current,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+20 Quarters
,Period Ending,"Feb '25 Feb 19, 2025","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 30, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+20 Quarters
0,Market Capitalization,50,30,20,70,53,39,38,49,62,87,64,67,69,116,117,106,110,141,191,189,170,Upgrade
1,Market Cap Growth,-24.32%,-24.32%,-47.22%,43.48%,-13.79%,-54.88%,-40.00%,-26.98%,-10.77%,-24.77%,-45.45%,-37.00%,-36.89%,-18.05%,-38.89%,-43.82%,-35.62%,-33.17%,-14.29%,-4.30%,-19.19%,Upgrade
2,Enterprise Value,-120,14,4,50,33,14,13,21,32,71,48,55,58,98,99,111,114,132,182,104,82,Upgrade
3,Last Close Price,0.05,0.03,0.02,0.07,0.05,0.04,0.04,0.05,0.06,0.08,0.06,0.06,0.07,0.11,0.11,0.10,0.10,0.13,0.18,0.18,0.16,Upgrade
4,PE Ratio,1.15,0.69,2.92,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
5,PS Ratio,1.09,0.65,0.36,1.16,0.79,0.53,0.44,0.55,0.62,0.92,0.54,0.56,0.68,0.98,1.19,1.14,1.08,1.25,1.55,1.26,1.06,Upgrade
6,PB Ratio,0.29,0.17,0.12,0.63,-,0.22,0.19,0.25,-,0.35,0.23,0.25,-,0.43,0.41,0.38,-,0.56,0.71,0.68,-,Upgrade
7,P/TBV Ratio,0.17,0.17,0.12,0.63,-,0.22,0.19,0.25,-,0.35,0.23,0.25,-,0.43,0.41,0.38,-,0.56,0.71,0.69,-,Upgrade
8,EV/Sales Ratio,0.30,0.30,0.07,0.82,0.49,0.19,0.15,0.24,0.32,0.75,0.41,0.46,0.56,0.83,1.00,1.20,1.13,1.17,1.48,0.69,0.51,Upgrade
9,EV/EBITDA Ratio,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-14.47,-,-,-,-,-,Upgrade
10,Debt / Equity Ratio,0.06,0.06,0.06,0.88,-,0.21,0.19,0.19,-,0.09,0.08,0.08,-,0.08,0.07,0.07,-,0.13,0.16,0.16,-,Upgrade
11,Debt / EBITDA Ratio,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,8.70,-,-,-,-,-,Upgrade
12,Asset Turnover,0.15,0.10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
13,Inventory Turnover,3.15,3.43,2.96,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
14,Quick Ratio,9.53,9.53,9.53,0.41,-,1.65,-,1.73,-,3.09,-,1.90,-,2.03,-,2.22,-,1.77,-,2.12,-,Upgrade
15,Current Ratio,10.69,10.69,10.69,1.49,-,2.33,-,2.33,-,5.00,-,3.18,-,3.01,-,3.64,-,3.31,-,3.41,-,Upgrade
16,Return on Equity (ROE),72.32%,88.28%,-22.49%,-,-12.72%,-10.36%,-,-,-4.68%,-8.28%,-,-,-12.83%,-8.49%,-,-,-16.97%,-9.88%,-,-,Upgrade,
17,Return on Assets (ROA),-6.09%,-4.15%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
18,Return on Capital (ROIC),-8.23%,-7.72%,-10.87%,-,-6.22%,-5.46%,-,-,-4.50%,-6.46%,-,-,-5.55%,-3.33%,-,-,-7.04%,-2.04%,-,-,Upgrade,
19,Earnings Yield,86.81%,145.72%,34.29%,-41.96%,-81.27%,-105.11%,-105.87%,-82.21%,-27.00%,-18.06%,-35.51%,-34.48%,-42.49%,-25.46%,-27.65%,-31.62%,-62.84%,-46.01%,-29.00%,-28.91%,-9.42%,Upgrade
20,FCF Yield,-39.00%,-29.58%,-21.99%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
