,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+7 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+7 Quarters
0,Revenue,264.81,252.77,204.38,325.61,233.06,213.91,176.96,292.24,193.27,184.47,145.44,221.73,201.26,174.87,103.78,239.48,140.74,136.99,68.25,169.68,Upgrade
1,Revenue Growth (YoY),13.62%,18.17%,15.50%,11.42%,20.59%,15.96%,21.67%,31.80%,-3.97%,5.49%,40.15%,-7.41%,43.00%,27.65%,52.05%,41.13%,-0.02%,9.23%,-38.27%,-3.81%,Upgrade
2,Cost of Revenue,138.15,135.66,116.4,185.46,110.09,110.86,101,151.25,111.25,94.74,79.41,133.12,107.57,88.08,54.07,126.6,80.07,75.85,50.26,102.99,Upgrade
3,Gross Profit,126.66,117.11,87.98,140.15,122.97,103.05,75.96,140.99,82.02,89.73,66.04,88.61,93.69,86.79,49.71,112.87,60.67,61.14,17.99,66.69,Upgrade
4,"Selling, General & Admin",67.96,64.05,64.07,68.91,67.32,58.98,58.37,73.17,54.73,43.36,37.52,54.96,48.94,44.43,37.69,51.48,36.84,31.35,26.47,47.36,Upgrade
5,Research & Development,31.1,26.06,27.85,38.75,22.23,20.71,20.92,57.13,17.25,13.81,13.15,20.55,13.94,14.16,10.65,16.92,9.7,9.64,8.13,15.71,Upgrade
6,Other Operating Expenses,-24.6,6.65,-6.42,15.66,-5.13,-7.81,-5.3,18.17,-6.11,-7.94,-4.33,-8.34,-4.44,-6.41,-5.12,25.22,-8.58,-8.05,-5.54,8.76,Upgrade
7,Operating Expenses,76.87,95.04,84.31,125.66,86.38,72.78,73.52,152.19,64.9,51.22,47.53,71.8,57.6,51.61,43,100.32,37.71,34.3,29.1,71.36,Upgrade
8,Operating Income,49.79,22.06,3.68,14.48,36.6,30.26,2.44,-11.19,17.12,38.51,18.5,16.82,36.09,35.18,6.71,12.55,22.96,26.83,-11.1,-4.67,Upgrade
9,Interest Expense,-1.33,-1.33,-1.31,-1.69,-1.23,-1.53,-1.5,-1.63,-1.75,-1.58,-1.59,-7.21,-,-,-,-,-,-,-,-,Upgrade
10,Interest & Investment Income,0.3,0.19,0.56,0.66,0.62,1.08,0.84,0.8,0.18,0.2,0.23,0.25,0.25,0.32,0.23,0.31,0.27,0.31,0.28,0.2,Upgrade
11,Currency Exchange Gain (Loss),0.61,-0.61,-,-0.11,-0.36,0.36,-,0.21,-0.08,0.08,-,-0.46,0.69,-0.69,-,0.09,-0.19,0.19,-,0.2,Upgrade
12,Other Non Operating Income (Expenses),-1.71,0.11,-0.39,-1.23,-0.67,-0.16,0.01,0.28,-1.99,0.29,0.46,0.57,-0.27,2.05,0.84,-8.7,0.28,1.66,6.57,-2.79,Upgrade
13,EBT Excluding Unusual Items,47.65,20.42,2.54,12.11,34.96,30.01,1.8,-11.53,13.47,37.5,17.61,9.97,36.76,36.86,7.78,4.25,23.31,28.99,-4.25,-7.06,Upgrade
14,Gain (Loss) on Sale of Investments,-,-,-0.09,-0.08,-0.11,-,-0.06,-0.01,-0.12,-0.14,-,-0.06,-0,-0.07,-,0.04,-0.08,-,-0.05,-0.06,Upgrade
15,Gain (Loss) on Sale of Assets,-,0.05,-0.03,-,-,-,-,1.04,14.75,-,-,-,-,-,-,0.04,-,-,-,-,Upgrade
16,Asset Writedown,0.18,-0.22,0.18,-0.35,0.18,-0.21,-0.03,-1.67,1.67,-1.61,0.03,-0.12,-0.25,0.27,-0.27,-0.9,-,-,-,0.17,Upgrade
17,Other Unusual Items,-14.32,14.92,-0.6,25.88,-,-,-,24.13,-,-,-,-,0.04,-0.04,-,35.38,-,-,-,26.18,Upgrade
18,Pretax Income,33.51,35.17,2,37.56,35.02,29.8,1.71,11.97,29.77,35.75,17.64,9.78,36.55,37.02,7.5,38.82,23.22,28.99,-4.3,19.23,Upgrade
19,Income Tax Expense,0.99,4.9,-2.98,-0.89,1.62,4.28,-1.82,-9.4,4.25,3.72,2.77,-4.2,5.54,4.47,0.87,3.58,3.21,3.62,-0.82,1.87,Upgrade
20,Earnings From Continuing Operations,32.52,30.27,4.97,38.45,33.41,25.53,3.53,21.37,25.52,32.04,14.88,13.98,31.01,32.55,6.63,35.24,20.01,25.37,-3.48,17.36,Upgrade
21,Minority Interest in Earnings,5.92,5.85,7.09,5.43,5.32,7.71,6.31,18.22,1.82,-,-,0.02,0,-0.02,0.02,0.05,0.01,-0,0.01,-0.01,Upgrade
22,Net Income,38.45,36.12,12.07,43.89,38.73,33.24,9.85,39.59,27.34,32.04,14.88,14,31.01,32.53,6.65,35.29,20.03,25.37,-3.47,17.35,Upgrade
23,Net Income to Common,38.45,36.12,12.07,43.89,38.73,33.24,9.85,39.59,27.34,32.04,14.88,14,31.01,32.53,6.65,35.29,20.03,25.37,-3.47,17.35,Upgrade
24,Net Income Growth,-0.73%,8.67%,22.53%,10.86%,41.66%,3.74%,-33.81%,182.80%,-11.85%,-1.51%,123.70%,-60.34%,54.85%,28.21%,-,103.37%,-10.08%,63.36%,-,-40.47%,Upgrade
25,Shares Outstanding (Basic),388,372,372,370,386,373,372,372,372,372,373,372,373,373,372,372,372,371,373,341,Upgrade
26,Shares Outstanding (Diluted),388,375,374,375,386,375,373,375,373,372,373,372,373,373,372,372,372,371,373,341,Upgrade
27,Shares Change (YoY),0.62%,-0.09%,0.15%,0.14%,3.41%,0.84%,0.03%,0.66%,0.02%,-0.21%,0.36%,0.03%,0.21%,0.31%,-0.50%,9.04%,33.35%,32.96%,33.87%,22.24%,Upgrade
28,EPS (Basic),0.10,0.10,0.03,0.12,0.10,0.09,0.03,0.11,0.07,0.09,0.04,0.04,0.08,0.09,0.02,0.09,0.05,0.07,-0.01,0.05,Upgrade
29,EPS (Diluted),0.10,0.10,0.03,0.12,0.10,0.09,0.03,0.11,0.07,0.09,0.04,0.04,0.08,0.09,0.02,0.09,0.05,0.07,-0.01,0.05,Upgrade
30,EPS Growth,-1.35%,8.77%,22.35%,10.71%,36.98%,2.87%,-33.83%,180.96%,-11.86%,-1.30%,122.91%,-60.35%,54.53%,27.80%,-,86.51%,-32.57%,22.87%,-,-51.31%,Upgrade
31,Free Cash Flow,14.14,26.22,-159.49,111.77,-32.82,-30.08,-118.13,38.95,9.77,-11.49,-100.79,81.2,-29.95,17.75,-91.74,49.25,-10.97,18.8,-26.44,47.2,Upgrade
32,Free Cash Flow Per Share,0.04,0.07,-0.43,0.30,-0.09,-0.08,-0.32,0.10,0.03,-0.03,-0.27,0.22,-0.08,0.05,-0.25,0.13,-0.03,0.05,-0.07,0.14,Upgrade
33,Dividend Per Share,-,-,-,0.100,-,-,-,0.089,-,-,-,0.068,-,-,-,0.021,-,-,-,0.019,Upgrade
34,Dividend Growth,-,-,-,11.98%,-,-,-,31.32%,-,-,-,219.25%,-,-,-,13.90%,-,-,-,-,Upgrade
35,Gross Margin,47.83%,46.33%,43.05%,43.04%,52.76%,48.17%,42.92%,48.25%,42.44%,48.64%,45.40%,39.96%,46.55%,49.63%,47.90%,47.13%,43.11%,44.63%,26.36%,39.30%,Upgrade
36,Operating Margin,18.80%,8.73%,1.80%,4.45%,15.70%,14.15%,1.38%,-3.83%,8.86%,20.88%,12.72%,7.58%,17.93%,20.12%,6.46%,5.24%,16.31%,19.59%,-16.27%,-2.75%,Upgrade
37,Profit Margin,14.52%,14.29%,5.90%,13.48%,16.62%,15.54%,5.56%,13.55%,14.15%,17.37%,10.23%,6.31%,15.41%,18.60%,6.41%,14.74%,14.23%,18.52%,-5.09%,10.23%,Upgrade
38,Free Cash Flow Margin,5.34%,10.37%,-78.03%,34.33%,-14.08%,-14.06%,-66.75%,13.33%,5.06%,-6.23%,-69.30%,36.62%,-14.88%,10.15%,-88.40%,20.56%,-7.79%,13.72%,-38.74%,27.82%,Upgrade
39,EBITDA,60.81,36.71,14.7,25.5,43.71,39.28,9.55,-4.08,23.21,45.13,24.6,22.91,40.3,40.42,10.92,16.76,26.65,30.81,-7.41,-0.98,Upgrade
40,EBITDA Margin,22.96%,14.52%,7.19%,7.83%,18.75%,18.36%,5.40%,-1.40%,12.01%,24.46%,16.91%,10.33%,20.02%,23.11%,10.52%,7.00%,18.93%,22.49%,-10.86%,-0.58%,Upgrade
41,D&A For EBITDA,11.02,14.65,11.02,11.02,7.11,9.01,7.11,7.11,6.09,6.62,6.09,6.09,4.21,5.24,4.21,4.21,3.69,3.97,3.69,3.69,Upgrade
42,EBIT,49.79,22.06,3.68,14.48,36.6,30.26,2.44,-11.19,17.12,38.51,18.5,16.82,36.09,35.18,6.71,12.55,22.96,26.83,-11.1,-4.67,Upgrade
43,EBIT Margin,18.80%,8.73%,1.80%,4.45%,15.70%,14.15%,1.38%,-3.83%,8.86%,20.88%,12.72%,7.58%,17.93%,20.12%,6.46%,5.24%,16.31%,19.59%,-16.27%,-2.75%,Upgrade
44,Effective Tax Rate,2.95%,13.93%,-,-,4.62%,14.35%,-,-,14.28%,10.39%,15.67%,-,15.15%,12.08%,11.61%,9.21%,13.82%,12.48%,-,9.71%,Upgrade
45,Revenue as Reported,264.81,252.77,204.38,325.61,233.06,213.91,176.96,292.24,193.27,184.47,145.44,-,201.26,174.87,103.78,239.48,140.74,136.99,68.25,169.68,Upgrade
