,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,12879,10488,6843,9465,12217,13715,16322,16193,9990,8923,11187,12585,15429,14362,17301,17076,25703,28298,25835,22666,17370,Upgrade
1,Market Cap Growth,-23.53%,-23.53%,-58.08%,-41.55%,22.29%,53.70%,45.91%,28.67%,-35.25%,-37.87%,-35.34%,-26.30%,-39.97%,-49.25%,-33.03%,-24.66%,47.97%,89.56%,81.60%,35.01%,31.77%,Upgrade
2,Enterprise Value,14690,12223,8319,10945,13696,14973,17282,19112,12909,11907,13927,15401,18245,16974,19749,19546,28173,30789,28256,26392,21095,Upgrade
3,Last Close Price,8.94,7.28,4.75,6.57,8.48,9.52,11.33,11.24,8.43,7.53,9.44,10.62,13.02,12.12,14.60,14.41,21.69,23.88,22.07,19.93,15.43,Upgrade
4,PE Ratio,-,-,-,-,-,-,-,-,-34.46,-,-,160.60,222.83,-14.22,-16.45,-14.84,-,-,-,-,-,Upgrade
5,Forward PE,-,41.12,41.12,41.12,41.12,41.12,41.12,41.12,41.12,41.12,41.12,41.12,48.22,33.00,86.39,-,259.76,131.14,78.82,60.39,42.27,Upgrade
6,PS Ratio,6.79,5.59,3.47,4.41,4.97,4.73,4.66,5.27,3.10,2.78,3.87,3.60,4.39,3.68,4.36,4.81,8.54,13.45,14.55,11.12,8.18,Upgrade
7,PB Ratio,7.27,6.06,3.56,4.56,5.33,4.80,5.27,5.16,8.12,7.46,8.58,8.17,10.03,9.51,11.48,11.41,17.29,9.95,8.99,8.18,5.96,Upgrade
8,P/TBV Ratio,19.34,19.34,9.74,37.07,26.30,14.08,12.97,11.92,-,-,-,-,-,-,-,-,-,31.07,27.16,28.29,19.45,Upgrade
9,P/FCF Ratio,-,-,-,-,-20.95,-,-,-,-47.52,-137.42,-,-,-100.10,-,-,-,152.11,54.28,-,-,-71.52,Upgrade
10,P/OCF Ratio,283.30,283.30,-,-,-82.01,-,-,-,194.87,61.73,-,-,241.13,-,-,-,99.80,39.80,-,-,104.22,Upgrade
11,EV/Sales Ratio,7.84,6.52,4.22,5.10,5.57,5.17,4.94,6.22,4.00,3.70,4.81,4.40,5.19,4.35,4.98,5.51,9.37,14.64,15.91,12.95,9.93,Upgrade
12,EV/EBITDA Ratio,-,-,-,-,-,-,121.55,-654.95,285.51,133.67,-,35.32,42.26,-38.76,-40.12,-34.28,-,-25.72,-24.16,-,-,Upgrade
13,EV/EBIT Ratio,-,-,-,-,-,-,-,-,-,-,-,123.18,-,-22.21,-24.40,-22.01,-,-20.57,-,-,-,Upgrade
14,EV/FCF Ratio,-85.23,-,-,-,-23.48,-,-,-,-61.40,-183.37,-,-,-118.36,-,-,-,166.72,59.06,-,-,-86.86,Upgrade
15,Debt / Equity Ratio,1.73,1.73,1.61,1.33,1.17,1.04,0.91,1.04,2.87,3.21,2.87,2.27,2.09,2.35,2.22,2.16,2.02,1.19,1.21,1.24,1.31,Upgrade
16,Debt / EBITDA Ratio,-,-,-,-,-,-,14.52,21.92,18.64,24.72,-,7.85,8.99,6.86,6.33,7.54,-,11.22,18.73,-,-,Upgrade
17,Debt / FCF Ratio,-,-,-,-,-4.58,-,-,-,-16.78,-59.16,-,-,-20.86,-,-,-,17.75,6.47,-,-,-15.76,Upgrade
18,Asset Turnover,0.24,0.34,0.21,0.31,0.27,0.39,0.36,0.58,0.64,0.18,0.46,0.56,0.45,0.54,0.48,0.73,0.41,0.24,0.15,0.22,Upgrade,
19,Inventory Turnover,2.30,1.57,2.33,1.51,3.74,1.94,2.41,2.12,3.30,3.00,0.92,2.34,3.13,2.10,2.50,2.50,5.04,1.23,0.69,0.68,5.73,Upgrade
20,Quick Ratio,0.70,0.70,0.73,0.67,0.81,0.92,0.96,0.91,0.58,0.54,0.48,0.57,0.59,0.56,0.55,0.50,0.54,0.50,0.47,0.50,0.91,Upgrade
21,Current Ratio,0.92,0.92,0.94,0.93,1.02,1.19,1.25,1.19,0.75,0.75,0.75,0.79,0.76,0.76,0.76,0.73,0.70,0.92,0.93,0.95,1.05,Upgrade
22,Return on Equity (ROE),-42.33%,-30.25%,-39.52%,-86.91%,-32.28%,-6.56%,-8.91%,8.99%,-34.30%,-66.97%,0.80%,7.15%,0.52%,3.01%,0.76%,-193.10%,-4.25%,-10.31%,-19.35%,-168.23%,Upgrade,
23,Return on Assets (ROA),-3.95%,-5.54%,-7.04%,-18.49%,-7.77%,-1.24%,-1.01%,-1.46%,-1.29%,-7.12%,1.32%,-0.11%,1.73%,1.58%,0.93%,-29.11%,0.07%,-1.08%,-3.59%,-40.50%,Upgrade,
24,Return on Capital (ROIC),-5.46%,-7.60%,-9.80%,-24.31%,-9.65%,-1.54%,-1.35%,-2.04%,-1.75%,-9.86%,1.91%,-0.16%,2.41%,2.25%,1.38%,-41.14%,0.10%,-1.42%,-4.40%,-44.84%,Upgrade,
25,Return on Capital Employed (ROCE),-,-,-,-,-,-,-,-,-,-,-,6.08%,-,-38.96%,-41.38%,-45.69%,-,-49.05%,-,-,-,Upgrade
26,Earnings Yield,-8.69%,-10.68%,-17.06%,-11.28%,-7.36%,-2.24%,-1.02%,-2.14%,-2.90%,-3.23%,-1.59%,0.62%,0.45%,-7.03%,-6.08%,-6.74%,-5.02%,-5.96%,-6.38%,-6.85%,-8.04%,Upgrade
27,FCF Yield,-1.34%,-1.64%,-4.92%,-3.83%,-4.77%,-2.91%,-0.73%,-0.67%,-2.10%,-0.73%,-2.76%,-1.60%,-1.00%,-1.28%,0.19%,-0.08%,0.66%,1.84%,0.80%,1.09%,-1.40%,Upgrade
28,Payout Ratio,0.00%,-,-,-,-,-,-,-,126.09%,-,-,244.61%,109.17%,245.91%,184.83%,687.96%,-,-,-,-,-,Upgrade
29,Buyback Yield / Dilution,-1.66%,0.28%,0.13%,0.11%,-7.87%,-21.86%,-21.59%,-21.83%,-20.79%,0.16%,0.29%,-0.07%,11.58%,-0.21%,-1.00%,-3.81%,-8.25%,7.08%,2.75%,0.67%,8.00%,Upgrade
30,Total Shareholder Return,-1.66%,0.28%,0.13%,0.11%,-7.87%,-21.86%,-21.59%,-21.83%,-20.79%,0.16%,0.29%,-0.07%,11.58%,-0.21%,-1.00%,-3.81%,-8.25%,7.08%,2.75%,0.67%,8.00%,Upgrade
