,Fiscal Quarter,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,+2 Quarters
,Period Ending,"Jul '24 Jul 31, 2024","Jan '24 Jan 31, 2024","Jul '23 Jul 31, 2023","Jan '23 Jan 31, 2023","Jul '22 Jul 31, 2022","Jan '22 Jan 31, 2022","Jul '21 Jul 31, 2021","Jan '21 Jan 31, 2021","Jul '20 Jul 31, 2020","Jan '20 Jan 31, 2020",+2 Quarters
0,Revenue,2960,3039,2434,2467,2374,2720,3241,2745,2462,2752,Upgrade
1,Revenue Growth (YoY),21.60%,23.16%,2.52%,-9.27%,-26.75%,-0.94%,31.66%,-0.23%,-9.92%,-26.83%,Upgrade
2,Cost of Revenue,2494,1967,2627,1549,1758,1752,2416,2263,1743,1847,Upgrade
3,Gross Profit,465.74,1072,-192.67,918.26,616.41,967.06,825.59,482.3,719.09,904.44,Upgrade
4,"Selling, General & Admin",571.48,561.51,606.15,602.07,539.03,578.1,594.91,560.02,545.41,606.54,Upgrade
5,Other Operating Expenses,613.35,365.98,635.21,379.66,795.33,396.59,789.85,369.78,621.69,461.89,Upgrade
6,Operating Expenses,1185,927.48,1241,981.73,1334,974.69,1385,929.8,1167,1068,Upgrade
7,Operating Income,-719.09,144.1,-1434,-63.47,-717.96,-7.64,-559.17,-447.5,-448.01,-163.99,Upgrade
8,Interest Expense,-614.83,-621.52,-531.44,-512.61,-352.08,-442.21,-361.88,-335.74,-332.18,-308.53,Upgrade
9,Interest & Investment Income,245.97,-,226.39,-,176.29,-,132.53,-,89.04,-,Upgrade
10,Earnings From Equity Investments,-450.44,-333.86,20.13,-31.49,-127,87.01,-114.27,-338.68,-343.72,-96.95,Upgrade
11,Currency Exchange Gain (Loss),33.18,-26.03,-30.09,23.6,-115.9,-48.06,-57.56,78.98,-26.1,33.85,Upgrade
12,Other Non Operating Income (Expenses),-60.48,-57.81,-80.09,-48.28,-41.94,-40.18,-35.99,-33.81,-29.82,-27.7,Upgrade
13,EBT Excluding Unusual Items,-1566,-895.12,-1829,-632.25,-1179,-451.08,-996.34,-1077,-1091,-563.31,Upgrade
14,Merger & Restructuring Charges,-,-,-,-,-,-,-,-,-1.38,-,Upgrade
15,Impairment of Goodwill,-,-,-,-,-36.1,-,-,-,-1.32,-,Upgrade
16,Gain (Loss) on Sale of Investments,-6.86,-8.88,1.04,-18.32,-98.57,-145.57,-6.23,106.33,226.98,-15.3,Upgrade
17,Gain (Loss) on Sale of Assets,-10.41,-,0.97,-,-42.51,-0.57,-20.37,-2.95,-583.54,-5.2,Upgrade
18,Asset Writedown,-254.17,-1039,-203.58,-825.1,-318.2,82.84,-230.59,-363.38,-1195,-968.02,Upgrade
19,Other Unusual Items,22.42,28.96,12.43,-,127.6,-,188.89,-,93.92,-,Upgrade
20,Pretax Income,-1815,-1914,-2018,-1476,-1546,-514.38,-1065,-1337,-2551,-1552,Upgrade
21,Income Tax Expense,287.26,109.01,-109.43,50.2,133.85,128.98,60.19,195.62,-161.62,71.6,Upgrade
22,Earnings From Continuing Operations,-2102,-2023,-1909,-1526,-1680,-643.36,-1125,-1532,-2389,-1623,Upgrade
23,Minority Interest in Earnings,280.29,169.63,303.71,165.05,193.24,163.43,264.15,304.95,563.51,514.27,Upgrade
24,Net Income,-1822,-1853,-1605,-1361,-1487,-479.94,-860.67,-1227,-1826,-1109,Upgrade
25,Net Income to Common,-1822,-1853,-1605,-1361,-1487,-479.94,-860.67,-1227,-1826,-1109,Upgrade
26,Shares Outstanding (Basic),1453,1453,1449,974,968,876,764,612,610,606,Upgrade
27,Shares Outstanding (Diluted),1453,1453,1449,974,968,876,764,612,610,606,Upgrade
28,Shares Change (YoY),0.27%,49.19%,49.71%,11.23%,26.68%,43.10%,25.26%,0.92%,0.23%,-0.31%,Upgrade
29,EPS (Basic),-1.25,-1.28,-1.11,-1.40,-1.54,-0.55,-1.13,-2.01,-2.99,-1.83,Upgrade
30,EPS (Diluted),-1.25,-1.28,-1.11,-1.40,-1.54,-0.55,-1.13,-2.01,-2.99,-1.83,Upgrade
31,Free Cash Flow,-192.09,-715.71,539.78,-1110,-1969,-2639,435.55,284.67,-109.58,-819.75,Upgrade
32,Free Cash Flow Per Share,-0.13,-0.49,0.37,-1.14,-2.03,-3.01,0.57,0.47,-0.18,-1.35,Upgrade
33,Operating Margin,-24.29%,4.74%,-58.91%,-2.57%,-30.24%,-0.28%,-17.25%,-16.30%,-18.20%,-5.96%,Upgrade
34,Profit Margin,-61.54%,-60.98%,-65.94%,-55.15%,-62.63%,-17.65%,-26.55%,-44.71%,-74.15%,-40.31%,Upgrade
35,Free Cash Flow Margin,-6.49%,-23.55%,22.18%,-44.98%,-82.94%,-97.04%,13.44%,10.37%,-4.45%,-29.79%,Upgrade
36,EBITDA,-542.64,322.52,-1233,143.82,-471.79,225.92,-326.77,-188.57,-193.66,75.13,Upgrade
37,D&A For EBITDA,176.45,178.42,201.27,207.3,246.17,233.56,232.39,258.93,254.35,239.12,Upgrade
38,EBIT,-719.09,144.1,-1434,-63.47,-717.96,-7.64,-559.17,-447.5,-448.01,-163.99,Upgrade
