,Fiscal Quarter,Current,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,+2 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Jul '24 Jul 31, 2024","Jan '24 Jan 31, 2024","Jul '23 Jul 31, 2023","Jan '23 Jan 31, 2023","Jul '22 Jul 31, 2022","Jan '22 Jan 31, 2022","Jul '21 Jul 31, 2021","Jan '21 Jan 31, 2021","Jul '20 Jul 31, 2020","Jan '20 Jan 31, 2020",+2 Quarters
0,Market Capitalization,930,959,959,1991,2514,4176,3972,3789,3911,5061,5640,Upgrade
1,Market Cap Growth,-51.82%,-51.82%,-61.85%,-52.32%,-36.71%,10.22%,1.56%,-25.13%,-30.65%,-24.69%,-28.74%,Upgrade
2,Enterprise Value,29459,31589,30488,32329,33849,32987,31556,31168,30705,34360,32444,Upgrade
3,Last Close Price,0.64,0.66,0.66,1.37,1.73,4.31,4.10,5.31,5.48,7.10,7.98,Upgrade
4,Forward PE,-,-,-,-,-,-,-,-,-,27.15,24.97,Upgrade
5,PS Ratio,0.16,0.16,0.18,0.41,0.52,0.82,0.67,0.63,0.75,0.97,1.03,Upgrade
6,PB Ratio,0.04,0.03,0.03,0.05,0.06,0.10,0.09,0.09,0.09,0.12,0.12,Upgrade
7,P/TBV Ratio,0.04,0.04,0.03,0.07,0.08,0.13,0.11,0.11,0.11,0.15,0.16,Upgrade
8,P/FCF Ratio,-,-,-,-3.49,-,-,-,5.26,22.34,-,-,Upgrade
9,P/OCF Ratio,-,-,-,-5.25,-,-,-,3.24,5.93,-17.23,-,Upgrade
10,EV/Sales Ratio,4.91,5.27,5.57,6.60,6.99,6.48,5.29,5.21,5.90,6.59,5.92,Upgrade
11,EV/EBITDA Ratio,-,-,-33.49,-,-103.21,-,-312.89,-,-,-,139.19,Upgrade
12,EV/EBIT Ratio,-,-,-23.64,-,-,-,-,-,-,-,-,Upgrade
13,EV/FCF Ratio,-32.45,-,-,-56.72,-,-,-,43.28,175.37,-,-,Upgrade
14,Debt / Equity Ratio,0.81,0.81,0.80,0.73,0.68,0.71,0.64,0.66,0.55,0.54,0.47,Upgrade
15,Debt / FCF Ratio,-,-,-,-47.39,-,-,-,39.11,138.97,-,-,Upgrade
16,Return on Capital Employed (ROCE),-,-,-1.99%,-,-,-,-,-,-,-,-,Upgrade
17,Earnings Yield,-395.07%,-383.10%,-360.53%,-148.96%,-113.27%,-47.10%,-33.75%,-55.11%,-78.06%,-57.99%,-23.80%,Upgrade
18,FCF Yield,-97.60%,-94.64%,-18.34%,-28.63%,-122.46%,-110.35%,-55.47%,19.01%,4.48%,-18.36%,-40.70%,Upgrade
19,Buyback Yield / Dilution,-19.93%,-0.27%,-49.19%,-49.71%,-11.23%,-26.68%,-43.10%,-25.26%,-0.92%,-0.23%,0.31%,Upgrade
20,Total Shareholder Return,-19.93%,-0.27%,-49.19%,-49.71%,-11.23%,-26.68%,-43.10%,-25.26%,-0.92%,-0.23%,0.31%,Upgrade
