,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,828.7,695.98,708.44,647.16,828.75,681.55,674.54,558,826.89,657.89,654.63,622.11,823.04,682.29,631.05,600.7,730.51,555.18,196.23,504.27,Upgrade
1,Other Revenue,-6.16,6.16,-,14.51,-6.58,6.58,-,21.21,-5.65,5.65,-,22.23,-4.16,4.16,-,5.24,-2.25,2.25,-,6.06,Upgrade
2,Revenue,822.55,702.14,708.44,661.67,822.18,688.13,674.54,579.2,821.24,663.54,654.63,644.35,818.88,686.45,631.05,605.95,728.25,557.43,196.23,510.33,Upgrade
3,Revenue Growth (YoY),0.04%,2.04%,5.03%,14.24%,0.11%,3.71%,3.04%,-10.11%,0.29%,-3.34%,3.74%,6.34%,12.44%,23.14%,221.59%,18.74%,26.90%,23.12%,-50.21%,33.39%,Upgrade
4,Cost of Revenue,464.67,442.39,392.26,495.27,455.35,428.73,370.4,392.65,456.94,410.87,348.57,388.32,410.17,370.36,331.16,339.25,351.79,280.14,173.69,309.63,Upgrade
5,Gross Profit,357.88,259.75,316.18,166.39,366.83,259.4,304.13,186.56,364.3,252.68,306.06,256.03,408.71,316.09,299.89,266.7,376.46,277.3,22.54,200.7,Upgrade
6,"Selling, General & Admin",76.7,71.32,78.06,125.3,71.05,69.47,72.4,105.86,69.52,66.05,71.38,93.41,59.06,63.63,67.29,89.88,56.07,50.86,50.83,77.03,Upgrade
7,Research & Development,18.09,11.72,11.24,11.79,16.56,16.22,11.08,10.29,16.25,16.93,10.55,27.35,7.93,14.76,9.09,22.24,7.76,6.85,3.21,4.98,Upgrade
8,Other Operating Expenses,0.59,5.16,-1.64,8.93,-1.61,2.38,-2.94,8.4,-2.56,0.99,-0.72,7.68,-0.02,0.48,-0.58,5.95,-1.33,0.63,-0.77,3.55,Upgrade
9,Operating Expenses,93.15,87.09,89.5,146.04,86.56,86.91,82.87,122.88,83.74,83.1,84.89,126.95,67.69,77.55,79.16,117.25,63.19,58.32,53.9,83.83,Upgrade
10,Operating Income,264.73,172.66,226.68,20.35,280.27,172.49,221.27,63.67,280.55,169.57,221.17,129.08,341.02,238.54,220.73,149.44,313.27,218.98,-31.36,116.87,Upgrade
11,Interest Expense,-11.67,-12.04,-9.26,-26.59,-9.11,-10.05,-9.26,-29.42,-6.63,-6.99,-7.01,-6.46,-6.22,-8.04,-8.18,-5.06,-3.78,-5.02,-4.9,-6.04,Upgrade
12,Interest & Investment Income,13.71,13.68,13.25,28,13.2,16.07,14.55,11.02,9.99,14.38,12.15,29.72,12.41,14.09,11.56,12.15,14.53,10.52,9.71,7.04,Upgrade
13,Currency Exchange Gain (Loss),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-,-,-,-0.03,Upgrade
14,Other Non Operating Income (Expenses),-4.93,1.22,-2.47,-2.03,-0.77,-2.12,-1.82,-5.42,2.64,-1.3,-1.92,2.18,-2.2,-1.13,-1.62,-4.15,-1.28,-2.05,2.22,-1.42,Upgrade
15,EBT Excluding Unusual Items,261.84,175.51,228.2,19.73,283.6,176.39,224.74,39.85,286.56,175.66,224.39,154.52,345.02,243.45,222.49,152.38,322.75,222.43,-24.32,116.43,Upgrade
16,Gain (Loss) on Sale of Assets,-0.48,-0.19,-,-,0.15,-0.15,-,-0.05,0.41,-0.41,-,-0.02,0.01,-0.01,-,-,0.1,-0.1,-,-0.31,Upgrade
