,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,Revenue,407.91,417.43,371.84,182.56,108.56,342.25,73.65,208.98,92.88,465.3,Upgrade
1,Revenue Growth (YoY),9.70%,128.66%,242.51%,-46.66%,47.41%,63.77%,-20.70%,-55.09%,-86.30%,-34.99%,Upgrade
2,Cost of Revenue,248.07,243.27,238.15,179.76,227.05,382.81,116.36,204,201.3,259.2,Upgrade
3,Gross Profit,159.84,174.16,133.69,2.79,-118.48,-40.56,-42.71,4.98,-108.43,206.1,Upgrade
4,"Selling, General & Admin",145.87,148.14,123.59,77.09,78.85,220.17,27.34,128.36,90.81,210.35,Upgrade
5,Operating Expenses,145.28,148.14,123.59,77.09,79.44,220.17,27.34,128.34,90.73,210.23,Upgrade
6,Operating Income,14.56,26.02,10.1,-74.3,-197.92,-260.73,-70.05,-123.36,-199.16,-4.13,Upgrade
7,Interest Expense,-0.53,-0.47,-0.48,-0.48,-0.47,-0.54,-1.1,-0.49,-0.51,-0.53,Upgrade
8,Interest & Investment Income,7.83,11.31,8,5.38,3.47,4.66,10.76,24.05,30.51,46.33,Upgrade
9,Currency Exchange Gain (Loss),-0.01,-0.04,-0.04,0,-0.06,0.01,3.89,-2.39,-2.68,-3.19,Upgrade
10,Other Non Operating Income (Expenses),20.44,0.63,0.68,-1.89,28.28,0.82,0.33,0.77,0.68,0.57,Upgrade
11,EBT Excluding Unusual Items,42.3,37.45,18.26,-71.29,-166.7,-255.79,-56.16,-101.42,-171.15,39.05,Upgrade
12,Merger & Restructuring Charges,-,-,-,-,-,-1.58,-,-,-,-,Upgrade
13,Impairment of Goodwill,-,-,-,-,-,-110.96,-,-,-,-,Upgrade
14,Gain (Loss) on Sale of Investments,-,-,-,-,-,-,-,-,3.27,-,Upgrade
15,Gain (Loss) on Sale of Assets,-,-,-,0.14,1.29,-,-,-,-,-,Upgrade
16,Asset Writedown,-263.89,-21.7,1.4,82.58,-31.1,-340.46,37.3,-21.7,-14.3,-55.2,Upgrade
17,Other Unusual Items,-,-,-,3.86,-,2.76,-,0.97,-,-,Upgrade
18,Pretax Income,-221.6,15.75,19.66,15.3,-196.51,-706.02,-18.86,-122.15,-182.18,-16.15,Upgrade
19,Income Tax Expense,4.09,-34.99,7.57,-47.65,-5.57,-78.63,-2.01,-72.05,-7.83,-98.38,Upgrade
20,Earnings From Continuing Operations,-225.69,50.74,12.09,62.94,-190.94,-627.39,-16.86,-50.1,-174.35,82.23,Upgrade
21,Earnings From Discontinued Operations,-,-,-,-,-,68.96,-68.96,-,-,-,Upgrade
22,Net Income to Company,-225.69,50.74,12.09,62.94,-190.94,-558.43,-85.82,-50.1,-174.35,82.23,Upgrade
23,Minority Interest in Earnings,47.8,-1.68,-0.27,-5.48,35.28,114.08,1.85,14.33,32.54,4.49,Upgrade
24,Net Income,-177.88,49.06,11.82,57.47,-155.66,-444.35,-83.97,-35.77,-141.81,86.72,Upgrade
25,Net Income to Common,-177.88,49.06,11.82,57.47,-155.66,-444.35,-83.97,-35.77,-141.81,86.72,Upgrade
26,Net Income Growth,-,-14.62%,-,-,-,-,-,-,-,-63.65%,Upgrade
27,Shares Outstanding (Basic),1188,1188,1188,1189,1196,1197,1198,1214,1230,1235,Upgrade
28,Shares Outstanding (Diluted),1188,1188,1188,1189,1196,1197,1198,1214,1230,1235,Upgrade
29,Shares Change (YoY),-,-0.00%,-0.66%,-0.73%,-0.14%,-1.37%,-2.62%,-1.73%,-1.35%,-3.19%,Upgrade
30,EPS (Basic),-0.15,0.04,0.01,0.05,-0.13,-0.37,-0.07,-0.03,-0.12,0.07,Upgrade
31,EPS (Diluted),-0.15,0.04,0.01,0.05,-0.13,-0.37,-0.07,-0.03,-0.12,0.07,Upgrade
32,EPS Growth,-,-14.62%,-,-,-,-,-,-,-,-62.45%,Upgrade
33,Free Cash Flow,90.83,75.47,50.21,-7.96,-54.26,-108.22,-64.4,-112.52,-140.61,-32.72,Upgrade
34,Free Cash Flow Per Share,0.08,0.06,0.04,-0.01,-0.05,-0.09,-0.05,-0.09,-0.11,-0.03,Upgrade
35,Dividend Per Share,-,-,-,-,-,-,0.015,0.015,0.015,0.030,Upgrade
36,Dividend Growth,-,-,-,-,-,-,0%,-50.00%,-50.00%,-44.44%,Upgrade
37,Operating Margin,3.57%,6.23%,2.72%,-40.70%,-182.31%,-76.18%,-95.11%,-59.03%,-214.44%,-0.89%,Upgrade
38,Profit Margin,-43.61%,11.75%,3.18%,31.48%,-143.38%,-129.83%,-114.01%,-17.11%,-152.69%,18.64%,Upgrade
39,Free Cash Flow Margin,22.27%,18.08%,13.50%,-4.36%,-49.98%,-31.62%,-87.45%,-53.84%,-151.40%,-7.03%,Upgrade
40,EBITDA,70.59,49.45,71.76,-167.55,8.9,-169.75,-24.35,-77.74,-150.4,44.33,Upgrade
41,D&A For EBITDA,56.03,23.43,61.66,-93.25,206.82,90.98,45.7,45.61,48.76,48.46,Upgrade
42,EBIT,14.56,26.02,10.1,-74.3,-197.92,-260.73,-70.05,-123.36,-199.16,-4.13,Upgrade
43,Revenue as Reported,407.91,417.43,371.84,182.56,108.56,342.25,73.65,208.98,92.88,1143,Upgrade
