,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,78188,82202,82202,72467,66135,63921,65981,68800,77193,80058,91436,80987,85679,66490,70432,73694,62338,51607,56711,56973,Upgrade
1,Short-Term Investments,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,532.09,-,1162,Upgrade
2,Trading Asset Securities,6595,8413,6041,7756,8745,11596,15627,17188,15642,16710,8939,10028,6007,2654,3476,4367,910.18,1704,2776,5809,Upgrade
3,Cash & Short-Term Investments,84783,90615,88243,80223,74881,75516,81608,85988,92835,96769,100376,91015,91686,69144,73908,78061,63248,53842,59487,63944,Upgrade
4,Cash Growth,13.22%,19.99%,8.13%,-6.70%,-19.34%,-21.96%,-18.70%,-5.52%,1.25%,39.95%,35.81%,16.59%,44.96%,28.42%,24.24%,22.08%,20.69%,21.88%,8.08%,11.86%,Upgrade
5,Accounts Receivable,34100,33295,30819,34245,33629,27706,25157,28487,27892,26073,32975,35797,35687,36322,30360,23235,25896,25259,17256,18467,Upgrade
6,Other Receivables,598.13,1298,691.11,867.47,625.26,626.54,840.02,1084,1079,1386,1634,2049,924.34,770.72,667.46,790.1,788.82,1123,747.65,706.17,Upgrade
7,Receivables,34699,34594,31511,35113,34254,28333,25997,29571,28971,27459,34609,37846,36611,37093,31027,24025,26685,26381,18004,19173,Upgrade
8,Inventory,24472,26029,24026,24322,26568,25631,23991,23049,28515,33019,30513,28454,28535,23564,20536,18493,16266,16803,15565,12504,Upgrade
9,Restricted Cash,-,-,-,-,-,-,-,-,-,4731,-,-,-,4899,-,-,-,5058,-,-,Upgrade
10,Other Current Assets,3975,3518,3102,3533,3744,3749,4191,3623,2599,3724,5608,3924,6675,7132,7798,8406,10603,8924,11320,8828,Upgrade
11,Total Current Assets,147928,154757,146882,143191,139446,133229,135786,142231,152920,165701,171106,161239,163507,141832,133268,128985,116802,111009,104376,104449,Upgrade
12,"Property, Plant & Equipment",230933,231147,235128,240766,243461,242805,244947,250060,252717,255059,256764,259994,263749,267873,266710,267442,221397,217223,214649,213163,Upgrade
13,Long-Term Investments,16010,15945,16228,16480,16052,16096,15186,14928,7758,7803,7380,7167,5877,4606,4792,4227,3930,3765,3382,3350,Upgrade
14,Goodwill,704.71,704.71,704.71,704.71,701.01,675.11,672.12,660.82,1130,1130,1130,1130,1400,1400,1400,1400,707.6,707.6,707.6,707.6,Upgrade
15,Other Intangible Assets,11273,11576,11362,11566,10349,9218,9291,8948,10625,10775,10965,11209,11113,11351,11616,11876,7638,7469,7281,7416,Upgrade
16,Long-Term Accounts Receivable,-,-,-,-,-,-,-,-,-,27.64,-,-,-,-,-,-,-,-,-,-,Upgrade
17,Long-Term Deferred Tax Assets,596.17,554.95,430.48,396.88,382.61,76.11,76.04,76.01,176.44,183.03,186.97,190.34,60.03,70.1,198.68,205.04,211.84,212.74,165.7,248.15,Upgrade
18,Long-Term Deferred Charges,116.82,101.48,653.07,701.47,138.98,-,559.28,556.94,575.37,598.52,602.85,636.53,-,626.94,-,299.63,-,-,-,345.42,Upgrade
19,Other Long-Term Assets,9852,7583,5886,5382,5126,7316,5868,3106,5094,5014,8929,8666,8165,7717,9674,9821,12482,10347,10854,10733,Upgrade
20,Total Assets,417412,422368,417273,419187,415656,409415,412385,420568,430997,446291,457064,450233,453872,435476,427658,424257,363168,350734,341414,340412,Upgrade
21,Accounts Payable,35029,38375,35088,33897,33986,32095,31298,30705,26815,31919,36459,33284,31345,34907,33129,28396,26076,27540,23133,23212,Upgrade
22,Accrued Expenses,3707,4670,2756,4290,3445,4537,2452,4534,3292,4497,3289,6767,5661,6343,2758,5421,3747,3921,1944,4135,Upgrade
23,Short-Term Debt,1758,1835,2512,1746,1974,1418,3016,2374,3250,2767,3251,2072,4520,5894,6446,8600,4241,3905,8376,6367,Upgrade
24,Current Portion of Long-Term Debt,35305,31350,20501,24221,23846,20110,20994,21931,33114,26721,29600,27908,24480,20191,25344,23522,24916,19436,20033,18691,Upgrade
25,Current Portion of Leases,-,159.24,-,215.88,-,182.84,-,261.42,-,271.95,-,613.33,-,893.93,-,979.02,-,99.8,-,158.37,Upgrade
26,Current Income Taxes Payable,1500,506.47,1392,502.73,1704,606.41,1406,287.86,1449,729.66,2007,1267,2888,1147,1799,442.1,1228,248.9,756.75,225.78,Upgrade
