,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,158.04,95.58,88.5,73.18,182.79,97.99,85.77,17.3,66.14,10.61,22.22,15.53,76.71,86.14,40.29,43.06,105.78,37.7,27.49,97.57,Upgrade
1,Other Revenue,-11.98,11.98,-,27.38,-12.14,12.14,-,13.16,-7.17,7.17,-,20.07,-11.25,11.25,-,41,-30.32,30.32,-,33.11,Upgrade
2,Revenue,146.06,107.56,88.5,100.56,170.65,110.13,85.77,30.46,58.97,17.78,22.22,35.6,65.46,97.4,40.29,84.06,75.45,68.03,27.49,130.68,Upgrade
3,Revenue Growth (YoY),-14.41%,-2.34%,3.18%,230.15%,189.37%,519.40%,286.00%,-14.43%,-9.91%,-81.74%,-44.85%,-57.65%,-13.24%,43.18%,46.55%,-35.68%,-56.88%,-63.08%,-76.34%,-2.34%,Upgrade
4,Cost of Revenue,93.22,75.7,66.95,89.38,101.02,72.54,64.82,60.74,67.06,47.39,50.81,63.55,66.52,75.18,53.87,80.65,63.27,94.49,52.56,87.16,Upgrade
5,Gross Profit,52.84,31.86,21.55,11.18,69.63,37.59,20.95,-30.28,-8.08,-29.61,-28.59,-27.95,-1.06,22.22,-13.58,3.41,12.18,-26.47,-25.07,43.52,Upgrade
6,"Selling, General & Admin",36.04,29.69,27.05,25.41,44,27.83,25.93,30.96,26.65,25.09,27.19,37.77,28.98,31.01,30.21,37.77,35.38,28.91,33.39,43.13,Upgrade
7,Research & Development,-,-,-,-,-,-,-,0.28,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
8,Other Operating Expenses,1.68,1.51,1.27,1.93,-0.02,1.03,1.31,7.34,-3.29,3.23,1.09,7.87,0.18,0.62,0.29,22.19,-7.06,1.93,-5.05,4.47,Upgrade
9,Operating Expenses,32.82,31.22,28.68,25.46,47.85,28.92,27.77,45.95,22.6,28.18,28.42,42.56,31.33,32.27,29.47,58.68,28.74,32.28,27.77,47.13,Upgrade
10,Operating Income,20.02,0.64,-7.13,-14.28,21.78,8.68,-6.82,-76.23,-30.69,-57.79,-57.01,-70.51,-32.39,-10.05,-43.05,-55.27,-16.56,-58.75,-52.84,-3.61,Upgrade
11,Interest Expense,-8.31,-8.54,-8.63,-9.24,-9.59,-10.48,-10.09,-9.61,-9.3,-13.87,-14.15,-16.5,-13.43,-13.14,-12.92,-10.99,-13.5,-13.29,-13.45,-12.6,Upgrade
12,Interest & Investment Income,13.84,3.15,2.16,-,23.52,15.45,2.98,-,1.12,0.44,0.26,-,8.82,10.7,0.27,47.74,1.6,0.24,0.31,11.27,Upgrade
13,Currency Exchange Gain (Loss),-,-,-,1.84,-1.84,1.84,-,-3.57,0.06,-0.06,-,0.34,0,-0,-,-0,0,-0,-,-0,Upgrade
14,Other Non Operating Income (Expenses),-0.45,0.21,-0.17,-6.9,1.56,-2.49,2.26,1.69,-5.65,-0.53,-0.39,-31.41,-0.46,-0.16,-0.03,-148.78,-0.7,-0.51,0.41,-1.78,Upgrade
15,EBT Excluding Unusual Items,25.1,-4.55,-13.77,-28.58,35.44,13,-11.67,-87.73,-44.45,-71.82,-71.28,-118.08,-37.46,-12.65,-55.74,-167.31,-29.15,-72.3,-65.57,-6.72,Upgrade
