,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Jan '20 Jan 1, 2020",+20 Quarters
0,Operating Revenue,900.48,906.49,1045,971.99,1012,1010,1098,1061,1110,998.33,964.26,965.39,910.06,868.64,855.33,954.12,868.79,843.63,762.6,853.96,Upgrade
1,Other Revenue,-7.7,7.7,-,13.97,-7.57,7.57,-,11.98,-5.77,5.77,-,12.62,-5.7,5.7,-,10.71,-5.32,5.32,-,10.71,Upgrade
2,Revenue,892.78,914.19,1045,985.96,1005,1018,1098,1073,1104,1004,964.26,978.01,904.36,874.34,855.33,964.82,863.47,848.95,762.6,864.67,Upgrade
3,Revenue Growth (YoY),-11.13%,-10.17%,-4.87%,-8.14%,-8.98%,1.35%,13.88%,9.75%,22.05%,14.84%,12.74%,1.37%,4.74%,2.99%,12.16%,11.58%,6.13%,7.75%,-1.85%,7.66%,Upgrade
4,Cost of Revenue,720.11,730.21,855.17,822.44,793.68,824.92,902.69,886.32,894.79,816.77,798.99,807.63,717.43,703.34,680.31,761.75,663.98,658.32,625.69,693.73,Upgrade
5,Gross Profit,172.67,183.98,189.49,163.52,210.96,192.75,195.42,187.02,208.99,187.33,165.27,170.38,186.93,171,175.02,203.07,199.48,190.64,136.9,170.93,Upgrade
6,"Selling, General & Admin",156.96,146.24,146.1,129.78,174.44,146.52,157.68,124.78,180.61,141.15,138.09,132.06,166.91,127.96,149.46,166.16,168.34,150.5,121.28,138.34,Upgrade
7,Research & Development,12.02,12.85,13.5,13.92,11.89,11.51,8.84,11.34,12.75,11.31,8.05,10.84,8.06,7.39,6.74,10.02,5.28,6.1,5.34,6.84,Upgrade
8,Other Operating Expenses,2.13,3.5,6.21,7.68,2.32,3.02,4.64,4.64,0.34,2.78,3.61,1.85,1.8,1.8,3.34,12.89,2.98,0.48,2.38,3.76,Upgrade
