,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+17 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+17 Quarters
0,Operating Revenue,1284,1008,1302,959.24,1152,1038,1164,801,991.83,611.7,960.16,304.39,500.52,334.58,479.2,365.74,457.16,293.7,480.69,405.05,Upgrade
1,Other Revenue,-2.49,2.49,-,3.75,-1.69,1.69,-,18.45,-15.65,15.65,-,58.52,-33.98,33.98,-,59.01,-,27.37,-,65.79,Upgrade
2,Revenue,1282,1010,1302,962.99,1151,1040,1164,819.44,976.18,627.35,960.16,362.91,466.53,368.56,479.2,424.75,457.16,321.07,480.69,470.84,Upgrade
3,Revenue Growth (YoY),11.41%,-2.84%,11.86%,17.52%,17.86%,65.78%,21.24%,125.80%,109.24%,70.21%,100.37%,-14.56%,2.05%,14.79%,-0.31%,-9.79%,-7.89%,-18.11%,-10.76%,9.68%,Upgrade
4,Cost of Revenue,662.39,548.69,639.82,540.33,596.14,601.3,559.78,446.6,484.02,342.69,549.29,283.95,378.86,276.99,372.17,362.29,377.54,247.73,361.57,372.25,Upgrade
5,Gross Profit,619.38,461.75,662.34,422.66,554.38,438.72,604.32,372.84,492.16,284.65,410.88,78.96,87.67,91.57,107.03,62.46,79.62,73.34,119.12,98.6,Upgrade
6,"Selling, General & Admin",251.41,267.66,253.77,249.28,245.27,244.62,224.93,218.27,229.43,233.83,144.06,103.13,88.22,87.93,91.53,69.35,77.71,74.45,86.21,82.65,Upgrade
7,Research & Development,31.36,30.29,25.12,32.19,28.95,33.47,28.51,30.7,24.05,30.56,20.4,-,-,-,-,-,-,-,-,-,Upgrade
8,Other Operating Expenses,10.45,10,1.82,15.2,6.46,3.23,6.87,16.03,2.72,-0.04,9.85,8.23,4.48,4.64,5.03,8.26,2.61,3.99,4.65,6.94,Upgrade
9,Operating Expenses,304.81,309.57,285.44,302.01,267.75,289.08,263.33,261.42,249.61,263.2,184.15,110,94.04,90.98,98.41,77.1,80.32,76.44,92.44,88.53,Upgrade
10,Operating Income,314.58,152.17,376.89,120.65,286.64,149.64,340.99,111.43,242.55,21.45,226.72,-31.04,-6.36,0.59,8.62,-14.64,-0.7,-3.11,26.68,10.06,Upgrade
11,Interest Expense,-16.66,-25,-18.36,-50.07,-27.17,-26.98,-27.68,-67.59,-9.57,-20.92,-10.52,-3.71,-3.98,-4.93,-4.68,-4.29,-,-5.18,-3.98,-4.9,Upgrade
12,Interest & Investment Income,14.19,23.42,1.43,27.24,7.41,10.31,0.78,12.68,-,7.75,21.19,0.23,0.14,0.11,1,0.17,-,0.13,1.96,-,Upgrade
13,Currency Exchange Gain (Loss),-2.46,2.46,-,6.22,-10.83,10.83,-,10.07,-6.59,6.59,-,-,-,-,-,-,-,-,-,-,Upgrade
14,Other Non Operating Income (Expenses),-5.81,-2.06,0.64,11.84,-3.19,11.7,0.17,0.91,24.08,-2.07,0.04,0.12,-3.4,-4.1,-2.53,0.13,-4.84,-2.98,-1.36,-2.3,Upgrade
15,EBT Excluding Unusual Items,303.84,150.99,360.61,115.88,252.85,155.5,314.26,67.5,250.47,12.8,237.43,-34.41,-13.6,-8.33,2.41,-18.63,-5.54,-11.13,23.29,2.86,Upgrade
16,Gain (Loss) on Sale of Investments,0.56,-0.54,0.32,0.01,-1.19,-15.7,0.7,6.65,-5.72,-1.37,-,-3.47,-1.38,-0.06,-0.16,0.17,-0.13,-0.61,-0.66,-2.12,Upgrade
17,Gain (Loss) on Sale of Assets,-0.53,-0.39,-,-0.98,0.46,-0.41,-0.03,-0.2,-0.03,-0.02,0.04,1.06,-0,-0,0.02,-0.02,0.01,-0.02,-,1.06,Upgrade
18,Asset Writedown,-6.64,-0.05,0.05,4.46,-4.46,0.84,-0.84,3.57,-3.55,1.67,-1.69,-0.77,0.77,-0.79,0.79,5.74,0.31,5.73,-5.73,0.01,Upgrade
19,Other Unusual Items,1.96,7.38,-,22.7,-0.01,0.01,-,13.06,-,-,-,5,-0.21,0.21,-,8.06,-,1.81,-,7.14,Upgrade
20,Pretax Income,299.19,157.38,360.97,142.07,247.64,140.24,314.09,90.58,241.17,13.08,235.79,-32.58,-14.43,-8.97,3.05,-4.68,-5.35,-4.22,16.91,8.96,Upgrade
