,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,5363,5986,6131,4478,8808,14117,9039,9551,7740,9112,Upgrade
1,Short-Term Investments,243.09,2.47,25.71,12.16,19.07,11.45,23.9,40.28,38.07,41.23,Upgrade
2,Trading Asset Securities,-,-,4.09,5.58,4.46,2.96,22.19,3.46,3.12,3.34,Upgrade
3,Cash & Short-Term Investments,5606,5988,6161,4495,8831,14131,9085,9594,7782,9156,Upgrade
4,Cash Growth,-9.01%,33.21%,-30.23%,-68.19%,-2.80%,47.29%,16.75%,4.78%,-22.05%,0.15%,Upgrade
5,Accounts Receivable,265.92,265.46,289.38,294.64,350.32,21.48,27.01,15.06,22.26,15.98,Upgrade
6,Other Receivables,391.97,419.14,396.07,428.65,420.63,334.36,347.51,347.28,321.71,226.83,Upgrade
7,Receivables,657.88,686.48,685.44,725.79,772.54,355.86,374.53,362.35,352.75,242.82,Upgrade
8,Inventory,21088,22616,22628,22571,22454,24633,33726,29241,27493,28955,Upgrade
9,Prepaid Expenses,225.95,260.33,200.43,220.64,386.06,357.11,384.07,461.63,327.32,364.72,Upgrade
10,Other Current Assets,464.54,691.02,820.21,586.67,1292,4137,686.76,822.04,483,1188,Upgrade
11,Total Current Assets,28043,30243,30496,28600,33737,43614,44257,40482,36437,39907,Upgrade
12,"Property, Plant & Equipment",2533,2634,2528,2610,2626,2801,2703,2518,2460,2353,Upgrade
13,Long-Term Investments,4187,4189,4300,4526,4870,5254,5016,4329,3676,2017,Upgrade
14,Goodwill,23.6,23.6,23.6,23.6,23.6,23.6,23.6,-,-,-,Upgrade
15,Other Intangible Assets,55.22,56.31,55.29,57.83,59.74,62.78,61.53,60.58,55.94,57.05,Upgrade
16,Long-Term Deferred Tax Assets,111.97,136.69,106.14,86.05,54.02,55.16,156.37,252.25,302.95,394.71,Upgrade
17,Other Long-Term Assets,21577,21463,20693,21266,19104,19789,19326,19630,17056,15706,Upgrade
18,Total Assets,56529,59016,58469,57447,60748,71875,71815,67426,59997,60444,Upgrade
19,Accounts Payable,1181,1007,896.59,1810,1246,1586,1271,1953,1434,1869,Upgrade
20,Accrued Expenses,4013,5227,4364,3850,3514,4602,4001,3911,3390,3223,Upgrade
21,Short-Term Debt,-,-,-,-,-,-,236.8,-,219.37,220.61,Upgrade
22,Current Portion of Long-Term Debt,5635,3906,4782,10070,11334,10372,5493,3906,5576,5585,Upgrade
23,Current Portion of Leases,22.51,20.82,31.72,48.72,53.98,62.4,67.4,64.81,58.81,67.39,Upgrade
24,Current Income Taxes Payable,1200,1955,1315,1377,1593,3227,1899,2090,2413,2840,Upgrade
25,Current Unearned Revenue,8227,8256,9863,7086,8405,13505,13361,11351,6297,6005,Upgrade
26,Other Current Liabilities,579.37,586.09,620.06,1753,1140,3002,739.69,1188,1072,1418,Upgrade
27,Total Current Liabilities,20859,20958,21873,25995,27286,36357,27069,24464,20460,21227,Upgrade
28,Long-Term Debt,13235,14414,14126,7743,9010,9598,15740,14079,12628,11571,Upgrade
29,Long-Term Leases,147.29,30.92,27.58,39.71,32.95,57.79,90.05,110.74,134.4,161.2,Upgrade
30,Long-Term Unearned Revenue,35.92,37.03,36.87,38.88,30.98,32.45,20.18,20.18,4.42,4.85,Upgrade
31,Long-Term Deferred Tax Liabilities,2578,2680,2710,2799,2948,3118,3240,3238,3532,3697,Upgrade
32,Other Long-Term Liabilities,-,388.63,360.85,-,-,-,-,-,-,-,Upgrade
33,Total Liabilities,36855,38508,39135,36616,39309,49163,46159,41912,36758,36662,Upgrade
34,Common Stock,191.22,191.66,191.66,191.75,192.25,192.25,192.25,192.25,192.25,192.25,Upgrade
35,Additional Paid-In Capital,8666,8808,8808,8953,8959,9175,9175,9382,9382,9579,Upgrade
36,Retained Earnings,3098,3330,2528,2874,2623,2496,1975,1921,1504,1354,Upgrade
37,Comprehensive Income & Other,1339,1682,1945,2541,2523,3350,3047,2871,1885,2124,Upgrade
38,Total Common Equity,13294,14011,13472,14560,14297,15214,14390,14366,12964,13250,Upgrade
39,Minority Interest,6381,6498,5862,6271,7142,7498,11266,11147,10274,10532,Upgrade
40,Shareholders' Equity,19675,20508,19334,20831,21439,22711,25656,25513,23239,23782,Upgrade
41,Total Liabilities & Equity,56529,59016,58469,57447,60748,71875,71815,67426,59997,60444,Upgrade
42,Total Debt,19040,18371,18968,17901,20431,20091,21627,18161,18616,17605,Upgrade
43,Net Cash (Debt),-13434,-12383,-12807,-13406,-11600,-5960,-12541,-8566,-10834,-8449,Upgrade
44,Net Cash Per Share,-2.81,-2.58,-2.67,-2.79,-2.41,-1.24,-2.61,-1.78,-2.25,-1.76,Upgrade
45,Filing Date Shares Outstanding,4780,4790,4791,4793,4806,4806,4806,4806,4806,4806,Upgrade
46,Total Common Shares Outstanding,4780,4790,4791,4793,4806,4806,4806,4806,4806,4806,Upgrade
47,Working Capital,7184,9285,8623,2605,6450,7257,17188,16018,15978,18680,Upgrade
48,Book Value Per Share,2.78,2.93,2.81,3.04,2.97,3.17,2.99,2.99,2.70,2.76,Upgrade
49,Tangible Book Value,13215,13931,13393,14479,14214,15128,14305,14306,12908,13193,Upgrade
50,Tangible Book Value Per Share,2.76,2.91,2.80,3.02,2.96,3.15,2.98,2.98,2.69,2.74,Upgrade
51,Buildings,-,2602,-,2633,-,3014,-,2870,-,2530,Upgrade
52,Machinery,-,518.22,-,529.87,-,300.77,-,292.74,-,275.16,Upgrade
53,Construction In Progress,-,392.01,-,223.05,-,141.98,-,89.17,-,84.57,Upgrade
54,Leasehold Improvements,-,49.85,-,49.73,-,52.37,-,55.5,-,53.34,Upgrade
