,Fiscal Quarter,Current,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,Market Capitalization,2889,3279,4020,4736,4963,4202,6014,7243,5417,2521,2097,Upgrade
1,Market Cap Growth,-30.77%,-30.77%,-19.01%,12.71%,-17.47%,-41.99%,11.01%,187.34%,158.32%,-16.90%,-28.93%,Upgrade
2,Enterprise Value,2646,2979,3608,4327,4579,4055,5708,6994,4741,2081,1828,Upgrade
3,Last Close Price,2.30,2.49,2.84,3.21,3.23,2.65,3.77,4.47,3.22,1.57,1.16,Upgrade
4,PE Ratio,9.96,11.30,12.73,14.29,15.72,17.55,19.70,19.82,19.03,9.97,5.82,Upgrade
5,Forward PE,8.85,4.16,4.16,4.16,4.16,4.16,4.16,4.16,4.16,4.16,4.16,Upgrade
6,PS Ratio,2.23,2.53,2.89,3.29,3.57,3.45,4.45,5.24,4.97,2.42,1.69,Upgrade
7,PB Ratio,6.39,7.42,8.09,8.77,8.11,6.95,12.17,8.52,7.91,3.01,3.09,Upgrade
8,P/TBV Ratio,7.25,7.25,8.08,8.77,8.11,6.95,12.17,8.52,7.91,3.01,3.09,Upgrade
9,P/FCF Ratio,8.06,9.15,9.08,9.05,9.30,13.61,16.28,13.48,10.43,5.02,3.83,Upgrade
10,P/OCF Ratio,7.95,7.95,8.09,8.61,8.85,9.27,11.70,11.77,9.06,4.21,3.25,Upgrade
11,PEG Ratio,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,Upgrade
12,EV/Sales Ratio,2.04,2.30,2.59,3.01,3.30,3.33,4.23,5.06,4.35,2.00,1.47,Upgrade
13,EV/EBITDA Ratio,5.07,7.35,7.94,9.23,10.06,11.51,12.39,14.01,13.25,5.61,3.57,Upgrade
14,EV/EBIT Ratio,7.99,8.99,9.61,11.23,12.42,13.55,14.87,17.21,15.66,6.55,4.00,Upgrade
15,EV/FCF Ratio,7.39,8.32,8.15,8.27,8.58,13.13,15.45,13.01,9.12,4.14,3.34,Upgrade
16,Debt / Equity Ratio,0.54,0.54,0.54,0.39,0.39,0.40,0.63,0.39,0.38,0.24,0.37,Upgrade
17,Debt / FCF Ratio,0.67,0.67,0.61,0.41,0.45,0.78,0.84,0.62,0.50,0.40,0.46,Upgrade
18,Return on Capital Employed (ROCE),53.22%,53.22%,53.28%,56.40%,47.56%,36.48%,50.61%,35.66%,32.89%,30.81%,49.89%,Upgrade
19,Earnings Yield,10.05%,8.85%,7.86%,7.00%,6.36%,5.70%,5.08%,5.04%,5.25%,10.03%,17.17%,Upgrade
20,FCF Yield,12.40%,10.93%,11.02%,11.04%,10.76%,7.35%,6.14%,7.42%,9.59%,19.92%,26.13%,Upgrade
21,Dividend Yield,12.60%,9.29%,8.83%,7.94%,7.83%,7.60%,6.58%,6.64%,7.77%,8.28%,-,Upgrade
22,Buyback Yield / Dilution,0.06%,0.02%,0.09%,-1.25%,-1.54%,-1.47%,-1.44%,-9.46%,-8.87%,0.32%,-0.70%,Upgrade
23,Total Shareholder Return,12.66%,9.30%,8.93%,6.69%,6.29%,6.13%,5.13%,-2.82%,-1.10%,8.60%,-0.70%,Upgrade
