,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019"
0,Revenue,14.41,7.74,10.14,20.63,16.12,25.39,28.82,19.01,50.07,68.82
1,Revenue Growth (YoY),42.18%,-62.50%,-37.13%,-18.73%,-44.05%,33.56%,-42.45%,-72.38%,-11.26%,-8.24%
2,Gross Profit,14.41,7.74,10.14,20.63,16.12,25.39,28.82,19.01,50.07,68.82
3,"Selling, General & Admin",16.09,20.26,17.97,23.69,21.06,26.47,24.82,30.56,27.51,42.58
4,Other Operating Expenses,-,-,-,-,-,-,-,-,-,-1.21
5,Operating Expenses,13.78,14.29,17.23,16.09,21.24,54.95,26.39,24.08,35.56,61.13
6,Operating Income,0.63,-6.55,-7.1,4.54,-5.12,-29.57,2.42,-5.08,14.51,7.68
7,Interest Expense,-1.25,-1.12,-0.4,-0.4,-0.11,-0.13,-0.14,-0.09,-0.06,-1.51
8,Interest & Investment Income,0.02,0.02,0.03,0.01,0.02,0.03,1.93,11.3,6.33,-
9,Earnings From Equity Investments,-1.75,-5.09,5.04,3.87,-6.44,-6.76,-2.17,-0.32,-3.04,-2.06
10,Other Non Operating Income (Expenses),0.51,1.77,0.57,-0.38,0.59,-0.46,1.4,-0.6,1.18,-2.91
11,EBT Excluding Unusual Items,-1.84,-10.98,-1.86,7.64,-11.07,-36.89,3.44,5.21,18.93,1.2
12,Gain (Loss) on Sale of Investments,-1.46,-11.04,-27.84,-28.03,0.19,-6.16,-1.92,-10.72,-6.38,-23.5
13,Gain (Loss) on Sale of Assets,-0.01,0.01,-0.03,-0.24,-0.01,0.1,-,1.67,0.01,0.01
14,Asset Writedown,-,-0.32,-,-,-,-,-,-,-,-
15,Other Unusual Items,-,2.17,-,-,-,-,-,-,-,-
16,Pretax Income,-3.31,-20.16,-29.72,-20.63,-10.89,-42.96,1.53,-3.84,12.56,-22.28
17,Income Tax Expense,-0.02,8.04,0.01,3.33,-0.24,-2.78,0.74,-3.82,4.78,-3.75
18,Earnings From Continuing Operations,-3.29,-28.2,-29.73,-23.96,-10.65,-40.18,0.79,-0.01,7.78,-18.54
19,Minority Interest in Earnings,0.15,1.01,0.18,-0.16,0.28,0.85,-0.7,-4.78,1.44,0.13
20,Net Income,-3.14,-27.18,-29.55,-24.12,-10.37,-39.32,0.09,-4.79,9.22,-18.41
21,Net Income to Common,-3.14,-27.18,-29.55,-24.12,-10.37,-39.32,0.09,-4.79,9.22,-18.41
22,Net Income Growth,-,-,-,-,-,-,-98.98%,-,-66.92%,-
23,Shares Outstanding (Basic),153,153,153,153,153,153,153,153,153,153
24,Shares Outstanding (Diluted),153,153,153,153,153,153,153,153,153,153
25,Shares Change (YoY),-,-,-,-,-,-,-,-,-,22.37%
26,EPS (Basic),-0.02,-0.18,-0.19,-0.16,-0.07,-0.26,0.00,-0.03,0.06,-0.12
27,EPS (Diluted),-0.02,-0.18,-0.19,-0.16,-0.07,-0.26,0.00,-0.03,0.06,-0.12
28,EPS Growth,-,-,-,-,-,-,-98.98%,-,-66.92%,-
29,Free Cash Flow,11.32,9.79,-2.64,16.22,-21.72,2.27,-10.37,17.13,-40.59,-11.22
30,Free Cash Flow Per Share,0.07,0.06,-0.02,0.11,-0.14,0.01,-0.07,0.11,-0.26,-0.07
31,Operating Margin,4.37%,-84.71%,-70.03%,22.01%,-31.76%,-116.48%,8.40%,-26.71%,28.99%,11.16%
32,Profit Margin,-21.80%,-351.38%,-291.54%,-116.93%,-64.32%,-154.90%,0.33%,-25.20%,18.41%,-26.75%
33,Free Cash Flow Margin,78.56%,126.54%,-26.04%,78.63%,-134.68%,8.96%,-35.97%,90.15%,-81.07%,-16.31%
34,EBITDA,1.82,-7.44,-5.93,3.61,-3.83,-30.2,3.68,-6.93,17.71,6.25
35,D&A For EBITDA,1.19,-0.88,1.17,-0.93,1.29,-0.63,1.26,-1.85,3.2,-1.44
36,EBIT,0.63,-6.55,-7.1,4.54,-5.12,-29.57,2.42,-5.08,14.51,7.68
