,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,469.76,744.86,704.94,734.09,1005,208.77,319.39,395.12,791.17,1497,Upgrade
1,Short-Term Investments,348.48,387.35,369.89,399.94,495.69,889.58,925.89,953.39,1233,1200,Upgrade
2,Trading Asset Securities,61.12,84.29,133.11,89.97,127.05,122.59,265,250,285,285,Upgrade
3,Cash & Short-Term Investments,879.36,1216,1208,1224,1627,1221,1510,1599,2309,2982,Upgrade
4,Cash Growth,-27.20%,-0.61%,-25.78%,0.25%,7.76%,-23.62%,-34.59%,-46.40%,-55.70%,-28.93%,Upgrade
5,Accounts Receivable,908.98,941.95,900.99,907.44,1069,1005,1098,1054,5694,6574,Upgrade
6,Other Receivables,3962,4146,3627,3261,3225,3235,2654,3101,8893,8565,Upgrade
7,Receivables,4871,5088,4528,4169,4294,4240,3752,4155,14587,15138,Upgrade
8,Inventory,3833,3772,3581,4064,2976,2649,2090,1802,3678,3483,Upgrade
9,Restricted Cash,-,-,-,-,-,-,-,-,-,9.48,Upgrade
10,Other Current Assets,4864,4350,5293,4373,4445,4681,5032,6400,2868,2522,Upgrade
11,Total Current Assets,14447,14426,14610,13830,13343,12791,12384,13955,23442,24136,Upgrade
12,"Property, Plant & Equipment",8867,8564,8283,8373,8676,8605,8997,9135,9975,10041,Upgrade
13,Long-Term Investments,543.79,871.02,960.16,960.29,513.18,533.37,536.32,551.89,489.97,387.5,Upgrade
14,Goodwill,566.74,566.74,566.74,566.74,566.74,566.74,693.79,693.79,1019,1935,Upgrade
15,Other Intangible Assets,2463,2540,2624,2705,2787,2632,2738,2980,3547,4193,Upgrade
16,Long-Term Accounts Receivable,-,-,-,-,-,-,-,-,2222,3631,Upgrade
17,Long-Term Deferred Tax Assets,850.61,758.01,684.01,673.05,635.3,616.63,483.96,442.78,360.75,321.47,Upgrade
18,Other Long-Term Assets,1366,1789,741.86,624.63,431.77,385.71,249.93,237.92,224.33,212.95,Upgrade
19,Total Assets,29105,29515,28470,27733,26953,26130,26084,27996,41281,44858,Upgrade
20,Accounts Payable,3100,4110,3180,3840,3056,3932,2084,1729,3226,3581,Upgrade
21,Accrued Expenses,1.83,4.72,-,0.42,-,-,-,23.34,-,-,Upgrade
22,Short-Term Debt,15579,14178,13553,11015,15218,12730,9181,7285,11136,13254,Upgrade
23,Current Portion of Long-Term Debt,935.57,2095,1621,1219,2210,2413,2689,2837,2955,3777,Upgrade
24,Current Portion of Leases,292.19,319.64,478.93,363.49,426.57,309.48,271.64,529.62,460.43,428.02,Upgrade
25,Current Income Taxes Payable,412.43,391.17,379.67,394.66,426.62,414.38,331.67,387.75,2075,2064,Upgrade
26,Current Unearned Revenue,967.45,935.9,479.6,1215,696.89,1150,977.34,916.29,1279,915.33,Upgrade
27,Other Current Liabilities,997.43,609.7,646.12,863.53,827.41,892.56,1836,3732,1657,1800,Upgrade
28,Total Current Liabilities,22286,22644,20339,18911,22861,21841,17371,17440,22788,25819,Upgrade
29,Long-Term Debt,3381,3488,4922,6440,1305,1519,2625,2883,3688,2640,Upgrade
30,Long-Term Leases,947.1,960.31,872.04,981.07,1171,1169,1075,1161,1334,1454,Upgrade
31,Long-Term Deferred Tax Liabilities,924.67,970.8,992,989.26,875.05,839.61,964.61,946.55,899.91,1028,Upgrade
