,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,9876,11822,12310,11538,11069,11373,9612,8000,8881,-,Upgrade
1,Revenue Growth (YoY),-19.77%,2.46%,11.21%,1.45%,15.15%,42.17%,8.23%,-,-49.05%,-,Upgrade
2,Cost of Revenue,9698,11444,11679,10900,10120,10169,9581,14234,7820,-,Upgrade
3,Gross Profit,177.16,378.18,630.42,637.61,949.26,1204,31.35,-6234,1061,-,Upgrade
4,"Selling, General & Admin",974.92,1066,1101,1450,1042,1319,1114,1524,1046,-,Upgrade
5,Other Operating Expenses,-535.67,-613.1,-611.96,-640.57,-285.94,-186.84,-214.76,-177.11,-286.75,-,Upgrade
6,Operating Expenses,439.25,453.05,489.31,809.22,756.3,1132,899.3,1347,758.79,-,Upgrade
7,Operating Income,-262.1,-74.87,141.11,-171.6,192.97,72.42,-867.95,-7581,302.13,-,Upgrade
8,Interest Expense,-492.06,-488.79,-536.38,-501.62,-482.53,-701.99,-599.89,-573.4,-518.54,-,Upgrade
9,Interest & Investment Income,46.56,63.47,33.34,21.93,15.52,4.42,9.7,14.31,18.74,-,Upgrade
10,Earnings From Equity Investments,2.12,-0.38,-0.12,22.84,20.22,25.91,19.44,29.65,7.43,-,Upgrade
11,Currency Exchange Gain (Loss),0.41,56.69,-56.69,11.15,-11.15,-,-,-,-,-,Upgrade
12,Other Non Operating Income (Expenses),-,-29.13,-,-22.85,-,-,-,-,-,-,Upgrade
13,EBT Excluding Unusual Items,-705.06,-473.01,-418.74,-640.16,-264.97,-599.24,-1439,-8111,-190.24,-,Upgrade
14,Impairment of Goodwill,-,-,-,-,-,-127.06,-,-325.41,-915.92,-,Upgrade
15,Gain (Loss) on Sale of Investments,-19.6,-99.59,-16.33,414.48,9.79,-120.83,-,-,133.4,-,Upgrade
16,Gain (Loss) on Sale of Assets,1.54,69.57,51.5,24.93,93.16,4.38,257.36,14.93,19.98,-,Upgrade
17,Asset Writedown,-,-,-,-,232.43,-28.25,-161.31,-471.93,-549.5,-,Upgrade
18,Other Unusual Items,-42.76,-,-,-,-,-,-,-,-,-,Upgrade
19,Pretax Income,-765.88,-503.03,-383.57,-200.75,70.41,-871.01,-1343,-8893,-1502,-,Upgrade
20,Income Tax Expense,-88.28,-68.62,2.5,102.35,64.73,15.66,-25.3,-1704,-79.45,-,Upgrade
21,Earnings From Continuing Operations,-677.6,-434.42,-386.06,-303.1,5.68,-886.67,-1317,-7190,-1423,-,Upgrade
22,Earnings From Discontinued Operations,-,-,-,-,-,-1279,-143.04,-53.71,70.66,-,Upgrade
23,Net Income to Company,-677.6,-434.42,-386.06,-303.1,5.68,-2166,-1460,-7243,-1352,-,Upgrade
24,Minority Interest in Earnings,-34.14,-21.33,-7.47,-1.34,2.48,-1.08,4.91,29.75,-13.34,-,Upgrade
25,Net Income,-711.73,-455.75,-393.54,-304.44,8.15,-2167,-1455,-7214,-1366,-,Upgrade
26,Preferred Dividends & Other Adjustments,-,41.71,-,-,-,-,-,-,-,-,Upgrade
27,Net Income to Common,-711.73,-497.45,-393.54,-304.44,8.15,-2167,-1455,-7214,-1366,-,Upgrade
28,Shares Outstanding (Basic),2851,2852,2733,2724,2717,2718,2697,2673,2452,-,Upgrade
29,Shares Outstanding (Diluted),2851,2852,2733,2724,2724,2718,2697,2673,2452,-,Upgrade
30,Shares Change (YoY),4.30%,4.72%,0.32%,0.19%,0.99%,1.71%,10.00%,-,-,-,Upgrade
31,EPS (Basic),-0.25,-0.17,-0.14,-0.11,0.00,-0.80,-0.54,-2.70,-0.56,-,Upgrade
32,EPS (Diluted),-0.25,-0.17,-0.14,-0.11,0.00,-0.80,-0.54,-2.70,-0.56,-,Upgrade
33,Free Cash Flow,-306.57,-142.54,-944.83,-526.82,-183.29,29.89,-512.69,-235.61,18.39,-,Upgrade
34,Free Cash Flow Per Share,-0.11,-0.05,-0.35,-0.19,-0.07,0.01,-0.19,-0.09,0.01,-,Upgrade
35,Operating Margin,-2.65%,-0.63%,1.15%,-1.49%,1.74%,0.64%,-9.03%,-94.77%,3.40%,-,Upgrade
36,Profit Margin,-7.21%,-4.21%,-3.20%,-2.64%,0.07%,-19.05%,-15.14%,-90.17%,-15.38%,-,Upgrade
37,Free Cash Flow Margin,-3.10%,-1.21%,-7.68%,-4.57%,-1.66%,0.26%,-5.33%,-2.95%,0.21%,-,Upgrade
38,EBITDA,13.34,201.95,379.5,16.08,470.03,338.25,-617.35,-7313,588.76,-,Upgrade
39,D&A For EBITDA,275.44,276.82,238.39,187.68,277.06,265.83,250.59,268.59,286.63,269.31,Upgrade
40,EBIT,-262.1,-74.87,141.11,-171.6,192.97,72.42,-867.95,-7581,302.13,-,Upgrade
