,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+15 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+15 Quarters
0,Cash & Equivalents,143.86,153.21,139.24,175,178.42,167.27,141.24,184.46,182.44,207.03,127.41,123.89,92.69,75.94,66.77,92.03,81.24,100.56,90.78,178.52,Upgrade
1,Trading Asset Securities,-,-,-,-,-,-,-,-,-,-,-,-,-,34.24,-,-,-,-,-,0.05,Upgrade
2,Cash & Short-Term Investments,143.86,153.21,139.24,175,178.42,167.27,141.24,184.46,182.44,207.03,127.41,123.89,92.69,110.18,66.77,92.03,81.24,100.56,90.78,178.57,Upgrade
3,Cash Growth,-19.37%,-8.41%,-1.42%,-5.13%,-2.21%,-19.20%,10.86%,48.89%,96.82%,87.90%,90.83%,34.62%,14.10%,9.57%,-26.45%,-48.46%,-25.80%,-20.33%,-35.02%,-12.97%,Upgrade
4,Accounts Receivable,577.02,576.04,643.75,612.63,644.69,690.34,648.52,590.92,575.25,544.94,628.73,585.95,698.14,666.91,526.78,570.07,445.66,503.1,434.35,488.09,Upgrade
5,Other Receivables,19.59,18.72,22.3,19.74,20.21,18.14,20.63,13.82,20.84,18.45,21.5,17.3,28.35,23.37,23.42,22.3,33.65,34.47,35.98,30.84,Upgrade
6,Receivables,596.61,594.75,666.05,632.37,664.89,708.48,669.15,604.74,596.09,563.39,650.23,603.24,726.49,690.28,550.2,592.38,479.3,537.57,470.34,518.93,Upgrade
7,Inventory,196.91,195.69,164.26,177.19,182.52,170.34,172,174.55,176.25,188.58,149.19,156.17,151.31,109.95,182.09,182.76,403.05,416.47,442.96,398.1,Upgrade
8,Other Current Assets,43.19,38.5,40.02,33.66,27.07,23.79,21.86,25.7,49.43,56.37,32.34,42.21,80.88,46.47,42.57,28.45,47.09,40.18,32.61,27.63,Upgrade
9,Total Current Assets,980.56,982.15,1010,1018,1053,1070,1004,989.45,1004,1015,959.17,925.51,1051,956.88,841.63,895.61,1011,1095,1037,1123,Upgrade
10,"Property, Plant & Equipment",518.22,517.59,525.27,519.98,461.55,445.81,377.59,378.35,347.06,336.74,323.49,326.48,274.1,267.17,244.93,243.64,196.92,186.09,180.9,170.07,Upgrade
11,Long-Term Investments,23,23,22.4,22.91,21.46,21.81,22.05,21.84,23.09,22.58,25.04,22.86,22.78,22.82,23.29,23.47,21.43,17.94,18.26,18.56,Upgrade
12,Goodwill,100.53,102.97,104.97,106.56,115.6,116.27,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
13,Other Intangible Assets,119.74,120.76,121.65,122.25,121.86,122.45,83.96,84.55,84.85,85.33,85.46,85.86,88.87,89.12,89.38,87.09,38.6,38.85,39.12,39.39,Upgrade
14,Long-Term Deferred Tax Assets,19.23,18.52,19.08,18.98,19.92,19.01,19.55,19.2,19.14,16.15,15.62,15.56,15.71,15.58,15.78,15.47,19.6,17.86,14.67,11.01,Upgrade
15,Long-Term Deferred Charges,0.84,0.77,0.8,0.71,0.47,0.18,0.09,0.11,0.25,0.27,0.13,0.36,0.52,0.56,0.74,1.01,1.25,1.37,1.59,1.32,Upgrade
