,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,5060,5419,3793,4963,6132,6531,6332,6389,6132,6275,7530,7444,7587,9212,8129,7094,6955,6069,6152,6207,7648,Upgrade
1,Market Cap Growth,-17.03%,-17.03%,-40.09%,-22.32%,0.00%,4.09%,-15.91%,-14.18%,-19.17%,-31.89%,-7.37%,4.94%,9.08%,51.80%,32.13%,14.28%,-9.06%,-20.07%,-31.06%,-36.00%,3.37%,Upgrade
2,Enterprise Value,6142,6222,4763,4606,5775,4578,5046,3469,3212,3758,5406,5365,4282,7291,6572,5380,5242,4332,5329,5515,6956,Upgrade
3,Last Close Price,1.80,1.90,1.33,1.74,2.15,2.29,2.22,2.24,2.15,2.20,2.64,2.50,2.55,3.09,2.68,2.36,2.36,2.06,2.08,2.06,2.53,Upgrade
4,PE Ratio,-,-,-,-,-,-,-,-6.99,-,-,26.54,9.22,-,7.48,6.94,8.96,12.46,14.23,30.82,17.07,17.88,Upgrade
5,Forward PE,-,25.09,25.09,25.09,25.09,25.09,25.09,25.09,25.09,25.09,25.09,25.09,25.09,25.09,25.09,25.09,22.82,19.91,9.86,10.67,13.80,Upgrade
6,PS Ratio,0.27,0.29,0.19,0.25,0.30,0.33,0.33,0.30,0.28,0.27,0.29,0.28,0.29,0.36,0.34,0.33,0.34,0.31,0.31,0.31,0.36,Upgrade
7,PB Ratio,0.84,0.90,0.55,0.70,0.83,0.83,0.79,0.78,0.75,0.72,0.83,0.79,0.82,0.98,0.88,0.82,0.84,0.75,0.78,0.80,0.99,Upgrade
8,P/TBV Ratio,0.99,0.99,0.59,0.75,0.89,0.89,0.85,0.83,0.80,0.76,0.88,0.84,0.87,1.04,0.93,0.87,0.90,0.80,0.84,0.86,1.06,Upgrade
9,P/FCF Ratio,80.61,-,-6.74,-,5.43,-,-14.57,-,-,-71.42,6.88,-,-,10.10,-25.78,-,-,-,4.25,4.40,-,Upgrade
10,P/OCF Ratio,7.77,-,34.28,-,3.58,-,-52.83,-9.11,-,35.62,5.44,-,-,8.57,-60.84,-,-,3.91,3.44,3.95,-,Upgrade
11,EV/Sales Ratio,0.33,0.33,0.24,0.23,0.28,0.23,0.26,0.16,0.15,0.16,0.20,0.20,0.16,0.28,0.28,0.25,0.26,0.22,0.27,0.27,0.33,Upgrade
12,EV/EBITDA Ratio,-,-,-,-,-,-15.69,-,-9.31,-,-,5.31,3.13,-,3.18,2.93,3.12,3.64,3.30,4.91,4.15,4.84,Upgrade
13,EV/EBIT Ratio,-,-,-,-,-,-,-,-3.26,-,-,14.64,4.90,-,4.31,4.01,4.83,6.35,6.21,11.26,7.72,8.40,Upgrade
14,EV/FCF Ratio,97.86,-,-8.46,-,5.11,-,-11.61,-,-,-42.78,4.94,-,-,8.00,-20.84,-,-,-,3.68,3.91,-,Upgrade
15,Debt / Equity Ratio,0.49,0.49,0.31,0.37,0.33,0.26,0.26,0.28,0.26,0.20,0.19,0.19,0.23,0.20,0.23,0.25,0.24,0.28,0.28,0.26,0.27,Upgrade
16,Debt / EBITDA Ratio,-,-,-,-,-,10.94,-,2.35,-,-,1.88,1.43,7.76,0.85,0.58,1.17,1.20,1.16,1.53,2.86,1.88,Upgrade
17,Debt / FCF Ratio,46.44,-,-3.80,-,2.19,-,-4.86,-,-,-20.46,1.57,-,-,2.02,-6.84,-,-,-,1.53,1.43,-,Upgrade
18,Asset Turnover,0.98,1.33,1.31,1.17,1.14,1.16,1.28,0.93,1.00,1.53,1.37,1.33,1.62,1.57,1.41,1.39,1.32,1.24,1.08,1.30,Upgrade,
19,Inventory Turnover,13.00,12.05,13.62,12.20,11.42,11.50,11.95,12.07,10.89,10.71,13.53,10.35,10.35,12.65,11.70,11.00,11.49,12.68,12.41,10.59,12.57,Upgrade
20,Quick Ratio,0.31,0.31,0.28,0.31,0.42,0.49,0.60,0.60,0.55,0.73,0.73,0.75,0.68,0.77,0.77,0.69,0.65,0.69,0.71,0.62,0.64,Upgrade
21,Current Ratio,0.56,0.56,0.53,0.60,0.73,0.78,0.83,0.87,0.87,0.98,1.04,1.07,1.06,1.08,1.08,1.01,0.98,0.96,0.94,0.87,0.87,Upgrade
22,Return on Equity (ROE),-52.14%,-11.55%,-17.59%,-25.06%,-5.11%,-7.19%,2.25%,-29.53%,-15.21%,0.19%,5.43%,-7.53%,14.07%,23.59%,11.26%,6.69%,13.45%,7.56%,0.23%,0.30%,Upgrade,
23,Return on Assets (ROA),-10.53%,-4.55%,-6.13%,-8.55%,-1.91%,-2.87%,1.02%,-9.59%,-6.38%,0.10%,2.20%,-2.53%,5.29%,10.51%,4.72%,3.94%,5.19%,3.25%,0.35%,2.08%,Upgrade,
24,Return on Capital (ROIC),-17.72%,-7.32%,-9.90%,-14.06%,-3.22%,-4.95%,1.71%,-16.17%,-10.93%,0.16%,3.43%,-4.08%,8.64%,16.50%,7.36%,6.19%,8.28%,5.24%,0.56%,3.29%,Upgrade,
25,Return on Capital Employed (ROCE),-,-,-,-,-,-,-,-11.22%,-,-,3.73%,10.85%,-,16.73%,16.49%,11.76%,9.00%,7.68%,5.39%,8.81%,10.22%,Upgrade
26,Earnings Yield,-36.43%,-34.02%,-29.09%,-21.09%,-11.11%,-12.64%,-16.81%,-14.31%,-13.59%,-6.13%,3.77%,10.84%,12.11%,13.37%,14.42%,11.16%,8.02%,7.03%,3.24%,5.86%,5.59%,Upgrade
27,FCF Yield,1.24%,1.16%,-14.84%,7.16%,18.43%,-19.09%,-6.87%,-14.59%,-16.37%,-1.40%,14.53%,9.22%,5.10%,9.90%,-3.88%,7.58%,18.96%,19.00%,23.52%,22.72%,14.05%,Upgrade
28,Dividend Yield,0.00%,-,-,-,-,-,-,-,-,-,-,-,3.81%,-,-,-,2.55%,-,-,-,1.93%,Upgrade
29,Payout Ratio,0.00%,-,-,-,-,-,-,36.55%,-,-,6468.19%,8.41%,-,56.02%,2.55%,4.11%,7.28%,4.69%,100.06%,318.19%,198.95%,Upgrade
30,Buyback Yield / Dilution,-2.14%,3.46%,17.79%,-26.35%,-13.81%,21.56%,-63.94%,27.31%,20.12%,-35.40%,28.74%,-6.24%,8.03%,-17.56%,11.47%,-6.84%,-12.31%,-11.85%,-64.67%,18.77%,-5.59%,Upgrade
31,Total Shareholder Return,-2.14%,3.46%,17.79%,-26.35%,-13.81%,21.56%,-63.94%,27.31%,20.12%,-35.40%,28.74%,-6.24%,11.84%,-17.56%,11.47%,-6.84%,-9.77%,-11.85%,-64.67%,18.77%,-3.66%,Upgrade
