,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,211.75,249.61,261.52,297.45,326.7,374.26,334.6,351.95,373.52,-,360.71,370.95,334.49,315.35,348.3,363.29,400.79,394.67,414.77,385.31,Upgrade
1,Cash & Short-Term Investments,211.75,249.61,261.52,297.45,326.7,374.26,334.6,351.95,373.52,-,360.71,370.95,334.49,315.35,348.3,363.29,400.79,394.67,414.77,385.31,Upgrade
2,Cash Growth,-35.18%,-33.31%,-21.84%,-15.49%,-12.54%,-,-7.24%,-5.12%,11.67%,-,3.56%,2.11%,-16.54%,-20.10%,-16.03%,-5.72%,393.89%,17.77%,22.81%,7.58%,Upgrade
3,Accounts Receivable,359.62,322.37,398.2,463.73,443.27,370.57,344.84,312.22,328.91,-,382.23,377.16,402.84,498.66,517.98,534.59,443.15,427.16,364.67,400.36,Upgrade
4,Other Receivables,4.66,3.45,3.92,1.69,2.15,1.24,1,0.71,9.04,-,2.46,1.47,9.12,0.66,0.09,1.34,4.61,3.96,2.52,1.57,Upgrade
5,Receivables,364.28,325.81,402.12,465.41,445.42,371.81,345.85,312.93,337.95,-,384.69,378.64,411.96,499.32,518.07,535.93,447.76,431.12,367.19,401.93,Upgrade
6,Inventory,102.67,112.11,115.58,116.18,112.98,120.3,107.22,108.67,122,-,130.34,123.44,131.29,127.61,146.65,143.92,164.95,160.67,160.14,137.71,Upgrade
7,Other Current Assets,9.74,11.46,10.24,17.73,14.44,16.16,11.54,16.22,8.68,-,2.59,4.53,14.88,19.34,16.24,5.16,4.84,9.91,10.67,4.21,Upgrade
8,Total Current Assets,688.44,698.99,789.46,896.77,899.54,882.54,799.22,789.77,842.16,-,878.33,877.56,892.61,961.63,1029,1048,1018,996.38,952.77,929.16,Upgrade
