,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,63.16,72.52,100,114.92,118.36,132.19,112.83,93.44,82.53,94.71,Upgrade
1,Revenue Growth (YoY),-36.84%,-36.89%,-15.51%,-13.07%,4.91%,41.47%,36.71%,-1.33%,-39.72%,-22.99%,Upgrade
2,Cost of Revenue,59.11,64.45,82.93,91.98,86.52,90.83,83.27,73.66,59.85,74.26,Upgrade
3,Gross Profit,4.05,8.07,17.07,22.93,31.84,41.37,29.56,19.78,22.68,20.45,Upgrade
4,"Selling, General & Admin",17.17,22.26,23.74,36.8,40.93,40.66,30.35,27.12,26.31,32.28,Upgrade
5,Operating Expenses,17.17,27.59,23.74,45.72,40.93,40.74,30.36,27.08,26.33,32.37,Upgrade
6,Operating Income,-13.12,-19.52,-6.67,-22.78,-9.09,0.62,-0.8,-7.29,-3.65,-11.92,Upgrade
7,Interest Expense,-0.74,-0.8,-0.47,-0.54,-0.43,-0.54,-0.46,-0.39,-0.39,-0.24,Upgrade
8,Interest & Investment Income,0.62,2.27,0.77,0.55,0.55,0.58,0.56,0.53,0.57,0.66,Upgrade
9,Currency Exchange Gain (Loss),-,0,-,0.72,-,-,-,-,-,-,Upgrade
10,Other Non Operating Income (Expenses),0.15,-0.04,0.83,0.46,1,0.45,1.16,0.16,0.91,1.02,Upgrade
11,EBT Excluding Unusual Items,-13.08,-18.09,-5.54,-21.6,-7.96,1.11,0.46,-6.99,-2.55,-10.48,Upgrade
12,Impairment of Goodwill,-,-,-,-,-,-,-,-,-,-2.01,Upgrade
13,Gain (Loss) on Sale of Investments,-11.34,4.45,-6.5,-4.4,-17.09,10.74,6.6,3.72,-1.83,-2.44,Upgrade
14,Gain (Loss) on Sale of Assets,2.9,-0.04,-,4.26,-,0,2.9,-0.46,0.78,0.31,Upgrade
15,Asset Writedown,-,-2.37,-,-,-,-,-,-,-,-0.5,Upgrade
16,Other Unusual Items,-,-,-,0.93,1.02,0.34,0.15,2.62,1.71,-,Upgrade
17,Pretax Income,-21.52,-16.05,-12.03,-20.81,-24.03,12.19,10.11,-1.11,-1.89,-15.12,Upgrade
18,Income Tax Expense,-,-0.2,-,0.32,0,0.13,0.01,-0.09,0.25,0.03,Upgrade
19,Earnings From Continuing Operations,-21.52,-15.85,-12.03,-21.13,-24.04,12.06,10.1,-1.02,-2.14,-15.15,Upgrade
20,Minority Interest in Earnings,-,-,-,-0.52,-0.16,-1.12,-0.5,-0.48,0.52,0.4,Upgrade
21,Net Income,-21.52,-15.85,-12.03,-21.65,-24.2,10.94,9.59,-1.49,-1.61,-14.75,Upgrade
22,Net Income to Common,-21.52,-15.85,-12.03,-21.65,-24.2,10.94,9.59,-1.49,-1.61,-14.75,Upgrade
23,Shares Outstanding (Basic),881,881,881,777,734,712,712,302,221,203,Upgrade
24,Shares Outstanding (Diluted),881,881,881,777,734,712,725,302,221,203,Upgrade
25,Shares Change (YoY),-,13.41%,20.00%,9.09%,1.27%,135.98%,227.57%,48.32%,8.77%,-,Upgrade
26,EPS (Basic),-0.02,-0.02,-0.01,-0.03,-0.03,0.02,0.01,-0.00,-0.01,-0.07,Upgrade
27,EPS (Diluted),-0.02,-0.02,-0.01,-0.03,-0.03,0.02,0.01,-0.00,-0.01,-0.07,Upgrade
28,Free Cash Flow,3.16,5.2,-10.86,-3.56,-11.47,-9.7,-15.89,11.47,9.74,13.73,Upgrade
29,Free Cash Flow Per Share,0.00,0.01,-0.01,-0.00,-0.02,-0.01,-0.02,0.04,0.04,0.07,Upgrade
30,Operating Margin,-20.77%,-26.91%,-6.67%,-19.83%,-7.68%,0.47%,-0.71%,-7.80%,-4.42%,-12.59%,Upgrade
31,Profit Margin,-34.07%,-21.86%,-12.03%,-18.84%,-20.45%,8.27%,8.50%,-1.60%,-1.96%,-15.57%,Upgrade
32,Free Cash Flow Margin,5.00%,7.18%,-10.85%,-3.10%,-9.69%,-7.34%,-14.08%,12.28%,11.80%,14.50%,Upgrade
33,EBITDA,-12.11,-18.47,-5.52,-20.6,-7.34,2.5,0.31,-6.32,-2.57,-12.27,Upgrade
34,D&A For EBITDA,1.01,1.05,1.15,2.19,1.75,1.88,1.11,0.98,1.08,-0.35,Upgrade
35,EBIT,-13.12,-19.52,-6.67,-22.78,-9.09,0.62,-0.8,-7.29,-3.65,-11.92,Upgrade
