,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+17 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+17 Quarters
0,Operating Revenue,965.26,1039,821.25,1189,1088,1100,954.89,2519,1365,1722,1430,1602,1513,2075,1563,1635,2646,3314,791.19,721.37,Upgrade
1,Other Revenue,-10.78,10.78,-,16.91,-16.87,16.87,-,16.67,-9.24,9.24,-,11.75,-7.35,7.35,-,10.31,-2.13,2.13,-,6.68,Upgrade
2,Revenue,954.49,1050,821.25,1206,1072,1117,954.89,2536,1356,1731,1430,1614,1506,2083,1563,1645,2644,3317,791.19,728.05,Upgrade
3,Revenue Growth (YoY),-10.93%,-5.98%,-14.00%,-52.43%,-20.98%,-35.48%,-33.23%,57.09%,-9.94%,-16.88%,-8.52%,-1.89%,-43.05%,-37.20%,97.60%,125.97%,238.61%,367.96%,35.78%,0.77%,Upgrade
4,Cost of Revenue,558.13,572.81,417.23,576.67,485.93,615.31,524.24,1488,585.59,860.74,593.54,761.86,667.15,846.62,569.65,992.82,967.1,1075,347.16,380.88,Upgrade
5,Gross Profit,396.36,477.39,404.02,629.52,585.69,501.63,430.65,1048,770.57,870.46,836.6,852.24,838.68,1236,993.72,652.33,1677,2241,444.03,347.17,Upgrade
6,"Selling, General & Admin",344.95,306.21,269.56,420.6,376.17,330.87,313.16,737.33,464.17,492.92,303.36,573.31,346.86,442.67,274.53,875.65,269.33,288.12,196.82,255.36,Upgrade
7,Research & Development,155.37,136.27,106.37,134.92,132.36,133.9,122.05,133.43,137.74,123.91,131.38,119.89,147.16,114.55,93.18,354.59,93.43,80.8,82.5,78.55,Upgrade
8,Other Operating Expenses,-14.2,16.7,-11.3,4.28,-2.88,-5.55,-10.86,-40.7,-13.23,-22.86,-12.21,31.34,4.16,-5.5,-5.95,17.13,-9.45,-10.25,-7.66,41.23,Upgrade
9,Operating Expenses,528.62,497.98,388.81,610.41,509.99,490.52,404.52,888.39,642.71,639.34,449.9,747.14,491.18,618.18,384.27,1253,414.9,418.47,285.27,390.32,Upgrade
10,Operating Income,-132.26,-20.59,15.21,19.11,75.7,11.11,26.12,159.6,127.86,231.11,386.7,105.1,347.5,618.05,609.45,-600.91,1262,1823,158.77,-43.15,Upgrade
11,Interest Expense,-9.83,-15.1,-18.29,-31.3,-20.63,-19.49,-20.13,-22.63,-19.66,-34.88,-23.59,-26.17,-24.9,-27.1,-26.54,-29.68,-23.25,-22.28,-14.28,-5.73,Upgrade
12,Interest & Investment Income,26.75,37.98,35.56,22.08,39.64,30.4,61.2,212.42,62.48,120.97,28.49,75.08,29.16,75.05,38.86,-,84.87,28.36,6.43,7.21,Upgrade
13,Currency Exchange Gain (Loss),10.98,-10.98,-,-11.36,-2.61,2.61,-,-2.27,0.69,-0.69,-,-39.76,24.75,-24.75,-,-138.51,-10.6,10.6,-,5.2,Upgrade
14,Other Non Operating Income (Expenses),-7.85,12.51,-9.92,29.52,-43.69,9.44,-1.71,-60.84,-23.91,-2.2,-4.47,31.5,-15.44,-40.36,20.26,49.7,-79.14,-6.07,0.06,-7.98,Upgrade
15,EBT Excluding Unusual Items,-112.22,3.82,22.55,28.04,48.41,34.07,65.49,286.27,147.45,314.32,387.12,145.75,361.07,600.89,642.03,-719.4,1234,1834,150.99,-44.46,Upgrade
16,Gain (Loss) on Sale of Investments,-17.32,-12.23,-5.97,10.15,-8.59,-19.81,-16.11,54.83,12.98,5.53,7.39,19.33,27.08,62.35,-22.36,34.65,-2.38,9.06,10.87,4.12,Upgrade
17,Gain (Loss) on Sale of Assets,-1.91,1.16,1.52,1.44,-0.54,-0.27,2.13,-1.8,1.22,0.7,-0.01,-0.35,0.08,-3.18,-0.44,0.45,-4.22,-0.46,0,2.99,Upgrade
18,Asset Writedown,-2.66,-1.69,-2.07,8.69,-15.11,-0.22,-2.62,-204.66,-3.62,2.07,-3.02,-105.35,3.98,-0.76,-0.12,-109.65,4.76,-0.13,-,-1.2,Upgrade
19,Other Unusual Items,-18.24,18.24,-,-19.63,-,-,-,0.02,-,-,-,15.87,-,-,-,0,-,-,-,45.6,Upgrade
20,Pretax Income,-152.36,9.3,16.04,28.7,24.17,13.78,48.89,134.67,158.02,322.62,391.48,75.26,392.22,659.31,619.11,-793.94,1232,1842,161.86,7.05,Upgrade
21,Income Tax Expense,-8.02,1.29,3.89,5.16,3.99,5.02,7.69,71.86,17.05,48.96,59.64,28.71,55.25,97.17,87.07,-164.05,153.32,325.63,25.34,-2.09,Upgrade
22,Earnings From Continuing Operations,-144.33,8,12.15,23.54,20.18,8.76,41.2,62.81,140.97,273.67,331.84,46.55,336.96,562.14,532.04,-629.89,1079,1516,136.52,9.15,Upgrade
23,Minority Interest in Earnings,1.97,-2.21,0.25,-0.99,0.38,-0.19,0.01,-7.14,0.22,1.82,-1.42,0.75,-8.75,-1.1,-7.06,14.88,-25.18,-4.97,3.5,-2.89,Upgrade
24,Net Income,-142.37,5.8,12.4,22.55,20.56,8.58,41.21,55.67,141.2,275.48,330.42,47.3,328.22,561.04,524.98,-615.01,1054,1511,140.02,6.26,Upgrade
25,Preferred Dividends & Other Adjustments,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.4,-,-,-,-,Upgrade
26,Net Income to Common,-142.37,5.8,12.4,22.55,20.56,8.58,41.21,55.67,141.2,275.48,330.42,47.3,328.22,561.04,524.98,-616.41,1054,1511,140.02,6.26,Upgrade
27,Net Income Growth,-,-32.40%,-69.91%,-59.49%,-85.44%,-96.89%,-87.53%,17.68%,-56.98%,-50.90%,-37.06%,-,-68.86%,-62.88%,274.94%,-,1361.54%,1414.81%,42.59%,-90.59%,Upgrade
28,Shares Outstanding (Basic),396,431,409,386,434,366,454,415,408,408,410,413,410,410,407,396,396,399,400,400,Upgrade
29,Shares Outstanding (Diluted),396,431,411,395,434,367,454,415,408,408,411,413,412,412,409,396,396,402,400,400,Upgrade
30,Shares Change (YoY),-8.75%,17.52%,-9.52%,-4.91%,6.45%,-10.04%,10.35%,0.35%,-1.02%,-1.00%,0.61%,4.39%,4.05%,2.57%,2.19%,-0.97%,-0.96%,0.42%,-0.02%,0.05%,Upgrade
