,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,117.78,123.2,126.6,139.23,141.81,135.12,148.57,188.38,183.06,168.74,Upgrade
1,Short-Term Investments,4.35,3,2.52,3.41,2.58,2.49,5.75,4.4,4.82,4.96,Upgrade
2,Trading Asset Securities,7.13,6.33,7.54,7.66,9.05,7.35,7.19,5.24,-,-,Upgrade
3,Cash & Short-Term Investments,129.26,132.53,136.66,150.3,153.44,144.96,161.51,198.02,187.88,173.7,Upgrade
4,Cash Growth,-5.42%,-11.83%,-10.93%,3.68%,-5.00%,-26.79%,-14.04%,14.00%,11.99%,-0.89%,Upgrade
5,Accounts Receivable,20.7,34.66,22.51,36.75,31.36,46.81,24.63,47.17,30.3,60.49,Upgrade
6,Other Receivables,9.92,10.44,9.37,9.45,9.7,10.89,8.51,8.78,5.86,7.68,Upgrade
7,Receivables,30.61,45.1,31.88,46.2,41.06,57.69,33.14,55.95,36.16,68.16,Upgrade
8,Inventory,54,59.94,56.73,58.46,70.09,85.8,81.34,76.24,81.59,89.94,Upgrade
9,Prepaid Expenses,3.72,4.72,4.79,6.55,4,4.7,4.13,4.19,2.72,3.38,Upgrade
10,Other Current Assets,7.43,9.89,7.51,7.12,10.37,8.23,6.93,6.99,5.88,8.11,Upgrade
11,Total Current Assets,225.02,252.16,237.58,268.64,278.95,301.39,287.05,341.4,314.23,343.29,Upgrade
12,"Property, Plant & Equipment",191.55,189.28,192,190.94,207.08,218.19,179.65,161.19,157.72,165.52,Upgrade
13,Long-Term Deferred Tax Assets,1.33,0.6,0.82,0.27,0.17,0.1,0.47,0.02,0,0,Upgrade
14,Other Long-Term Assets,22.13,24.23,24.87,24.99,12.78,2.59,6.13,7.97,2.72,2.44,Upgrade
15,Total Assets,440.03,466.28,455.27,484.84,498.97,522.26,473.3,510.57,474.67,511.25,Upgrade
16,Accounts Payable,27.64,44.36,35.2,38.63,38.36,55.88,34.92,41.25,33.33,48.83,Upgrade
17,Accrued Expenses,9.45,15.01,11.62,18.67,10.72,18.09,10.42,18.23,10.29,17.96,Upgrade
18,Current Portion of Long-Term Debt,-,-,-,5.3,9.29,3.98,-,2.38,4.39,4.2,Upgrade
19,Current Portion of Leases,13.87,9.75,12.27,12.76,14.15,11.54,11.71,11.71,12.59,11.11,Upgrade
20,Current Income Taxes Payable,0.39,0.29,0.37,1.23,2.38,0.74,0.45,0.93,2.94,6.38,Upgrade
21,Current Unearned Revenue,0.41,0.64,0.76,0.64,0.96,1.4,-,-,2.91,-,Upgrade
22,Other Current Liabilities,8.35,7.51,10.5,3.02,14.82,16.22,4.63,4.85,6.11,6.78,Upgrade
23,Total Current Liabilities,60.12,77.56,70.72,80.24,90.67,107.84,62.12,79.34,72.55,95.25,Upgrade
24,Long-Term Debt,-,-,-,-,-,-,-,-,-,2.24,Upgrade
25,Long-Term Leases,12.99,7.49,8.88,5.47,10.11,9.17,7.71,5.81,8.34,6.72,Upgrade
26,Long-Term Deferred Tax Liabilities,0.45,0.48,0.48,0.5,0.52,0.54,0.59,0.63,0.63,0.77,Upgrade
27,Other Long-Term Liabilities,-,-,-,2.86,-,-,-,-,-,-,Upgrade
28,Total Liabilities,73.56,85.52,80.08,89.07,101.3,117.54,70.42,85.78,81.51,104.98,Upgrade
29,Common Stock,25.79,25.79,25.79,25.79,25.79,25.79,25.79,25.79,25.84,25.84,Upgrade
30,Additional Paid-In Capital,165.96,165.96,165.96,165.96,165.96,165.96,165.96,165.96,166.27,166.27,Upgrade
31,Retained Earnings,202.57,212.66,206.89,216.85,212.74,210.15,212.7,234.99,216.69,226.62,Upgrade
32,Comprehensive Income & Other,-24.19,-20.48,-22.56,-14.58,-6.81,2.82,-1.56,-1.94,-15.65,-12.4,Upgrade
33,Total Common Equity,370.13,383.92,376.07,394.01,397.67,404.72,402.89,424.79,393.16,406.33,Upgrade
34,Minority Interest,-3.65,-3.16,-0.88,1.76,-,-,-,-,-,-0.06,Upgrade
35,Shareholders' Equity,366.47,380.75,375.19,395.76,397.67,404.72,402.89,424.79,393.16,406.27,Upgrade
36,Total Liabilities & Equity,440.03,466.28,455.27,484.84,498.97,522.26,473.3,510.57,474.67,511.25,Upgrade
37,Total Debt,26.86,17.24,21.15,23.53,33.55,24.68,19.41,19.9,25.32,24.27,Upgrade
38,Net Cash (Debt),102.4,115.29,115.51,126.78,119.89,120.28,142.1,178.13,162.56,149.44,Upgrade
39,Net Cash Growth,-11.35%,-9.06%,-3.65%,5.40%,-15.63%,-32.47%,-12.59%,19.20%,18.18%,-9.60%,Upgrade
40,Net Cash Per Share,0.40,0.45,0.45,0.49,0.46,0.46,0.55,0.69,0.63,0.58,Upgrade
41,Filing Date Shares Outstanding,257.85,257.85,257.85,257.85,257.85,257.85,257.85,257.85,257.85,258.43,Upgrade
42,Total Common Shares Outstanding,257.85,257.85,257.85,257.85,257.85,257.85,257.85,257.85,258.43,258.43,Upgrade
43,Working Capital,164.89,174.61,166.86,188.4,188.28,193.55,224.93,262.05,241.68,248.04,Upgrade
44,Book Value Per Share,1.44,1.49,1.46,1.53,1.54,1.57,1.56,1.65,1.52,1.57,Upgrade
45,Tangible Book Value,370.13,383.92,376.07,394.01,397.67,404.72,402.89,424.79,393.16,406.33,Upgrade
46,Tangible Book Value Per Share,1.44,1.49,1.46,1.53,1.54,1.57,1.56,1.65,1.52,1.57,Upgrade
47,Land,-,194.88,-,136.82,-,159.24,-,154.8,-,147.02,Upgrade
48,Machinery,-,42.93,-,42.11,-,49.54,-,47.35,-,44.74,Upgrade
49,Construction In Progress,-,-,-,63.36,-,58.81,-,2.55,-,-,Upgrade
50,Leasehold Improvements,-,17.15,-,17.62,-,18.55,-,18.41,-,19.94,Upgrade
