,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,41.19,52.34,59.11,72.26,182.53,191.64,556.08,395.54,346.91,334.17,Upgrade
1,Cash & Short-Term Investments,41.19,52.34,59.11,72.26,182.53,191.64,556.08,395.54,346.91,334.17,Upgrade
2,Cash Growth,-30.31%,-27.57%,-67.62%,-62.29%,-67.18%,-51.55%,60.30%,18.37%,80.72%,-2.45%,Upgrade
3,Accounts Receivable,219.47,167.29,530.24,476.83,467.41,469.82,484.98,480.04,483.27,481.28,Upgrade
4,Other Receivables,809.06,793.5,554.35,644,508.31,443.02,1319,760.05,1731,1521,Upgrade
5,Receivables,1029,960.79,1085,1121,975.72,912.85,1804,1240,2214,2002,Upgrade
6,Inventory,16259,17358,18708,18588,20008,19865,22120,20364,20830,20928,Upgrade
7,Prepaid Expenses,2372,2369,2908,2624,2583,2518,2790,1402,2000,1734,Upgrade
8,Restricted Cash,-,-,-,-,346.24,-,360.52,345.98,2452,3490,Upgrade
9,Other Current Assets,257.41,337.52,462.11,466.42,148,554.62,788.64,2051,1522,1548,Upgrade
10,Total Current Assets,19958,21078,23221,22871,24244,24042,28419,25798,29365,30036,Upgrade
11,"Property, Plant & Equipment",307.81,315.83,341.62,352.44,365.32,373.55,380.61,36.67,38.41,41.68,Upgrade
12,Long-Term Investments,362.42,349.89,836.53,822.43,794.94,882.72,1014,1012,1008,1040,Upgrade
13,Other Intangible Assets,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,Upgrade
