,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,468.98,1164,473.19,1065,573.86,1231,518.27,1020,530.06,697.98,Upgrade
1,Revenue Growth (YoY),-0.89%,9.29%,-17.54%,-13.47%,10.73%,20.69%,-2.22%,46.12%,6.88%,120.85%,Upgrade
2,Cost of Revenue,279.33,761.36,284.81,665.65,387,814.03,287.66,627.28,307.44,451.58,Upgrade
3,Gross Profit,189.65,402.63,188.38,399.44,186.86,416.91,230.62,392.64,222.62,246.4,Upgrade
4,"Selling, General & Admin",106.12,155.93,110.23,162.88,118.33,177.23,110.76,159.73,98.14,126.09,Upgrade
5,Research & Development,83.12,81.9,88.87,82.56,77,85.9,78.52,78.86,56.41,73.13,Upgrade
6,Other Operating Expenses,-8.06,-16.59,-14,-11.75,-13.52,-22.42,-22.64,-9.67,-21.85,19.59,Upgrade
7,Operating Expenses,182.05,225.43,188.32,248.47,178.68,242.93,171.57,257.76,132.7,241.35,Upgrade
8,Operating Income,7.61,177.2,0.06,150.97,8.18,173.98,59.05,134.88,89.92,5.05,Upgrade
9,Interest Expense,-4.6,-5.16,-5.29,-3.76,-5.25,-12.92,-14.12,-14.48,-14.54,-14,Upgrade
10,Interest & Investment Income,-,7.86,-,5.98,-,12.79,-,18.97,-,28.33,Upgrade
11,Earnings From Equity Investments,2.43,12.61,9.02,31.8,21.11,14.91,41.81,-79.86,-28.31,21.28,Upgrade
12,Currency Exchange Gain (Loss),-,-2.42,-,0.04,-,1.17,-,-0.52,-,10.78,Upgrade
13,EBT Excluding Unusual Items,5.44,190.09,3.78,185.03,24.05,189.93,86.73,58.99,47.08,51.44,Upgrade
14,Impairment of Goodwill,-,-,-,-,-,-64.75,-,-,-,-,Upgrade
15,Gain (Loss) on Sale of Investments,-1.81,10.36,-0.34,13.37,1.96,0.3,-,-,-,-,Upgrade
16,Other Unusual Items,-,-,-,-1.1,0,17.75,0.88,111.57,-4.73,-3.9,Upgrade
17,Pretax Income,3.63,200.45,3.45,197.3,26,143.23,87.61,170.56,42.35,47.53,Upgrade
18,Income Tax Expense,-0.02,17.35,0.82,40.32,-2.02,21.58,9.76,21.63,7.49,-0.89,Upgrade
19,Earnings From Continuing Operations,3.65,183.1,2.63,156.98,28.02,121.65,77.85,148.93,34.86,48.42,Upgrade
20,Minority Interest in Earnings,5.99,-13.86,2.45,-10.28,4.53,-14.14,2.17,-13.27,-2.12,-11.02,Upgrade
21,Net Income,9.64,169.23,5.08,146.7,32.55,107.51,80.02,135.67,32.74,37.4,Upgrade
22,Net Income to Common,9.64,169.23,5.08,146.7,32.55,107.51,80.02,135.67,32.74,37.4,Upgrade
23,Net Income Growth,89.65%,15.36%,-84.39%,36.45%,-59.32%,-20.75%,144.41%,262.75%,-44.95%,33.21%,Upgrade
24,Shares Outstanding (Basic),2097,2097,2097,2097,2097,2097,2097,2099,2099,2100,Upgrade
25,Shares Outstanding (Diluted),2097,2097,2097,2097,2097,2097,2097,2099,2099,2100,Upgrade
26,Shares Change (YoY),-,-,-,0.00%,-0.00%,-0.08%,-0.08%,-0.06%,-0.06%,-0.08%,Upgrade
27,EPS (Basic),0.00,0.08,0.00,0.07,0.02,0.05,0.04,0.06,0.02,0.02,Upgrade
28,EPS (Diluted),0.00,0.08,0.00,0.07,0.02,0.05,0.04,0.06,0.02,0.02,Upgrade
29,EPS Growth,89.68%,15.98%,-84.40%,36.65%,-59.32%,-21.05%,144.60%,264.21%,-44.91%,32.38%,Upgrade
30,Free Cash Flow,-16.11,28.89,-64.9,61.48,-256.24,61.79,-11.76,293.15,-15.98,150.4,Upgrade
31,Free Cash Flow Per Share,-0.01,0.01,-0.03,0.03,-0.12,0.03,-0.01,0.14,-0.01,0.07,Upgrade
32,Operating Margin,1.62%,15.22%,0.01%,14.17%,1.43%,14.13%,11.39%,13.22%,16.96%,0.72%,Upgrade
33,Profit Margin,2.05%,14.54%,1.07%,13.77%,5.67%,8.73%,15.44%,13.30%,6.18%,5.36%,Upgrade
34,Free Cash Flow Margin,-3.43%,2.48%,-13.72%,5.77%,-44.65%,5.02%,-2.27%,28.74%,-3.02%,21.55%,Upgrade
35,EBITDA,31.45,197.69,30.66,173.44,34.71,185.01,91.27,158.85,113.75,25.16,Upgrade
36,D&A For EBITDA,23.85,20.48,30.6,22.47,26.53,11.02,32.22,23.98,23.83,20.11,Upgrade
37,EBIT,7.61,177.2,0.06,150.97,8.18,173.98,59.05,134.88,89.92,5.05,Upgrade
