,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,Revenue,1439,1416,1519,-,1212,-,2487,2551,2686,5155,Upgrade
1,Revenue Growth (YoY),-5.21%,-,25.25%,-,-51.24%,-,-7.42%,-50.52%,146.13%,711.45%,Upgrade
2,Cost of Revenue,1410,1349,1501,-,1186,-,2404,2519,2637,5048,Upgrade
3,Gross Profit,29.12,67.05,17.88,-,26.8,-,82.68,31.79,48.81,107.47,Upgrade
4,"Selling, General & Admin",15.93,25.14,22.21,-,23,-,33.25,28.02,54.89,100.97,Upgrade
5,Research & Development,-,-,-,-,-,-,-,-,-,-1,Upgrade
6,Other Operating Expenses,-0.46,-0.05,-0.08,-,-3.71,-,-5.73,-6.99,-13.21,-0.7,Upgrade
7,Operating Expenses,15.47,23.82,21.41,-,21.15,-,27.52,21.03,41.67,99.28,Upgrade
8,Operating Income,13.65,43.23,-3.52,-,5.65,-,55.15,10.76,7.13,8.19,Upgrade
9,Interest Expense,-13.88,-13.67,-12.22,-,-25.18,-,-4.83,-5.59,-6.66,-6.86,Upgrade
10,Interest & Investment Income,4.43,4.68,3.73,-,1.31,-,1.63,1.98,2.66,4.77,Upgrade
11,Currency Exchange Gain (Loss),-0.18,-0.07,-0.03,-,-,-,-,-2.84,-0.04,0.32,Upgrade
12,EBT Excluding Unusual Items,4.02,34.18,-12.05,-,-18.23,-,51.96,4.32,3.1,6.41,Upgrade
13,Gain (Loss) on Sale of Investments,-0.04,-,-,-,-,-,-,-0.6,0.18,-1.08,Upgrade
14,Gain (Loss) on Sale of Assets,-,0.13,-,-,-,-,0.03,0.02,0.01,-10.65,Upgrade
15,Other Unusual Items,0.63,0.03,-,-,-,-,-,4.37,-,-,Upgrade
16,Pretax Income,4.62,34.33,-12.05,-,-18.23,-,51.99,8.11,3.28,-5.32,Upgrade
17,Income Tax Expense,2.45,4.01,0.07,-,4.99,-,12.8,3.39,2.89,8.57,Upgrade
18,Earnings From Continuing Operations,2.17,30.32,-12.12,-,-23.22,-,39.2,4.72,0.39,-13.89,Upgrade
19,Earnings From Discontinued Operations,-,-,-,-,-43.53,-,-,-,-,-,Upgrade
20,Net Income to Company,2.17,30.32,-12.12,-,-66.75,-,39.2,4.72,0.39,-13.89,Upgrade
21,Minority Interest in Earnings,0.01,0.01,0,-,0.12,-,1.29,1.31,0.8,-,Upgrade
22,Net Income,2.18,30.34,-12.12,-,-66.63,-,40.49,6.03,1.19,-13.89,Upgrade
23,Net Income to Common,2.18,30.34,-12.12,-,-66.63,-,40.49,6.03,1.19,-13.89,Upgrade
24,Net Income Growth,-,-,-,-,-,-,3310.70%,-,-,-,Upgrade
25,Shares Outstanding (Basic),530,295,450,-,375,-,331,305,297,300,Upgrade
26,Shares Outstanding (Diluted),530,295,450,-,375,-,331,305,297,300,Upgrade
27,Shares Change (YoY),17.69%,-,20.00%,-,13.23%,-,11.61%,1.53%,-1.08%,-,Upgrade
28,EPS (Basic),0.00,0.10,-0.03,-,-0.18,-,0.12,0.02,0.00,-0.05,Upgrade
29,EPS (Diluted),0.00,0.10,-0.03,-,-0.18,-,0.12,0.02,0.00,-0.05,Upgrade
30,EPS Growth,-,-,-,-,-,-,2950.00%,-,-,-,Upgrade
31,Free Cash Flow,20.41,30.53,21.17,-,14.43,-,-5.91,77.68,18.18,-13.48,Upgrade
32,Free Cash Flow Per Share,0.04,0.10,0.05,-,0.04,-,-0.02,0.26,0.06,-0.04,Upgrade
33,Operating Margin,0.95%,3.05%,-0.23%,-,0.47%,-,2.22%,0.42%,0.27%,0.16%,Upgrade
34,Profit Margin,0.15%,2.14%,-0.80%,-,-5.50%,-,1.63%,0.24%,0.04%,-0.27%,Upgrade
35,Free Cash Flow Margin,1.42%,2.16%,1.39%,-,1.19%,-,-0.24%,3.04%,0.68%,-0.26%,Upgrade
36,EBITDA,13.88,43.59,-3.25,-,6.23,-,56.42,11.5,8.37,12.02,Upgrade
37,D&A For EBITDA,0.23,0.35,0.27,0.85,0.58,0.39,1.27,0.75,1.23,3.83,Upgrade
38,EBIT,13.65,43.23,-3.52,-,5.65,-,55.15,10.76,7.13,8.19,Upgrade
