,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,Cash & Equivalents,118.85,86.69,81.24,66.28,105.15,132.91,149.9,148.8,53,28.63,Upgrade
1,Short-Term Investments,121.31,65.62,13.35,13.06,78.83,13.95,58.39,10.14,22.33,9.56,Upgrade
2,Trading Asset Securities,0.48,-,-,-,1.02,1.08,1.08,1.06,1.93,1.85,Upgrade
3,Cash & Short-Term Investments,240.64,152.31,94.59,79.34,185,147.94,209.37,160,77.26,40.04,Upgrade
4,Cash Growth,154.40%,91.97%,-48.87%,-46.37%,-11.64%,-7.54%,170.98%,299.56%,13.30%,-53.86%,Upgrade
5,Accounts Receivable,197.94,275.81,338.75,370.06,313.21,493.97,416.23,433.47,504.92,750.14,Upgrade
6,Other Receivables,19.59,19.59,19.59,19.59,-,-,-,-,-,-,Upgrade
7,Receivables,217.53,295.41,358.34,389.65,313.21,493.97,416.23,433.47,504.92,750.14,Upgrade
8,Inventory,72.42,70.79,30.02,32.85,14.31,79.81,-,44.11,3.52,4.36,Upgrade
9,Prepaid Expenses,153.04,89.87,139.63,92.77,126.74,81.92,202.57,153.84,246.52,159.6,Upgrade
10,Other Current Assets,64.77,63.44,61.97,64.13,68.25,68.32,59.78,59.77,71.9,71.3,Upgrade
11,Total Current Assets,748.4,671.81,684.56,658.74,707.51,871.95,887.94,851.19,904.11,1025,Upgrade
12,"Property, Plant & Equipment",2.29,3.35,4.99,5.19,6.2,8.73,6.85,7.66,7.69,7.55,Upgrade
13,Long-Term Investments,4.38,4.38,-,-,-,-,-,-,-,6,Upgrade
14,Goodwill,0.32,0.32,0.32,0.32,-,-,-,-,-,-,Upgrade
15,Total Assets,755.38,679.86,689.86,664.26,713.71,880.68,894.79,858.85,911.8,1039,Upgrade
16,Accounts Payable,103.81,78.74,109.94,125.49,136.52,137.71,88.5,142.89,213.96,197.36,Upgrade
