,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,57371,31754,24218,28365,27276,26801,23204,26823,28507,22373,31023,32998,34909,27003,31201,30880,42741,39684,4508,4102,3996,Upgrade
1,Market Cap Growth,18.48%,18.48%,4.37%,5.75%,-4.32%,19.79%,-25.20%,-18.71%,-18.34%,-17.14%,-0.57%,6.86%,-18.33%,-31.96%,592.08%,652.81%,969.48%,894.89%,2.88%,-23.35%,6.31%,Upgrade
2,Last Close Price,11.08,12.58,9.50,11.15,10.69,10.45,8.97,10.44,11.09,8.62,11.99,12.89,13.65,12.96,15.04,14.76,20.67,19.03,-,-,-,Upgrade
3,PE Ratio,168.54,93.29,152.59,-,-,31.51,24.94,34.14,37.15,25.56,32.76,35.86,39.28,34.37,48.33,59.86,72.70,73.26,9.27,9.01,7.67,Upgrade
4,PS Ratio,11.70,11.70,10.21,10.81,8.70,8.35,6.92,9.32,10.05,6.82,9.01,9.57,10.64,9.71,12.86,14.92,20.45,22.44,2.60,2.46,2.28,Upgrade
5,PB Ratio,1.70,1.70,1.30,1.55,1.51,1.47,1.28,1.55,1.70,1.34,1.87,1.99,2.13,1.68,2.93,2.87,4.03,-,0.54,0.51,0.50,Upgrade
6,P/FCF Ratio,2.08,2.08,7.92,-,46.93,-,3.58,-,15.47,-5.59,-5.65,-,-,-,-,-,-,-12.95,-,-,-,Upgrade
7,P/OCF Ratio,2.06,2.06,7.49,-,34.98,-,3.48,-,14.58,-5.73,-5.76,-,-,-,-,-,-,-13.33,-,-,-,Upgrade
8,Debt / Equity Ratio,3.04,3.04,2.77,2.85,2.58,2.58,2.41,2.48,2.29,2.05,2.56,2.29,2.06,2.00,3.14,2.69,2.28,-,2.00,1.38,1.38,Upgrade
9,Debt / FCF Ratio,3.73,3.73,16.86,-,80.57,-,6.73,-,20.82,-8.56,-7.72,-,-,-,-,-,-,-,-,-,-,Upgrade
10,Asset Turnover,0.03,0.04,0.01,0.03,0.02,0.06,0.03,0.04,0.03,0.04,0.04,0.08,0.05,0.05,0.04,-,-,-,-,0.06,Upgrade,
11,Quick Ratio,1.78,1.78,1.16,2.08,1.22,1.93,0.93,1.69,1.09,2.10,0.97,1.85,1.06,1.69,0.92,1.56,1.04,-,1.19,-,1.19,Upgrade
12,Current Ratio,1.86,1.86,1.56,2.17,1.71,2.02,1.48,1.78,1.65,2.22,1.52,1.95,1.55,1.81,1.42,1.65,1.56,-,1.66,-,1.55,Upgrade
13,Return on Equity (ROE),6.67%,6.66%,-4.76%,-1.13%,2.74%,8.90%,4.87%,2.96%,4.96%,5.99%,4.58%,5.72%,8.33%,8.29%,5.90%,-,-,4.47%,11.37%,4.09%,Upgrade,
14,Return on Assets (ROA),1.27%,1.32%,-0.96%,-0.23%,0.57%,1.87%,1.06%,0.69%,1.12%,1.32%,1.09%,1.42%,1.79%,1.57%,1.27%,-,-,-,-,1.16%,Upgrade,
15,Earnings Yield,0.59%,1.07%,0.66%,0.86%,2.46%,3.17%,4.01%,2.93%,2.69%,3.91%,3.05%,2.79%,2.55%,2.91%,2.07%,1.67%,1.38%,1.36%,10.79%,11.10%,13.05%,Upgrade
16,FCF Yield,26.55%,47.97%,12.62%,-0.19%,2.13%,6.77%,27.96%,24.22%,6.46%,-17.88%,-17.69%,-35.82%,-19.94%,-27.39%,-17.60%,-14.71%,-12.77%,-7.72%,-84.60%,-104.17%,28.93%,Upgrade
17,Dividend Yield,1.28%,-,-,-,1.33%,-,-,-,-,-,-,-,0.73%,-,-,-,0.58%,-,-,-,-,Upgrade
18,Payout Ratio,98.04%,342.58%,-,-,-,570.84%,-,125.95%,-,387.08%,-,119.06%,-,117.45%,44.00%,119.40%,-,202.18%,-,40.12%,57.64%,Upgrade
19,Buyback Yield / Dilution,-0.92%,1.25%,-12.98%,7.69%,-0.27%,2.26%,7.10%,-9.79%,-0.18%,-19.65%,-18.20%,-20.05%,-21.31%,-4.48%,-32.48%,-17.60%,-26.87%,-14.81%,0.45%,-,-,Upgrade
20,Total Shareholder Return,0.36%,1.25%,-12.98%,7.69%,1.06%,2.26%,7.10%,-9.79%,-0.18%,-19.65%,-18.20%,-20.05%,-20.58%,-4.48%,-32.48%,-17.60%,-26.28%,-14.81%,0.45%,-,-,Upgrade
