,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019"
0,Revenue,-,23.19,40.34,41.06,54.69,95.12,57.69,486.29,-,-
1,Revenue Growth (YoY),-,-43.53%,-26.24%,-56.83%,-5.20%,-80.44%,-,-,-,-
2,Cost of Revenue,-,22.38,37.93,37.26,45.85,86.85,53.13,44.12,-,-
3,Gross Profit,-,0.8,2.4,3.8,8.83,8.27,4.56,442.17,-,-
4,"Selling, General & Admin",21.19,22.9,23.72,19.77,22.78,26.05,18.53,41.46,12.37,64.23
5,Research & Development,176.83,173.57,198.75,269.06,176.59,159.18,121.66,114.94,71.01,84.85
6,Other Operating Expenses,-7.47,-5.82,2.04,7.71,-2.34,-13.95,-6.33,-4.51,-3.28,-6.76
7,Operating Expenses,190.55,190.65,224.51,296.54,197.02,171.28,133.86,151.89,80.11,142.32
8,Operating Income,-190.55,-189.85,-222.11,-292.73,-188.19,-163.01,-129.31,290.28,-80.11,-142.32
9,Interest Expense,-5.23,-4.54,-3.77,-2.14,-0.13,-0.27,-0.3,-0.26,-0.72,-0.76
10,Interest & Investment Income,22.07,25.02,22.05,16.9,7.72,11.12,7.64,1.9,1.93,2.51
11,Currency Exchange Gain (Loss),5.81,-17.06,37.75,33.38,49.15,-12.63,-14.63,-32.82,1.07,5.45
12,Other Non Operating Income (Expenses),-,-,-,-,-,-,-,-961.87,-733.08,-135.64
13,EBT Excluding Unusual Items,-167.91,-186.43,-166.08,-244.61,-131.45,-164.78,-136.6,-702.77,-810.9,-270.76
14,Gain (Loss) on Sale of Investments,-0.19,-6.6,-0.65,0.57,3.62,0.19,-,-,-,-
15,Gain (Loss) on Sale of Assets,-0.01,0.19,0.44,-,-,-,-,-,-,-
16,Other Unusual Items,-0.96,-,-,-,-,-,-,-,-,-
17,Pretax Income,-169.05,-192.84,-166.28,-244.04,-127.83,-164.59,-136.6,-702.77,-810.9,-270.76
18,Earnings From Continuing Operations,-169.05,-192.84,-166.28,-244.04,-127.83,-164.59,-136.6,-702.77,-810.9,-270.76
19,Minority Interest in Earnings,-,-,-,-,-,-,-,0.01,0.01,0.07
20,Net Income,-169.05,-192.84,-166.28,-244.04,-127.83,-164.59,-136.6,-702.76,-810.9,-270.69
21,Net Income to Common,-169.05,-192.84,-166.28,-244.04,-127.83,-164.59,-136.6,-702.76,-810.9,-270.69
22,Shares Outstanding (Basic),777,776,770,752,751,748,746,427,336,219
23,Shares Outstanding (Diluted),777,776,770,752,751,748,746,427,336,219
24,Shares Change (YoY),0.89%,3.14%,2.44%,0.55%,0.68%,75.41%,122.46%,94.93%,53.33%,-
25,EPS (Basic),-0.22,-0.25,-0.22,-0.32,-0.17,-0.22,-0.18,-1.65,-2.42,-1.24
26,EPS (Diluted),-0.22,-0.25,-0.22,-0.32,-0.17,-0.22,-0.18,-1.65,-2.42,-1.24
27,Free Cash Flow,-185.9,-147.89,-254.14,-194.23,-114.63,-35.47,-122.13,141.44,-72.75,-68.51
28,Free Cash Flow Per Share,-0.24,-0.19,-0.33,-0.26,-0.15,-0.05,-0.16,0.33,-0.22,-0.31
29,Operating Margin,-,-818.84%,-550.66%,-712.96%,-344.12%,-171.37%,-224.14%,59.69%,-,-
30,Profit Margin,-,-831.74%,-412.25%,-594.35%,-233.74%,-173.03%,-236.78%,-144.52%,-,-
31,Free Cash Flow Margin,-,-637.87%,-630.07%,-473.05%,-209.61%,-37.28%,-211.71%,29.09%,-,-
32,EBITDA,-176.8,-188.97,-212.15,-291.93,-181.78,-161.15,-124.42,291.14,-75.23,-139.39
33,D&A For EBITDA,13.75,0.87,9.96,0.81,6.41,1.86,4.89,0.86,4.87,2.93
34,EBIT,-190.55,-189.85,-222.11,-292.73,-188.19,-163.01,-129.31,290.28,-80.11,-142.32
