,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+19 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+19 Quarters
0,Revenue,10675,10726,9960,10619,9076,9740,8983,9871,8945,8657,7904,9218,7391,7325,6473,8257,6639,6402,3916,6847,Upgrade
1,Revenue Growth (YoY),17.62%,10.12%,10.87%,7.58%,1.46%,12.52%,13.65%,7.09%,21.03%,18.18%,22.12%,11.63%,11.33%,14.41%,65.29%,20.60%,26.08%,18.05%,-14.39%,21.66%,Upgrade
2,Cost of Revenue,7340,7105,6958,7491,6369,6436,6460,7099,6501,6454,6285,6967,5822,5651,5376,6399,5248,4633,3097,4850,Upgrade
3,Gross Profit,3335,3620,3002,3128,2706,3304,2523,2773,2444,2203,1619,2251,1568,1674,1097,1858,1391,1769,818.66,1996,Upgrade
4,"Selling, General & Admin",544.57,592.98,896.64,700.36,433.68,504.61,786.61,560.86,441.41,456.91,618.2,472.28,389.36,394.01,620.22,417.57,373.67,312.42,560.05,392.21,Upgrade
5,Other Operating Expenses,-51.55,-187.7,-161.26,-403.82,-150.85,-78.96,-213.64,-248.13,-171.83,-239.63,-114.98,-275.36,-181.55,-176.02,-156.57,-125.87,-151.84,-189.87,-113.4,-205.79,Upgrade
6,Operating Expenses,493.02,405.28,735.38,296.54,282.83,425.65,572.97,312.73,269.57,217.27,503.22,196.92,207.81,217.99,463.65,291.71,221.83,122.55,446.65,186.42,Upgrade
7,Operating Income,2842,3215,2267,2832,2424,2879,1950,2460,2175,1986,1116,2054,1360,1456,632.88,1567,1169,1647,372.01,1810,Upgrade
8,Interest Expense,-66.36,-115.86,-83.92,-61.8,-83.8,-72.22,-71.71,-76.15,-31.64,-23.1,-59.64,-24.85,-52.27,-33.8,-15.58,-12.18,-13.71,-9.14,-0.29,-,Upgrade
9,Interest & Investment Income,238.51,288.08,245.02,201.38,246.36,167.11,91.91,111.77,162.37,118.49,111.1,94.21,91.8,102.4,75.48,105.56,96.65,114.26,126.23,148.09,Upgrade
10,Earnings From Equity Investments,22.38,4.32,16.06,-10.38,10.79,0.12,3.82,32.7,-13.36,9.74,-23.23,16.05,-19.63,-3.75,-25.08,2.87,-5.27,-2.45,-13.66,5.88,Upgrade
11,Currency Exchange Gain (Loss),-38.17,15.18,5.38,17.97,4.65,81.13,-10.21,9.06,31.25,119.81,-12.87,-22.31,-8.07,-25.75,-0.33,-81.87,-64.35,2.59,16.45,-11.55,Upgrade
12,Other Non Operating Income (Expenses),-62.7,54.86,42.72,-51.25,8.55,51.64,155.57,83.5,-22.8,-13.58,-0.88,-0.34,5.12,32.33,15.8,-0.88,-,-,-,-,Upgrade
13,EBT Excluding Unusual Items,2935,3462,2492,2928,2610,3107,2120,2621,2301,2197,1131,2117,1377,1527,683.16,1580,1182,1752,500.75,1952,Upgrade
14,Gain (Loss) on Sale of Investments,-1.44,-182.77,-477.91,-4.59,10.84,-0.76,-,9.08,34.19,-,-,2.36,-,-,-,1.09,-,-,-,696.11,Upgrade
15,Asset Writedown,-,-,-,-76.62,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
16,Pretax Income,2934,3279,2014,2846,2621,3106,2120,2630,2335,2197,1131,2119,1377,1527,683.16,1581,1182,1752,500.75,2648,Upgrade
17,Income Tax Expense,554.96,665.01,566.31,636.62,271.39,575.59,455.01,500.52,439.39,438.21,255.22,371.43,229.53,254.86,149.64,289.61,-27.85,298.3,129.77,331.34,Upgrade
18,Earnings From Continuing Operations,2379,2614,1448,2210,2350,2530,1665,2129,1895,1759,875.52,1748,1148,1272,533.53,1292,1210,1454,370.97,2317,Upgrade
19,Minority Interest in Earnings,17.26,-2.2,-21.7,-17.51,-4.45,10.99,5.52,33.33,39.54,46.48,30.75,14.64,18.81,19.95,0.1,-3.47,-9.27,-5.22,3.73,9.58,Upgrade
20,Net Income,2396,2612,1426,2192,2345,2541,1670,2163,1935,1805,906.27,1762,1167,1292,533.63,1288,1201,1448,374.7,2326,Upgrade
21,Net Income to Common,2396,2612,1426,2192,2345,2541,1670,2163,1935,1805,906.27,1762,1167,1292,533.63,1288,1201,1448,374.7,2326,Upgrade
