,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+19 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+19 Quarters
0,Market Capitalization,123916,154756,130697,131874,133773,152734,157309,181789,169650,152743,174426,157622,177901,197398,194947,187853,193372,192205,223033,160500,142217,Upgrade
1,Market Cap Growth,1.32%,1.32%,-16.92%,-27.46%,-21.15%,-0.01%,-9.81%,15.33%,-4.64%,-22.62%,-10.53%,-16.09%,-8.00%,2.70%,-12.59%,17.04%,35.97%,46.94%,89.54%,42.40%,45.74%,Upgrade
2,Enterprise Value,119377,152828,127141,127600,134827,151967,152848,177147,162618,144632,165949,147746,169070,184183,179792,169274,172489,179772,207688,143267,125198,Upgrade
3,Last Close Price,154.60,195.90,161.55,162.16,154.71,181.93,187.66,211.18,199.49,177.52,191.57,186.33,202.01,225.91,218.44,200.83,209.16,207.49,-,-,-,Upgrade
4,PE Ratio,12.97,16.20,14.18,14.31,13.88,16.32,17.52,21.01,22.04,21.60,26.40,24.88,30.48,38.17,37.57,35.41,37.76,31.48,37.25,27.32,22.41,Upgrade
5,PS Ratio,3.33,3.33,3.01,3.09,3.16,3.78,3.88,4.36,4.24,3.99,4.49,4.01,4.77,5.55,5.65,5.70,6.46,7.08,9.06,6.84,5.75,Upgrade
6,PB Ratio,2.29,2.29,1.99,2.08,2.01,2.44,2.58,2.95,2.75,2.64,2.93,2.62,2.96,3.47,3.30,3.30,3.32,3.48,5.21,3.90,3.31,Upgrade
7,P/TBV Ratio,2.78,2.78,2.41,2.54,2.43,2.97,3.17,3.65,3.39,3.27,3.67,3.29,3.71,4.35,4.07,4.07,4.04,4.22,6.61,4.87,4.04,Upgrade
8,P/FCF Ratio,23.22,41.45,38.05,72.51,-,84.08,-,56.80,-,-158.96,-78.08,-28.53,-,-32.93,-,-34.40,-,-80.96,-,-433.74,-,Upgrade
