,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,Cash & Equivalents,8.5,4.57,4.5,4.2,2.52,12.67,12.65,12.09,10.35,13.81,Upgrade
1,Short-Term Investments,26.67,1.78,20.65,1.48,22.41,5.81,38.94,1.79,19.14,14.05,Upgrade
2,Cash & Short-Term Investments,35.17,6.35,25.15,5.67,24.93,18.48,51.59,13.88,29.49,27.86,Upgrade
3,Cash Growth,39.82%,11.92%,0.90%,-69.31%,-51.68%,33.17%,74.95%,-50.18%,340.30%,-67.64%,Upgrade
4,Accounts Receivable,14.11,13.49,12.77,6.56,6.22,5.87,3.73,3.45,19.88,24.9,Upgrade
5,Other Receivables,-,12.26,-,8.62,-,8.93,-,9.58,-,9.25,Upgrade
6,Receivables,14.11,25.74,12.77,15.18,6.22,14.79,3.73,13.03,19.88,34.15,Upgrade
7,Inventory,162.83,175.8,176.17,218.14,210.3,244.67,237.97,263.42,229.49,204.87,Upgrade
8,Prepaid Expenses,-,0.64,-,0.38,-,11.54,-,0.64,-,0.21,Upgrade
9,Other Current Assets,-,-,-,-,-,27.13,-,-,-,-,Upgrade
10,Total Current Assets,212.1,208.53,214.09,239.36,241.45,316.62,293.29,290.97,278.86,267.09,Upgrade
11,"Property, Plant & Equipment",26.72,27.02,27.83,32.03,32.14,39.7,39.65,40.96,82.49,81.54,Upgrade
12,Other Long-Term Assets,27.36,26.58,33.67,35.83,50.4,56.16,61.82,60.8,20.58,19.76,Upgrade
13,Total Assets,266.19,262.13,275.59,307.23,323.99,412.48,394.76,392.73,381.93,368.39,Upgrade
14,Accounts Payable,2.08,2.62,3.95,7.79,8.06,8.83,8.2,8.47,7.3,8.69,Upgrade
15,Accrued Expenses,25.6,17.49,19.43,12.12,14.95,11.3,21.21,8.09,18.39,6.78,Upgrade
16,Current Portion of Long-Term Debt,27.86,27.45,27.17,30,32.53,51.68,30.38,22.5,21.61,-,Upgrade
17,Current Portion of Leases,0.41,0.34,0.11,0.3,0.41,0.36,0.41,1.21,1.33,1.29,Upgrade
18,Current Income Taxes Payable,5.35,5.34,5.35,5.3,5.54,6.29,6.5,6.91,7.01,7.35,Upgrade
19,Current Unearned Revenue,2.36,4.29,7.9,5.75,6.7,6.84,8.51,7.43,0.31,0.15,Upgrade
20,Other Current Liabilities,1.71,7.77,0.34,14.2,8.36,16.32,0.98,13.57,4.26,11.91,Upgrade
21,Total Current Liabilities,65.36,65.3,64.24,75.46,76.54,101.62,76.19,68.18,60.2,36.16,Upgrade
22,Long-Term Debt,-,-,-,-,-,-,4,11.5,11.5,32.24,Upgrade
23,Long-Term Leases,-,0.24,-,-,0.08,0.27,-,-,0.3,0.97,Upgrade
24,Total Liabilities,65.36,65.54,64.24,75.46,76.62,101.89,80.19,79.68,71.99,69.38,Upgrade
25,Common Stock,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,42.57,Upgrade
26,Additional Paid-In Capital,458.73,458.73,458.73,458.73,-,458.73,458.73,458.73,458.73,418.29,Upgrade
27,Retained Earnings,-816.19,-812.6,-796.51,-794.01,-,-742.8,-729.84,-725.2,-713.4,-709.77,Upgrade
28,Comprehensive Income & Other,556.16,548.34,547,564.92,245.24,592.54,583.56,577.39,562.48,547.92,Upgrade
29,Total Common Equity,200.82,196.59,211.35,231.77,247.37,310.6,314.58,313.05,309.94,299.01,Upgrade
30,Shareholders' Equity,200.82,196.59,211.35,231.77,247.37,310.6,314.58,313.05,309.94,299.01,Upgrade
31,Total Liabilities & Equity,266.19,262.13,275.59,307.23,323.99,412.48,394.76,392.73,381.93,368.39,Upgrade
32,Total Debt,28.26,28.03,27.28,30.3,33.01,52.31,34.79,35.21,34.73,34.5,Upgrade
33,Net Cash (Debt),6.9,-21.68,-2.13,-24.63,-8.09,-33.83,16.8,-21.33,-5.25,-6.64,Upgrade
34,Net Cash Per Share,0.03,-0.10,-0.01,-0.12,-0.04,-0.16,0.08,-0.10,-0.02,-,Upgrade
35,Filing Date Shares Outstanding,212.84,212.84,212.84,212.84,212.84,212.84,212.84,212.84,212.84,212.84,Upgrade
36,Total Common Shares Outstanding,212.84,212.84,212.84,212.84,212.84,212.84,212.84,212.84,212.84,212.84,Upgrade
37,Working Capital,146.74,143.23,149.85,163.9,164.9,215,217.11,222.79,218.66,230.93,Upgrade
38,Book Value Per Share,0.94,0.92,0.99,1.09,1.16,1.46,1.48,1.47,1.46,1.40,Upgrade
39,Tangible Book Value,200.82,196.59,211.35,231.77,247.37,310.6,314.58,313.05,309.94,299.01,Upgrade
40,Tangible Book Value Per Share,0.94,0.92,0.99,1.09,1.16,1.46,1.48,1.47,1.46,1.40,Upgrade
41,Machinery,-,48.18,-,51.47,-,56.68,-,54.51,-,49.11,Upgrade
42,Leasehold Improvements,-,4.32,-,4.57,-,4.93,-,4.74,-,7.79,Upgrade
