,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Investments in Debt Securities,862075,738287,520218,637978,730055,690821,658593,582058,489365,451832,Upgrade
1,Investments in Equity & Preferred Securities,74469,53010,57175,60017,165152,168142,158044,160858,125694,97738,Upgrade
2,Policy Loans,-,-,-,-,84940,87247,-,74049,63083,60035,Upgrade
3,Other Investments,57504,51284,191454,80884,139880,121625,94920,102931,101126,102044,Upgrade
4,Total Investments,1461879,1327755,1239004,1151736,1218636,1172836,1002044,997254,829982,760230,Upgrade
5,Cash & Equivalents,46898,42554,56737,42472,50428,39946,50270,31306,31016,27818,Upgrade
6,Reinsurance Recoverable,10692,11295,9993,10718,13864,13333,14760,14340,12987,12335,Upgrade
7,Other Receivables,55587,57140,51872,49577,90232,85390,171559,73786,75347,71536,Upgrade
8,Separate Account Assets,-,-,-,-,1600,1603,1464,1444,1245,1084,Upgrade
9,"Property, Plant & Equipment",40717,41517,37479,41232,39256,41156,38065,31296,27745,27917,Upgrade
10,Goodwill,353.3,353.66,717.67,719.25,721.51,723.95,722.98,722.37,718.13,719.11,Upgrade
11,Other Intangible Assets,261.41,261.41,261.64,261.41,261.41,261.41,261.41,261.41,261.95,261.98,Upgrade
12,Restricted Cash,5883,6127,6008,6113,6089,5544,5770,6318,5808,5352,Upgrade
13,Other Current Assets,5457,5454,8989,5326,10770,8206,10483,8878,9578,7570,Upgrade
14,Long-Term Deferred Tax Assets,6561,11550,10577,7850,7546,5503,2593,2240,1927,1642,Upgrade
15,Other Long-Term Assets,6065,5492,1351,5585,3309,4139,1019,1162,1671,2956,Upgrade
16,Total Assets,1640355,1509497,1422989,1321590,1442712,1378642,1299012,1169008,998287,919420,Upgrade
17,Accrued Expenses,-,-,-,-,9648,8650,8747,7804,7455,6319,Upgrade
18,Insurance & Annuity Liabilities,1284798,1196541,1070774,1041941,951270,901151,829676,719760,618253,547656,Upgrade
19,Unpaid Claims,40235,-,41223,-,32657,30678,28393,25467,23674,22068,Upgrade
20,Unearned Premiums,-,-,-,-,71625,76988,60260,70589,55054,55217,Upgrade
21,Reinsurance Payable,141.27,133.74,442.4,508.01,-,-,-,-,-,-,Upgrade
22,Current Portion of Long-Term Debt,52016,50547,39722,30639,43982,58058,41247,31979,35887,33020,Upgrade
23,Current Portion of Leases,-,565.32,575.22,830.96,865.96,966.74,900.58,1006,962.31,984.88,Upgrade
24,Short-Term Debt,40574,29333,40761,27194,46412,19393,48379,38616,20355,34413,Upgrade
25,Current Income Taxes Payable,803.13,1059,2174,1370,1510,1472,1238,1307,1985,1029,Upgrade
26,Long-Term Debt,29710,49237,52789,57444,48818,34885,33947,27015,24579,27400,Upgrade
27,Long-Term Leases,1674,1081,1067,962.16,1150,1264,1153,1271,1238,1463,Upgrade
28,Long-Term Deferred Tax Liabilities,1950,1964,1870,1951,1714,1818,2876,5533,3554,3680,Upgrade
29,Separate Account Liability,-,-,-,-,1600,1603,1464,1444,1245,1084,Upgrade
30,Other Current Liabilities,38531,40410,45908,43516,41492,43183,40811,44839,39592,35765,Upgrade
31,Other Long-Term Liabilities,17601,6031,1769,5437,81728,85076,82405,75766,67180,55263,Upgrade
32,Total Liabilities,1508033,1376902,1299074,1211793,1334472,1265186,1181497,1052395,901014,825363,Upgrade
33,Common Stock,40771,40771,40771,40771,40771,40771,40771,40771,40771,40771,Upgrade
34,Retained Earnings,88809,84340,83861,80539,57535,56479,54078,50403,48038,46240,Upgrade
35,Comprehensive Income & Other,-34935,-30132,-26613,-37373,-14642,-9184,-2999,-527.34,-10323,-10703,Upgrade
36,Total Common Equity,94645,94980,98020,83937,83664,88067,91851,90647,78487,76308,Upgrade
37,Minority Interest,37677,37616,25894,25860,24576,25389,25663,25966,18786,17749,Upgrade
38,Shareholders' Equity,132322,132596,123914,109797,108240,113456,117515,116613,97273,94057,Upgrade
39,Total Liabilities & Equity,1640355,1509497,1422989,1321590,1442712,1378642,1299012,1169008,998287,919420,Upgrade
40,Filing Date Shares Outstanding,3594,3594,3594,3594,3594,3594,3594,3594,3594,3594,Upgrade
41,Total Common Shares Outstanding,3594,3594,3594,3594,3594,3594,3594,3594,3594,3594,Upgrade
42,Total Debt,123974,130763,134915,117070,141227,114566,125627,99886,83021,97281,Upgrade
43,Net Cash (Debt),-77076,-88209,-78178,-74598,-90799,-74620,-75357,-68580,-52005,-69463,Upgrade
44,Net Cash Per Share,-21.45,-24.54,-21.75,-20.76,-25.26,-20.76,-20.97,-19.08,-14.47,-19.33,Upgrade
45,Book Value Per Share,21.88,21.98,22.82,23.35,23.28,24.50,25.56,25.22,21.84,21.23,Upgrade
46,Tangible Book Value,94030,94365,97041,82957,82681,87081,90867,89664,77507,75327,Upgrade
47,Tangible Book Value Per Share,21.71,21.81,22.55,23.08,23.01,24.23,25.28,24.95,21.57,20.96,Upgrade
48,Land,-,23300,-,22207,-,23210,-,14856,-,13414,Upgrade
49,Machinery,-,9594,-,9012,-,8823,-,7640,-,6010,Upgrade
50,Construction In Progress,-,2158,-,2190,-,1161,-,900.88,-,174.29,Upgrade
