,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Premiums & Annuity Revenue,55875,53360,54129,52771,56135,103827,146669,90076,127856,79261,Upgrade
1,Total Interest & Dividend Income,-26012,-25205,-18820,-19503,7736,23031,21262,19586,17188,15424,Upgrade
2,Gain (Loss) on Sale of Investments,32804,23158,19265,15898,-11200,2702,11290,6315,4167,-310.85,Upgrade
3,Other Revenue,4267,2192,4276,2101,4267,3940,3391,3154,2802,3109,Upgrade
4,Total Revenue,66934,53505,58849,51267,56939,133500,182612,119131,152013,97484,Upgrade
5,Revenue Growth (YoY),13.74%,4.37%,3.36%,-61.60%,-68.82%,12.06%,20.13%,22.21%,2.74%,31.30%,Upgrade
6,Policy Benefits,44625,42979,45979,45764,45192,101582,143064,82576,115115,63940,Upgrade
7,Policy Acquisition & Underwriting Costs,-,-,-,-,-,10139,13967,9437,11709,10602,Upgrade
8,"Selling, General & Administrative",-,-3402,-,-3336,3336,17764,16655,19309,14941,18409,Upgrade
9,Other Operating Expenses,3137,6734,3435,7128,43.92,369.97,156.78,515.3,108.59,363.86,Upgrade
10,Total Operating Expenses,47763,46310,49414,49555,48572,129855,173843,111837,141874,93315,Upgrade
11,Operating Income,19171,7194,9435,1711,8367,3644,8769,7294,10139,4169,Upgrade
12,Interest Expense,-1896,-2047,-1717,-1576,-1547,-1409,-1278,-1189,-1478,-984.66,Upgrade
13,Earnings From Equity Investments,-,-,-,-,-,532.08,77.35,-126.12,-1445,1544,Upgrade
14,Currency Exchange Gain (Loss),-86.01,-293,179.15,-766.38,368.31,412.02,171.21,446.44,-372.36,-313.23,Upgrade
15,Other Non Operating Income (Expenses),-231.55,-258.14,-17.67,-72.3,-,-,-,-,-,-,Upgrade
16,EBT Excluding Unusual Items,16958,4597,7880,-703.65,7187,3179,7739,6425,6844,4415,Upgrade
17,Impairment of Goodwill,-,-364.87,-,-,-,-,-,-,-,-11.02,Upgrade
18,Gain (Loss) on Sale of Assets,-36.73,-3.62,1.68,1.75,-,7.84,-12.53,-3.51,-,-4.2,Upgrade
19,Asset Writedown,-392.9,-414.57,-36.76,-255.29,-116.44,-,-,-,-,-,Upgrade
20,Pretax Income,16528,3814,7844,-957.18,7071,3187,7727,6421,6844,4400,Upgrade
21,Income Tax Expense,7550,1058,323.21,-2410,166.68,-690.91,652.37,1043,1765,939.73,Upgrade
22,Earnings From Continuing Ops.,8978,2756,7521,1453,6904,3878,7074,5378,5079,3460,Upgrade
23,Minority Interest in Earnings,-2952,-1786,-2301,-1488,-2572,-1477,-1962,-1706,-2202,-1196,Upgrade
24,Net Income,6027,969.4,5220,-35.54,4332,2401,5113,3672,2877,2264,Upgrade
25,Preferred Dividends & Other Adjustments,500.59,500.6,315.22,-,-,-,-,-,-,49.08,Upgrade
26,Net Income to Common,5526,468.8,4905,-35.54,4332,2401,5113,3672,2877,2215,Upgrade
27,Net Income Growth,15.45%,-,20.49%,-,-15.26%,-34.62%,77.74%,62.19%,-57.35%,35.23%,Upgrade
28,Shares Outstanding (Basic),3594,3594,3594,3594,3594,3594,3594,3594,3594,3594,Upgrade
29,Shares Outstanding (Diluted),3594,3594,3594,3594,3594,3594,3594,3594,3594,3594,Upgrade
30,EPS (Basic),1.54,0.13,1.36,-0.01,1.21,0.67,1.42,1.02,0.80,0.62,Upgrade
31,EPS (Diluted),1.54,0.13,1.36,-0.01,1.20,0.67,1.42,1.02,0.80,0.62,Upgrade
32,EPS Growth,12.66%,-,13.26%,-,-15.29%,-34.63%,77.82%,65.88%,-56.54%,43.26%,Upgrade
33,Free Cash Flow,79708,26486,78171,30691,58046,20247,74304,35124,75693,39194,Upgrade
34,Free Cash Flow Per Share,22.18,7.37,21.75,8.54,16.15,5.63,20.67,9.77,21.06,10.91,Upgrade
35,Operating Margin,28.64%,13.45%,16.03%,3.34%,14.69%,2.73%,4.80%,6.12%,6.67%,4.28%,Upgrade
36,Profit Margin,8.26%,0.88%,8.34%,-0.07%,7.61%,1.80%,2.80%,3.08%,1.89%,2.27%,Upgrade
37,Free Cash Flow Margin,119.09%,49.50%,132.83%,59.87%,101.94%,15.17%,40.69%,29.48%,49.79%,40.21%,Upgrade
38,EBITDA,20271,8353,10603,2889,9555,4885,9874,8267,11023,4986,Upgrade
39,D&A For EBITDA,1100,1158,1168,1178,1189,1241,1105,972.98,884.02,817.39,Upgrade
40,EBIT,19171,7194,9435,1711,8367,3644,8769,7294,10139,4169,Upgrade
41,Revenue as Reported,-,-,-,-,-,133423,182435,118861,151252,96904,Upgrade
