,Fiscal Quarter,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+20 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+20 Quarters
0,Operating Revenue,1342,1452,1526,1463,1102,1519,1745,1659,1702,1593,1575,1732,2169,2004,1843,1639,1754,1935,1647,1126,Upgrade
1,Other Revenue,-,-7.23,7.23,-,84.31,-19.76,19.76,-,47.44,-4.25,4.25,-,14.63,-3.94,3.94,-,25.37,-9.03,9.03,-,Upgrade
2,Revenue,1342,1445,1533,1463,1186,1499,1764,1659,1750,1589,1579,1732,2184,2000,1847,1639,1780,1926,1656,1126,Upgrade
3,Revenue Growth (YoY),13.09%,-3.61%,-13.12%,-11.80%,-32.20%,-5.65%,11.73%,-4.23%,-19.88%,-20.58%,-14.51%,5.70%,22.73%,3.83%,11.54%,45.56%,27.03%,46.56%,33.14%,7.87%,Upgrade
4,Cost of Revenue,-2123,703.58,705.88,713.22,627.85,722.53,764.22,712.16,628.28,650.48,758.12,789.17,794.65,909.55,833,730.07,890.21,752.02,766.69,448.89,Upgrade
5,Gross Profit,3464,741.26,826.97,750.15,558.57,776.43,1000,946.91,1122,938.17,821.03,943.26,1389,1091,1014,908.92,889.39,1174,889.51,677.09,Upgrade
6,"Selling, General & Admin",-1852,604.86,663.88,583.65,509.25,538.2,729.5,685.6,811.47,699.12,621.08,619.02,1028,766.16,644.33,616.22,757.12,773.02,611.28,507.06,Upgrade
7,Research & Development,-154.1,62.11,47.63,44.36,55.74,54.98,49.11,49.98,54.75,65.68,58.84,51.57,80.79,39.69,35.03,41.08,81.66,40.46,32.07,22.84,Upgrade
8,Other Operating Expenses,5688,-5.02,15.98,8.25,39.92,-4.99,2.11,4.37,73.43,-4.81,-2.62,-4.28,40.46,13.47,15.47,7.03,-18.03,9.99,3.07,6.85,Upgrade
9,Operating Expenses,3631,671.75,743.14,661.29,628.86,618.3,791.39,728.02,972,773.77,684.53,669.25,1184,839.71,712.44,664.74,835.03,846.84,661.57,552.89,Upgrade
10,Operating Income,-167.07,69.51,83.84,88.86,-70.3,158.12,208.81,218.89,149.51,164.4,136.5,274.01,205.57,250.94,301.8,244.18,54.36,327.48,227.94,124.2,Upgrade
11,Interest Expense,-13.73,-11.54,-13.37,-15.21,-15.31,-12.68,-16.5,-17.08,-20.44,-13.7,-18.62,-16.92,-16.22,-14.83,-6.77,-12.29,-12.01,-8.76,-4.63,-4.68,Upgrade
12,Interest & Investment Income,40.12,4.12,4.07,5.54,7.04,4.34,4.32,3.61,4.14,4.13,2.89,3.03,2.23,4.25,2.3,2.6,4.25,2.35,2.8,2.63,Upgrade
13,Earnings From Equity Investments,-,1.23,-0.99,-0.25,-,0.84,-0.32,-0.52,-,-1.06,-0.23,1.29,-,-1.65,1.61,0.04,-,0.33,-0.32,-0.01,Upgrade
14,Currency Exchange Gain (Loss),-,-1.33,1.33,-,2.41,-2.99,2.99,-,17.62,-10.27,10.27,-,-6.34,4.13,-4.13,-,-29.34,0.25,-0.25,-,Upgrade
15,Other Non Operating Income (Expenses),19.5,-1.79,1.52,-0.68,-10.11,40.84,-4,12,-74.49,23.91,-7.11,22.04,-26.64,-7.46,9.68,-2.44,-14.35,-19.67,48.42,6.71,Upgrade
16,EBT Excluding Unusual Items,-121.17,60.2,76.4,78.26,-86.27,188.48,195.29,216.9,76.35,167.41,123.7,283.44,158.6,235.38,304.5,232.09,2.91,301.97,273.96,128.86,Upgrade
17,Impairment of Goodwill,-,-,-,-,-23.52,-,-,-,-,-,-,-,-58.18,-,-,-,-,-,-,-,Upgrade
18,Gain (Loss) on Sale of Investments,1.1,-1.1,-,-,-0.93,-0.47,-,-,-,-,-,-,-22.98,-,-,-,0.39,-0.39,-,-,Upgrade
19,Gain (Loss) on Sale of Assets,0.06,-0.64,0.58,-0,1.36,-0.24,-0.01,-0.04,0.19,0.03,-,-0.21,0,-0.47,0.09,-2.49,0.01,0.01,0.02,-0.01,Upgrade
20,Asset Writedown,11.78,-8.35,-1.16,-2.27,1.81,-1.85,-1.28,-2.74,0.74,-2.02,-2.01,0.93,-6.45,-2.29,-0.65,0.03,-19.62,-3.54,-1.6,0.46,Upgrade
21,Legal Settlements,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.19,-0.19,-,Upgrade
22,Other Unusual Items,-,-18.08,17.14,0.94,120.33,-0.01,0.01,-,67.82,0.01,-0.01,-,16.99,0.02,-0.02,-,-0.03,-0.01,0.01,-,Upgrade
23,Pretax Income,-108.23,32.02,92.96,76.93,12.79,185.9,194.01,214.12,145.1,165.43,121.68,284.16,87.98,232.64,303.93,229.63,-16.33,298.23,272.21,129.3,Upgrade
24,Income Tax Expense,33.12,-7.76,-5.25,22.54,23.18,23.67,23.07,35.33,-6.62,45.45,11.94,44.36,44.44,35.5,64.12,39.27,18.04,44.77,38.79,22.13,Upgrade
25,Earnings From Continuing Operations,-141.35,39.78,98.22,54.4,-10.4,162.23,170.94,178.79,151.72,119.98,109.74,239.8,43.55,197.15,239.81,190.35,-34.37,253.46,233.42,107.17,Upgrade
26,Minority Interest in Earnings,24.04,-19.66,-8.1,3.72,7.85,1.08,-0.52,-3.34,2.12,-2.22,4.67,-1.56,6.69,2.09,4.89,2.81,8.64,1.89,1.03,2.16,Upgrade
27,Net Income,-117.3,20.12,90.11,58.12,-2.55,163.31,170.42,175.45,153.83,117.76,114.41,238.24,50.23,199.23,244.69,193.16,-25.73,255.35,234.45,109.33,Upgrade
28,Net Income to Common,-117.3,20.12,90.11,58.12,-2.55,163.31,170.42,175.45,153.83,117.76,114.41,238.24,50.23,199.23,244.69,193.16,-25.73,255.35,234.45,109.33,Upgrade
29,Net Income Growth,-,-87.68%,-47.12%,-66.87%,-,38.68%,48.96%,-26.35%,206.24%,-40.89%,-53.24%,23.34%,-,-21.98%,4.37%,76.68%,-,53.85%,34.02%,-37.65%,Upgrade
30,Shares Outstanding (Basic),1793,2489,3023,2906,2935,3221,2840,2924,3070,2943,2899,2978,2852,3263,2619,3219,3085,2736,3517,2733,Upgrade
31,Shares Outstanding (Diluted),1793,2489,3023,2906,2935,3221,2840,2924,3070,2943,2899,2978,2852,3263,2619,3219,3085,2736,3517,2733,Upgrade
32,Shares Change (YoY),-38.93%,-22.74%,6.44%,-0.62%,-4.40%,9.46%,-2.04%,-1.80%,7.64%,-9.82%,10.72%,-7.50%,-7.53%,19.25%,-25.55%,17.79%,29.04%,-1.08%,20.64%,-6.47%,Upgrade
33,EPS (Basic),-0.07,0.01,0.03,0.02,-0.00,0.05,0.06,0.06,0.05,0.04,0.04,0.08,0.02,0.06,0.09,0.06,-0.01,0.09,0.07,0.04,Upgrade
34,EPS (Diluted),-0.07,0.01,0.03,0.02,-0.00,0.05,0.06,0.06,0.05,0.04,0.04,0.08,0.02,0.06,0.09,0.06,-0.01,0.09,0.07,0.04,Upgrade
35,EPS Growth,-,-84.05%,-50.32%,-66.67%,-,26.70%,52.06%,-25.00%,184.49%,-34.45%,-57.77%,33.33%,-,-34.57%,40.18%,50.00%,-,55.52%,11.09%,-33.33%,Upgrade
36,Free Cash Flow,-,120.29,185.37,89.05,342.8,484.68,63.3,292.19,271.82,-245,-50.03,-1.71,-240.97,35.07,-109.38,29.43,155.68,-249.18,-97.68,-175.94,Upgrade
37,Free Cash Flow Per Share,-,0.05,0.06,0.03,0.12,0.15,0.02,0.10,0.09,-0.08,-0.02,-0.00,-0.08,0.01,-0.04,0.01,0.05,-0.09,-0.03,-0.06,Upgrade
38,Dividend Per Share,-,-,-,-,0.030,-,-,-,0.030,-,-,-,0.040,-,-,-,0.040,-,-,-,Upgrade
39,Dividend Growth,-,-,-,-,0%,-,-,-,-25.00%,-,-,-,0%,-,-,-,-20.00%,-,-,-,Upgrade
40,Gross Margin,258.21%,51.30%,53.95%,51.26%,47.08%,51.80%,56.69%,57.07%,64.09%,59.05%,51.99%,54.45%,63.62%,54.53%,54.91%,55.46%,49.98%,60.96%,53.71%,60.13%,Upgrade
41,Operating Margin,-12.45%,4.81%,5.47%,6.07%,-5.93%,10.55%,11.83%,13.19%,8.54%,10.35%,8.64%,15.82%,9.41%,12.55%,16.34%,14.90%,3.05%,17.00%,13.76%,11.03%,Upgrade
42,Profit Margin,-8.74%,1.39%,5.88%,3.97%,-0.21%,10.89%,9.66%,10.58%,8.79%,7.41%,7.24%,13.75%,2.30%,9.96%,13.25%,11.79%,-1.45%,13.26%,14.16%,9.71%,Upgrade
43,Free Cash Flow Margin,-,8.33%,12.09%,6.08%,28.89%,32.33%,3.59%,17.61%,15.53%,-15.42%,-3.17%,-0.10%,-11.03%,1.75%,-5.92%,1.80%,8.75%,-12.94%,-5.90%,-15.63%,Upgrade
