,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,154.13,130.82,119.31,146.39,155.89,144.86,151.85,120.11,173.04,153.44,186.79,192.34,227.18,220.47,189.26,194.41,104.01,87.24,69.42,75.03,Upgrade
1,Trading Asset Securities,0.71,0.71,0.71,0.71,3.39,3.39,3.39,3.39,-,-,-,-,-,-,-,-,-,7,30,29.5,Upgrade
2,Cash & Short-Term Investments,154.84,131.53,120.02,147.1,159.28,148.26,155.25,123.51,173.04,153.44,186.79,192.34,227.18,220.47,189.26,194.41,104.01,94.24,99.42,104.53,Upgrade
3,Cash Growth,-2.79%,-11.28%,-22.69%,19.10%,-7.95%,-3.38%,-16.89%,-35.79%,-23.83%,-30.40%,-1.30%,-1.06%,118.42%,133.95%,90.36%,85.98%,215.95%,141.91%,114.53%,3.44%,Upgrade
4,Accounts Receivable,38.95,37.14,34.8,37.3,33.73,32.17,40.61,52.06,50.63,50.01,56.46,67.89,51.39,60.84,59.36,65.53,59.97,66.27,77.34,95.9,Upgrade
5,Other Receivables,42.64,44.05,42.6,41.05,44.95,42.5,45.66,45.95,43.51,43.05,41.85,95.4,27.6,26.03,24.63,24.18,45.01,45.37,45.55,50.58,Upgrade
6,Receivables,81.58,81.18,77.4,78.35,78.69,74.66,86.27,98.01,94.14,93.06,98.3,163.29,78.99,86.88,83.98,89.71,104.98,225.91,122.89,295.33,Upgrade
7,Inventory,59.47,64.01,72.98,62.14,66.35,57.73,54.69,53.7,45.45,55.74,53.53,50.84,45.75,38.56,31.88,32.97,53.04,59.16,52.07,41.54,Upgrade
8,Prepaid Expenses,-,0.27,-,0.51,-,0.05,-,0.1,-,0.47,-,0.47,-,0.85,-,1.11,-,0.08,-,0.08,Upgrade
9,Other Current Assets,17.14,19.42,19.26,14.68,35.12,42.34,31.5,32.35,59.14,38.76,19.08,11.85,11.26,6.05,8.08,3.94,164.99,56.15,207.27,50.85,Upgrade
10,Total Current Assets,313.04,296.41,289.66,302.79,339.43,323.04,327.71,307.68,371.77,341.47,357.71,418.8,363.18,352.8,313.2,322.14,427.01,435.53,481.65,492.32,Upgrade
