,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,67.68,69.11,105.24,104.33,84.84,86.17,115.6,28.03,9.58,8.52,Upgrade
1,Short-Term Investments,-,3.18,2.99,0.88,2.49,1.62,5.03,4.65,11.32,4.03,Upgrade
2,Trading Asset Securities,0.07,0.07,0.07,0.07,0.07,0.07,0.15,0.15,0.56,1.55,Upgrade
3,Cash & Short-Term Investments,67.75,72.35,108.29,105.27,87.39,87.86,120.78,32.83,21.46,14.1,Upgrade
4,Cash Growth,-37.44%,-31.27%,23.92%,19.83%,-27.64%,167.58%,462.80%,132.94%,-9.94%,-57.49%,Upgrade
5,Accounts Receivable,82.45,93.85,90.67,141.47,24.12,36.49,26.75,26.79,56.72,59.97,Upgrade
6,Other Receivables,0.15,0.15,0.15,0.16,0.16,0.17,0.17,0.17,0.15,0.16,Upgrade
7,Receivables,82.6,94,90.82,141.63,24.29,36.66,33.53,33.44,71.43,78.79,Upgrade
8,Inventory,147.14,149.43,166.8,174.01,2.57,1.35,2.22,4.04,4.61,12.43,Upgrade
9,Prepaid Expenses,13.6,4.42,3.78,2.25,214.42,126.03,8.37,7.96,3.29,9.8,Upgrade
10,Total Current Assets,311.09,320.21,369.69,423.16,328.66,251.89,164.9,78.28,100.79,115.12,Upgrade
11,"Property, Plant & Equipment",5.38,6.81,8.02,3.73,5.04,3.74,3.17,7.84,13.59,20.6,Upgrade
12,Long-Term Investments,4.36,4.36,3.9,3.9,8.42,8.42,30.41,40.27,23.1,23.1,Upgrade
13,Other Intangible Assets,-,-,-,-,-,-,-,-,-,2.09,Upgrade
14,Long-Term Deferred Tax Assets,0.34,0.35,0.59,0.61,0.64,0.67,0.66,0.65,0.6,0.61,Upgrade
15,Other Long-Term Assets,29.95,29.95,30.52,30.56,30.54,30.33,30.54,30.54,3.33,3.34,Upgrade
16,Total Assets,351.13,361.68,412.71,461.96,373.29,295.04,229.67,157.57,141.41,164.84,Upgrade
17,Accounts Payable,101.09,101.09,115.46,66.4,19.07,19.82,21.91,23.23,29.96,27.94,Upgrade
18,Accrued Expenses,8.95,5.81,5.07,9.94,3.64,9.29,5.61,5.06,2.65,6.17,Upgrade
19,Short-Term Debt,-,-,219.58,-,186.82,194.33,-,-,-,-,Upgrade
20,Current Portion of Leases,2.56,3.5,2.59,0.76,0.34,0.07,0.6,5.62,10.87,12.47,Upgrade
21,Current Income Taxes Payable,8.42,8.42,10.63,6.39,3.28,2.4,2.3,1.95,1.64,0.66,Upgrade
22,Current Unearned Revenue,0.85,0.85,-,92.03,94.42,3.47,3.38,1.72,0.07,0.44,Upgrade
23,Other Current Liabilities,216.89,243.01,18.05,238.39,18.75,3.12,102.84,12.64,1.08,15.62,Upgrade
24,Total Current Liabilities,338.75,362.67,371.38,413.91,326.31,232.49,136.64,50.22,46.25,63.3,Upgrade
25,Long-Term Leases,1.56,1.99,3.72,0.88,1.94,-,-,0.07,0.55,5.64,Upgrade
26,Total Liabilities,340.31,364.66,375.1,414.79,328.25,232.49,136.64,50.28,46.81,68.93,Upgrade
27,Common Stock,44.43,37.03,37.03,37.03,37.03,37.03,37.03,37.03,33.66,33.66,Upgrade
28,Additional Paid-In Capital,-,122.47,-,122.47,-,122.47,-,122.47,101.26,101.26,Upgrade
29,Retained Earnings,-166.99,-142.86,-97.34,-96.41,-109.63,-94.18,-52.2,-41.34,-37.03,-35.84,Upgrade
30,Comprehensive Income & Other,133.37,-19.61,97.93,-15.92,117.65,-2.77,108.2,-10.87,-3.29,-2.59,Upgrade
31,Total Common Equity,10.82,-2.98,37.61,47.17,45.04,62.55,93.03,107.29,94.61,96.49,Upgrade
32,Minority Interest,-,-,-,-,-,-,-,-,-,-0.58,Upgrade
33,Shareholders' Equity,10.82,-2.98,37.61,47.17,45.04,62.55,93.03,107.29,94.61,95.91,Upgrade
34,Total Liabilities & Equity,351.13,361.68,412.71,461.96,373.29,295.04,229.67,157.57,141.41,164.84,Upgrade
35,Total Debt,4.12,5.49,225.88,1.65,189.1,194.4,0.6,5.69,11.42,18.1,Upgrade
36,Net Cash (Debt),63.63,66.87,-117.59,103.63,-101.71,-106.55,120.19,27.15,10.04,-4.01,Upgrade
37,Net Cash Growth,-,-35.47%,-,-,-,-,1096.84%,-,199.67%,-,Upgrade
38,Net Cash Per Share,0.15,0.18,-0.32,0.28,-0.27,-0.29,0.32,0.08,0.03,-0.01,Upgrade
39,Filing Date Shares Outstanding,444.29,370.25,370.25,370.25,370.25,370.25,370.25,370.25,336.59,336.59,Upgrade
40,Total Common Shares Outstanding,444.29,370.25,370.25,370.25,370.25,370.25,370.25,370.25,336.59,336.59,Upgrade
41,Working Capital,-27.66,-42.46,-1.69,9.25,2.35,19.4,28.26,28.06,54.54,51.82,Upgrade
42,Book Value Per Share,0.02,-0.01,0.10,0.13,0.12,0.17,0.25,0.29,0.28,0.29,Upgrade
43,Tangible Book Value,10.82,-2.98,37.61,47.17,45.04,62.55,93.03,107.29,94.61,94.41,Upgrade
44,Tangible Book Value Per Share,0.02,-0.01,0.10,0.13,0.12,0.17,0.25,0.29,0.28,0.28,Upgrade
45,Machinery,-,11.18,-,11.45,-,12.81,-,10.61,-,11.22,Upgrade
46,Leasehold Improvements,-,0.1,-,0.1,-,0.1,-,0.1,-,0.1,Upgrade
