,Fiscal Quarter,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+20 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+20 Quarters
0,Operating Revenue,701.92,887.77,382.75,571.89,131.93,893.01,357.35,508.92,197.33,948.68,438.22,644.15,386.36,1214,713.06,837.51,490.53,886.34,590.48,642.26,Upgrade
1,Other Revenue,-,-244.56,244.56,-,370.09,-243.35,243.35,-,482.59,-265.69,265.69,-,593.14,-295.71,295.71,-,453.6,-198.48,198.48,-,Upgrade
2,Revenue,701.92,643.21,627.32,571.89,502.02,649.65,600.7,508.92,679.92,682.99,703.91,644.15,979.5,918.56,1009,837.51,944.13,687.86,788.96,642.26,Upgrade
3,Revenue Growth (YoY),39.82%,-0.99%,4.43%,12.37%,-26.17%,-4.88%,-14.66%,-20.99%,-30.58%,-25.65%,-30.22%,-23.09%,3.75%,33.54%,27.86%,30.40%,-4.45%,-13.00%,8.52%,-36.35%,Upgrade
4,Cost of Revenue,825,563.22,556.18,505.81,474.76,599.24,552.28,456.69,612.32,603.15,624.09,579.51,898.09,820.32,907.81,740.42,866.2,590.71,710.76,566.19,Upgrade
5,Gross Profit,-123.08,79.99,71.14,66.08,27.25,50.42,48.42,52.23,67.6,79.83,79.82,64.63,81.42,98.24,100.97,97.09,77.93,97.15,78.21,76.07,Upgrade
6,"Selling, General & Admin",-92.44,36.19,32.74,23.51,90.13,46.52,32.04,27.73,34.6,36.66,35.23,29.94,37.24,47.29,34.6,44.63,16.35,48.68,34.21,38,Upgrade
7,Research & Development,-76.28,29.87,28.36,18.06,65.42,33.41,27.46,18.35,28.14,32.53,28.04,26.17,30.92,29.65,33.85,25.3,40.6,28.61,23.93,18.86,Upgrade
8,Other Operating Expenses,2.69,15.6,-21.35,3.06,5.79,1.28,1.43,1.27,15.01,1.58,0.48,1.73,21.5,1.21,-0.45,0,-6.43,2.9,0.73,-3.81,Upgrade
