,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+18 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+18 Quarters
0,Operating Revenue,1755,1730,1583,2180,2010,2001,1503,1990,1878,1872,1455,2577,2237,2165,1756,2673,2244,1956,1030,2529,Upgrade
1,Other Revenue,-53.21,53.21,-,100.99,-40.01,40.01,-,74.45,-31.35,31.35,-,111.4,-42.01,42.01,-,66.72,-22.89,22.89,-,56.46,Upgrade
2,Revenue,1702,1783,1583,2281,1970,2041,1503,2064,1847,1903,1455,2688,2195,2207,1756,2740,2221,1979,1030,2585,Upgrade
3,Revenue Growth (YoY),-13.62%,-12.64%,5.35%,10.50%,6.66%,7.24%,3.27%,-23.21%,-15.87%,-13.74%,-17.14%,-1.87%,-1.14%,11.50%,70.44%,5.97%,11.53%,-6.44%,-38.05%,6.99%,Upgrade
4,Cost of Revenue,973.3,1084,974.02,1318,1159,1248,949.2,1267,1141,1301,998.12,1850,1496,1462,1169,1993,1329,1260,677.6,1676,Upgrade
5,Gross Profit,728.41,699.07,609.08,962.77,811.12,793.42,553.53,797.2,706.19,602.58,457.05,838.69,698.93,744.1,587.05,746.8,891.46,719.33,352.82,908.87,Upgrade
6,"Selling, General & Admin",405.12,406.06,381.17,575.08,438.44,421.54,323.84,440.5,362.03,328.12,343.78,507.16,405.44,402.54,380.05,328.03,479.77,415.77,370.12,559.3,Upgrade
7,Research & Development,76.86,76.53,83.37,129.21,104.4,82.29,105.06,95.68,111.45,85.55,76.91,74.87,84.12,80.66,81.71,113.7,72.77,61.34,54.23,111.68,Upgrade
8,Other Operating Expenses,12.85,11.17,10.6,18.35,-37.36,-7.56,5.72,74.9,7.97,-16.15,-17.81,107.29,9.67,-46.43,-21.28,79.62,8.8,4.91,-50.58,98.85,Upgrade
