,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,Cash & Equivalents,138.25,152.87,251.25,300.31,344.57,104.33,96.93,142.18,237.62,230.63,Upgrade
1,Short-Term Investments,-,-,-,-,47.52,23.88,23.19,-,-,2.64,Upgrade
2,Trading Asset Securities,-,-,-,-,-,-,-,-,-,5.66,Upgrade
3,Cash & Short-Term Investments,138.25,152.87,251.25,300.31,392.09,128.22,120.12,142.18,237.62,238.93,Upgrade
4,Cash Growth,-44.97%,-49.10%,-35.92%,134.22%,226.41%,-9.82%,-49.45%,-40.49%,-4.62%,-26.11%,Upgrade
5,Accounts Receivable,219.11,162.65,190.57,218.02,290.65,264.2,265.16,175.52,150.15,123.63,Upgrade
6,Other Receivables,53.5,36.9,11.8,77.4,31.21,73.46,44.05,81.14,53.78,14.43,Upgrade
7,Receivables,272.61,199.55,244.81,295.42,363.94,337.66,355.05,256.66,232.43,156.81,Upgrade
8,Inventory,159.14,137.6,139.85,184.68,206,276.6,263.12,197.49,134.22,111.45,Upgrade
9,Prepaid Expenses,-,-,-,-,-,-,-,-,-,10.71,Upgrade
10,Other Current Assets,1214,1708,-,-,-,-,0.18,-,-,-,Upgrade
11,Total Current Assets,1784,2198,635.9,780.42,962.03,742.48,738.47,596.34,604.27,517.9,Upgrade
12,"Property, Plant & Equipment",286.23,212.81,201.63,232.28,238.92,274.66,261.85,257.11,238.59,229.1,Upgrade
13,Long-Term Investments,1052,490.01,2092,2094,1732,1909,1760,1667,1479,1367,Upgrade
14,Other Intangible Assets,1.46,1.46,1.46,1.46,1.46,1.46,1.46,1.46,1.46,1.46,Upgrade
15,Other Long-Term Assets,2.5,4.28,5.41,5.67,12.22,51.04,13.61,10.52,19.16,15.79,Upgrade
16,Total Assets,3126,2907,2937,3114,2947,2978,2775,2532,2343,2131,Upgrade
17,Accounts Payable,154.48,119.23,107.3,153.48,220.42,196.55,220.42,161.21,140.72,106.42,Upgrade
18,Accrued Expenses,-,62.56,-,91.06,-,83.44,-,68.73,-,74.88,Upgrade
19,Short-Term Debt,100,31.74,4.26,4.28,8.04,12.03,8.04,4.21,4.21,4.02,Upgrade
20,Current Portion of Leases,2.29,2.56,2.25,4.75,3.1,4.48,4.86,4.46,2.67,3.93,Upgrade
21,Current Income Taxes Payable,15.13,13.21,17.79,13.9,21.53,13.14,24.15,16.36,12.61,10.07,Upgrade
22,Current Unearned Revenue,21.88,26.63,29.93,39.3,26.33,47.74,15.64,14.94,7.29,7.49,Upgrade
23,Other Current Liabilities,213.57,127.05,214.58,30.17,120.92,39.54,137.58,23.22,153.03,22.02,Upgrade
24,Total Current Liabilities,507.34,382.98,376.1,336.94,400.34,396.93,410.69,293.11,320.51,228.83,Upgrade
25,Long-Term Leases,0.67,1.36,12.25,11.95,2.11,2.94,4.19,6.12,5.15,5.6,Upgrade
26,Long-Term Deferred Tax Liabilities,51.2,21.3,100.97,106.33,80.09,86.38,79.03,75.08,65.17,58.8,Upgrade
27,Total Liabilities,559.22,405.65,489.32,455.21,482.55,486.25,493.91,374.32,390.84,293.23,Upgrade
28,Common Stock,188.56,191.24,192.02,195.24,197.34,198.62,198.62,199.93,199.93,199.93,Upgrade
29,Additional Paid-In Capital,110.75,110.75,110.75,110.75,110.75,110.75,90.8,110.75,110.75,110.75,Upgrade
30,Retained Earnings,2247,2239,2216,2244,2150,1929,1804,1704,1598,1566,Upgrade
31,Comprehensive Income & Other,-73.47,-136.18,-162.9,2.22,-66.75,186.03,128.44,88.27,4.43,-71.17,Upgrade
32,Total Common Equity,2473,2405,2356,2552,2392,2424,2222,2103,1913,1805,Upgrade
33,Minority Interest,93.36,96.5,92.05,107.07,72.19,67.71,59.66,54.3,38.46,32.72,Upgrade
34,Shareholders' Equity,2566,2501,2448,2659,2464,2492,2281,2158,1952,1838,Upgrade
35,Total Liabilities & Equity,3126,2907,2937,3114,2947,2978,2775,2532,2343,2131,Upgrade
36,Total Debt,102.96,35.66,18.75,20.98,13.25,19.45,17.08,14.78,12.02,13.55,Upgrade
37,Net Cash (Debt),35.29,117.21,232.49,279.33,378.84,108.77,103.04,127.4,225.6,225.38,Upgrade
38,Net Cash Growth,-84.82%,-58.04%,-38.63%,156.81%,267.66%,-14.62%,-54.33%,-43.47%,-5.42%,-30.30%,Upgrade
39,Net Cash Per Share,0.04,0.12,0.24,0.29,0.39,0.11,0.10,0.13,0.23,0.23,Upgrade
40,Filing Date Shares Outstanding,933.96,945.62,951.09,973.93,973,993.08,993.08,999.64,999.64,999.64,Upgrade
