,Fiscal Quarter,Current,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,Market Capitalization,1736,2400,3300,2771,2844,2885,2453,2076,1979,1629,1380,Upgrade
1,Market Cap Growth,-13.38%,-13.38%,16.05%,-3.95%,15.94%,38.99%,23.93%,27.38%,43.48%,46.85%,-8.61%,Upgrade
2,Enterprise Value,1794,2380,3160,2599,2537,2844,2410,1995,1792,1437,1165,Upgrade
3,Last Close Price,1.86,1.39,1.85,1.53,1.50,1.40,1.16,0.98,0.92,0.76,0.62,Upgrade
4,PE Ratio,11.45,15.76,18.67,6.44,4.62,6.52,9.20,9.10,10.54,11.48,11.14,Upgrade
5,PS Ratio,1.83,2.53,3.52,2.51,2.15,2.09,1.94,1.93,2.22,2.04,1.70,Upgrade
6,PB Ratio,0.70,0.94,1.32,1.13,1.07,1.17,0.98,0.91,0.92,0.83,0.75,Upgrade
7,P/TBV Ratio,0.97,0.97,1.37,1.18,1.12,1.21,1.01,0.93,0.94,0.85,0.76,Upgrade
8,P/FCF Ratio,-,-,40.27,15.43,13.82,35.79,-117.20,-,-,59.79,24.83,Upgrade
9,P/OCF Ratio,36.34,-,23.21,12.78,11.87,24.18,76.01,-,-,21.08,14.26,Upgrade
10,EV/Sales Ratio,1.89,2.51,3.37,2.35,1.91,2.06,1.90,1.86,2.01,1.80,1.43,Upgrade
11,EV/EBITDA Ratio,11.72,28.39,40.83,23.94,18.56,19.91,18.09,22.02,29.92,34.62,22.49,Upgrade
12,EV/EBIT Ratio,19.77,94.89,88.63,41.14,28.95,30.46,28.81,49.94,-,-283.72,-,Upgrade
13,EV/FCF Ratio,-20.22,-,38.56,14.47,12.33,35.28,-115.13,-,-,52.72,20.97,Upgrade
14,Debt / Equity Ratio,0.04,0.04,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,Upgrade
15,Debt / FCF Ratio,-,-,0.44,0.10,0.10,0.16,-0.93,-,-,0.44,0.24,Upgrade
16,Return on Capital Employed (ROCE),0.96%,0.96%,1.41%,2.47%,3.16%,3.67%,3.24%,1.69%,-,-0.25%,-,Upgrade
17,Earnings Yield,8.77%,6.35%,5.36%,15.54%,21.63%,15.35%,10.87%,10.99%,9.48%,8.71%,8.98%,Upgrade
18,FCF Yield,-5.11%,-3.70%,2.48%,6.48%,7.24%,2.79%,-0.85%,-4.51%,-2.10%,1.67%,4.03%,Upgrade
19,Dividend Yield,2.69%,-,-,-,3.34%,-,-,-,-,-,-,Upgrade
20,Buyback Yield / Dilution,2.71%,2.91%,2.51%,2.50%,1.76%,0.54%,0.26%,0.45%,-0.55%,1.01%,1.74%,Upgrade
21,Total Shareholder Return,5.40%,2.91%,2.51%,2.50%,5.10%,0.54%,0.26%,0.45%,-0.55%,1.01%,1.74%,Upgrade
