,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,19017,17424,14733,26712,18311,19553,14989,25437,17519,22445,17476,26962,19714,19138,13383,25125,16744,18505,9688,28995,Upgrade
1,Other Revenue,-191.46,191.46,-,778.67,-188.75,188.75,-,711.48,-286.21,286.21,-,634.63,-183.55,183.55,-,635.96,-154.21,154.21,-,443.19,Upgrade
2,Revenue,18826,17615,14733,27491,18122,19742,14989,26149,17233,22732,17476,27597,19531,19321,13383,25761,16590,18660,9688,29439,Upgrade
3,Revenue Growth (YoY),3.88%,-10.77%,-1.71%,5.13%,5.16%,-13.15%,-14.23%,-5.25%,-11.76%,17.65%,30.58%,7.12%,17.73%,3.55%,38.14%,-12.49%,16.52%,55.11%,3.64%,19.18%,Upgrade
4,Cost of Revenue,17142,16084,13412,24964,16738,18405,13553,23163,15985,21632,16275,25653,18218,17953,12430,23530,15063,17392,9161,27022,Upgrade
5,Gross Profit,1683,1531,1321,2527,1384,1337,1436,2986,1248,1099,1201,1943,1313,1368,952.66,2232,1527,1268,526.8,2416,Upgrade
6,"Selling, General & Admin",715.32,663.64,618.52,1342,713.93,653.49,672.54,1413,765.62,627.55,626.51,1166,718.55,580.05,643.41,1186,658.34,502.6,574.78,1458,Upgrade
7,Research & Development,555.2,349.01,166.24,850.93,307.4,204.2,147.34,703.36,304.3,190.96,140.73,570.95,149.69,169.37,76.42,361.77,107.21,100.74,23.18,210.75,Upgrade
8,Other Operating Expenses,37.22,63.77,46.66,161.23,36.61,46.84,30.38,138,41.33,57.51,40.48,98.9,38.99,57.88,14.63,100.7,38.89,36.77,21.9,69.77,Upgrade
9,Operating Expenses,1171,1225,911.31,2651,969.17,1005,943.26,2758,1121,884.51,843.42,1866,885.39,822.59,802.8,1653,803.27,644.76,675.09,1769,Upgrade
10,Operating Income,512.84,305.91,410.01,-123.96,414.59,331.74,492.62,228.02,127.24,214.98,357.26,76.96,427.46,545.68,149.86,578.87,723.85,622.96,-148.29,647.64,Upgrade
11,Interest Expense,-40.4,-38.37,-22.75,-53.72,-31.53,-40.54,-9.63,-,-109.27,-39.42,-9.74,-46.04,-15,-41.28,-8.86,-37.55,-7.41,-45.91,-16.74,-52.06,Upgrade
12,Interest & Investment Income,65.01,93.86,61.54,108.96,51.21,45.53,30.82,59.93,135.17,43.06,45.64,119.84,71.82,45.97,31.94,192.56,71.97,72.75,51.48,146.79,Upgrade
13,Currency Exchange Gain (Loss),-55.32,55.32,-,189.14,-183.11,183.11,-,443.29,-278.53,278.53,-,-177.09,36.84,-36.84,-,-497.43,-15.7,15.7,-,-31.39,Upgrade
14,Other Non Operating Income (Expenses),1.45,-51.14,8.39,-354.52,198.09,11.96,-55.5,-681.52,503.17,123.28,-145.83,-56.34,-96.77,-40.05,35.98,197.33,-278.58,138.63,-164.76,-101.44,Upgrade
15,EBT Excluding Unusual Items,483.59,365.58,457.19,-234.12,449.24,531.81,458.3,49.72,377.78,620.43,247.33,-82.67,424.36,473.47,208.91,433.78,494.13,804.13,-278.31,609.53,Upgrade
