,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,27833,28666,27432,34143,22658,20914,21784,29611,20780,21553,21459,21016,23488,22982,22824,20663,23288,22830,23718,31147,Upgrade
1,Short-Term Investments,-,17.45,34.92,-,-,30,28.53,34.54,80.76,47.98,45.92,40.98,2.72,2.71,2.74,65.94,309.35,335.75,267.38,266.25,Upgrade
2,Cash & Short-Term Investments,27833,28683,27467,34143,22658,20944,21812,29645,20861,21601,21505,21057,23490,22984,22826,20729,23597,23166,23986,31414,Upgrade
3,Cash Growth,22.84%,36.95%,25.93%,15.17%,8.61%,-3.04%,1.43%,40.79%,-11.19%,-6.02%,-5.79%,1.58%,-0.45%,-0.78%,-4.83%,-34.01%,5.19%,-6.11%,-14.47%,-5.20%,Upgrade
4,Accounts Receivable,40087,39961,40993,38970,43600,44792,42639,40678,44482,43958,40925,37310,42663,44192,42591,43574,45613,43046,38074,13409,Upgrade
5,Other Receivables,6932,6389,6252,6222,5999,5770,6396,6039,5618,5844,6495,14769,4775,4579,4419,13127,3829,4001,3519,4712,Upgrade
6,Receivables,47019,46350,47246,45193,49599,50562,49035,46717,50100,49803,47420,52079,47438,48770,47010,56701,49442,47047,41593,18121,Upgrade
7,Inventory,17709,17933,14833,12867,18066,16358,15782,14324,13622,12555,12985,9168,11854,10372,11021,8635,10609,10382,10405,26109,Upgrade
8,Prepaid Expenses,-,1561,-,1259,-,1110,-,997.52,-,1105,-,1259,-,1833,-,-,-,1882,-,1722,Upgrade
9,Other Current Assets,9580,7122,8120,5837,7876,7045,8618,6984,11030,9587,12619,11989,14768,12612,13612,12046,10341,8831,10411,7565,Upgrade
10,Total Current Assets,102141,101649,97666,99298,98199,96018,95247,98667,95613,94650,94529,95552,97550,96572,94470,98110,93990,91307,86394,84931,Upgrade
11,"Property, Plant & Equipment",5078,5156,5311,5462,5459,5458,5647,5578,5509,5556,5735,5919,5964,6063,6048,5343,4998,5095,5235,5352,Upgrade
12,Long-Term Investments,750.71,749.2,758.38,793.77,786.03,784.97,783.15,784.49,771.68,786.39,863.59,871.82,861.6,662.62,583.78,548.11,343.68,304.43,375.77,371.75,Upgrade
13,Other Intangible Assets,1560,1548,1546,1573,1591,1620,1643,1675,1671,1696,1727,1756,1748,1778,1790,1823,1831,1860,1881,1913,Upgrade
14,Long-Term Deferred Tax Assets,341.89,341.99,339.96,335.31,254.39,252.22,258.37,242.77,123.89,124.18,124.39,123.94,112.53,113.19,112.97,113.01,132.92,136.36,136.35,135.3,Upgrade
15,Long-Term Deferred Charges,79.07,71.76,76.81,91.08,103.73,106.36,134.61,181.38,219.12,248.61,274.56,303.17,334.57,354.92,347.8,350.63,317.81,314.33,360.71,387.9,Upgrade
16,Other Long-Term Assets,-,52.7,-,14.94,-,12.21,-,16.01,-,12.78,-,12.95,-,21.2,-,23.1,-,22.69,-,22.19,Upgrade
17,Total Assets,109950,109568,105698,107569,106392,104252,103714,107146,103908,103074,103253,104539,106572,105565,103352,106311,101613,99039,94383,93114,Upgrade
18,Accounts Payable,36641,16852,39697,17681,40477,17328,40903,19896,39633,17620,42073,20044,39317,15774,38998,15516,32616,10829,27540,9310,Upgrade
19,Accrued Expenses,746.53,14792,687.2,17014,738,14635,725.94,16024,704.12,12641,667.4,12445,647.01,11183,647.55,12005,887.06,10642,875.24,11259,Upgrade
20,Short-Term Debt,-,-,-,-,-,1512,-,-,-,1510,-,-,-,1501,-,-,-,1505,1500,1500,Upgrade
21,Current Portion of Long-Term Debt,-,-,-,-,-,-,-,-,-,-,-,-,87.95,550.4,645.75,555.92,-,-,-,-,Upgrade
22,Current Portion of Leases,224.31,228.27,256.73,254.24,155.4,140.26,203.23,109.28,216.11,194.84,200.73,199.07,-,104.5,-,-,-,-,-,-,Upgrade
23,Current Income Taxes Payable,986.06,702.46,916.99,645.61,1226,930.54,1166,835.2,1129,676.27,1057,649.46,1152,763.5,985.3,801.45,1054,969.49,1273,877.97,Upgrade
24,Current Unearned Revenue,29932,25422,25742,24470,22993,21966,22443,23797,23094,21479,21248,24574,26628,26391,25743,25903,30016,29911,28579,28880,Upgrade
25,Other Current Liabilities,8940,19210,7890,17252,10324,19544,10287,18846,11320,21422,10754,19512,10952,21821,9070,25112,10423,18837,8702,15337,Upgrade
26,Total Current Liabilities,77470,77207,75190,77316,75913,76056,75729,79507,76097,75541,76000,77423,78783,78089,76090,79893,74996,72695,68469,67163,Upgrade
27,Long-Term Debt,4003,4002,2000,2001,2000,-,-,-,-,-,-,-,-,-,-,-,579.6,603.17,570.07,561.31,Upgrade
28,Long-Term Leases,538.42,530.78,507.61,501.88,644.2,587.03,583.9,468.12,512.38,492.4,494.89,499.57,898.55,899.64,726.75,-,-,-,-,-,Upgrade
29,Long-Term Unearned Revenue,38.91,37,27.52,22.25,25.16,37.96,36.96,27.21,34.67,14.85,16.54,17.69,21.37,22.55,24.49,26.09,47.88,80.46,82.84,85.04,Upgrade
30,Long-Term Deferred Tax Liabilities,129.24,129.23,128.41,127.78,98.54,98.54,114.6,98.54,20.52,20.52,20.52,20.52,-,-,-,-,-,-,-,-,Upgrade
31,Other Long-Term Liabilities,1161,1167,1435,1438,1471,1465,1503,1514,1609,1615,1675,1693,1644,1652,1704,1710,1786,1802,1866,1498,Upgrade
32,Total Liabilities,83341,83073,79288,81407,80152,78244,77967,81615,78273,77685,78207,79654,81347,80663,78545,81630,77409,75181,70988,69308,Upgrade
33,Common Stock,5583,5583,5583,5583,5583,5583,5583,5583,5583,5583,5583,5583,5583,5583,5583,5583,5583,5583,5583,5583,Upgrade
34,Additional Paid-In Capital,14576,14576,14576,14576,14576,14576,14576,14576,14576,14576,14576,14576,14576,14576,14576,14576,14365,14365,14365,14365,Upgrade
35,Retained Earnings,6554,6449,6392,6150,6300,6081,5827,5622,5776,5534,5192,5035,5389,5057,4966,4833,4603,4254,3808,4223,Upgrade
36,Comprehensive Income & Other,-157.68,-168.15,-199.32,-203.36,-283.52,-296.08,-304.03,-313.46,-376.94,-377.85,-377.23,-379.72,-392.08,-379.43,-380.81,-371.47,-403.81,-397.74,-413.53,-419.41,Upgrade
37,Total Common Equity,26555,26440,26352,26106,26175,25944,25682,25468,25558,25315,24973,24815,25156,24836,24744,24620,24148,23804,23342,23752,Upgrade
38,Minority Interest,54.51,55.3,57.88,55.58,65,63.97,65.01,63.23,76.05,74.15,72.73,71,68.83,65.17,62.9,61.3,56.03,54.1,52.94,53.62,Upgrade
39,Shareholders' Equity,26609,26495,26410,26161,26240,26008,25747,25531,25634,25389,25046,24886,25225,24901,24807,24682,24204,23858,23395,23806,Upgrade
40,Total Liabilities & Equity,109950,109568,105698,107569,106392,104252,103714,107146,103908,103074,103253,104539,106572,105565,103352,106311,101613,99039,94383,93114,Upgrade
