,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,Revenue,48.13,74.78,101.53,72.44,97.09,86.31,112.79,127.92,89.2,120.97,Upgrade
1,Revenue Growth (YoY),-52.59%,3.23%,4.57%,-16.07%,-13.92%,-32.53%,26.44%,5.75%,-19.83%,-4.41%,Upgrade
2,Cost of Revenue,29.32,49.54,81.39,59.38,81.5,64.3,91.98,107.28,70.1,102.59,Upgrade
3,Gross Profit,18.81,25.24,20.14,13.06,15.58,22.01,20.81,20.64,19.11,18.38,Upgrade
4,"Selling, General & Admin",18.54,22.06,16.62,20.3,16.55,21.21,22.06,24.77,21.45,25.93,Upgrade
5,Operating Expenses,18.43,25.03,16.04,20.97,16.34,22.01,22.05,24.67,21.45,25.93,Upgrade
6,Operating Income,0.38,0.21,4.09,-7.91,-0.76,-0,-1.24,-4.04,-2.35,-7.55,Upgrade
7,Interest Expense,-3.57,-3.76,-5.62,-3.52,-1.15,-1.25,-1.16,-0.95,-0.91,-1.06,Upgrade
8,Interest & Investment Income,0.28,0.19,1.68,0.27,1.38,-,0,0,0.01,0.03,Upgrade
9,Currency Exchange Gain (Loss),-0.09,-0.08,-0,-0.02,-0,-0,0,0.01,0.06,-0.21,Upgrade
10,Other Non Operating Income (Expenses),-0.12,-0.07,-0.24,-0.06,-0.09,0.21,-0.12,0.19,-0.31,1.41,Upgrade
11,EBT Excluding Unusual Items,-3.12,-3.52,-0.08,-11.23,-0.61,-1.04,-2.52,-4.79,-3.5,-7.38,Upgrade
12,Gain (Loss) on Sale of Investments,0.05,-0.66,0.32,0.2,-0.05,-0.03,-0.33,0.2,0.18,0.06,Upgrade
13,Gain (Loss) on Sale of Assets,-,0.89,-0.89,-,-,0.01,-,1.43,-,-0.01,Upgrade
14,Asset Writedown,-,-18.09,-,-9.62,-,1.95,-,6.35,-,-11.12,Upgrade
15,Other Unusual Items,-,0.03,-,0.25,1.49,-0.02,0.02,0.03,4.62,-,Upgrade
16,Pretax Income,-3.06,-21.34,-0.65,-20.4,0.83,0.88,-2.82,3.22,1.29,-18.45,Upgrade
17,Income Tax Expense,-,-0.02,-,-0.04,0.04,-0.04,0.04,-0.35,0.12,0.18,Upgrade
18,Earnings From Continuing Operations,-3.06,-21.32,-0.65,-20.36,0.79,0.91,-2.86,3.57,1.17,-18.63,Upgrade
19,Net Income,-3.06,-21.32,-0.65,-20.36,0.79,0.91,-2.86,3.57,1.17,-18.63,Upgrade
20,Net Income to Common,-3.06,-21.32,-0.65,-20.36,0.79,0.91,-2.86,3.57,1.17,-18.63,Upgrade
21,Net Income Growth,-,-,-,-,-,-74.45%,-,-,-,-,Upgrade
22,Shares Outstanding (Basic),1245,1245,1245,1245,1245,1245,1245,1245,1245,1245,Upgrade
23,Shares Outstanding (Diluted),1245,1245,1245,1245,1245,1245,1245,1245,1245,1245,Upgrade
24,EPS (Basic),-0.00,-0.02,-0.00,-0.02,0.00,0.00,-0.00,0.00,0.00,-0.01,Upgrade
25,EPS (Diluted),-0.00,-0.02,-0.00,-0.02,0.00,0.00,-0.00,0.00,0.00,-0.01,Upgrade
26,EPS Growth,-,-,-,-,-,-74.45%,-,-,-,-,Upgrade
27,Free Cash Flow,39.19,-8.85,-26.75,-18.12,-28.37,6.28,-8.7,-28.57,6.48,3.28,Upgrade
28,Free Cash Flow Per Share,0.03,-0.01,-0.02,-0.01,-0.02,0.01,-0.01,-0.02,0.01,0.00,Upgrade
29,Operating Margin,0.79%,0.28%,4.03%,-10.91%,-0.78%,-0.00%,-1.10%,-3.15%,-2.63%,-6.24%,Upgrade
30,Profit Margin,-6.37%,-28.51%,-0.64%,-28.11%,0.82%,1.06%,-2.53%,2.79%,1.32%,-15.40%,Upgrade
31,Free Cash Flow Margin,81.41%,-11.83%,-26.34%,-25.01%,-29.22%,7.28%,-7.71%,-22.33%,7.26%,2.71%,Upgrade
32,EBITDA,0.69,1.6,4.4,-6.59,-0.31,1.36,-0.83,-2.66,-1.99,-6.45,Upgrade
33,D&A For EBITDA,0.31,1.39,0.3,1.32,0.45,1.36,0.41,1.38,0.36,1.09,Upgrade
34,EBIT,0.38,0.21,4.09,-7.91,-0.76,-0,-1.24,-4.04,-2.35,-7.55,Upgrade
