,Fiscal Quarter,Current,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,Market Capitalization,40,35,32,51,70,73,100,123,126,112,95,Upgrade
1,Market Cap Growth,-31.71%,-31.71%,-53.57%,-30.51%,-30.00%,-40.40%,-20.79%,10.00%,32.89%,-5.26%,-30.91%,Upgrade
2,Enterprise Value,156,168,164,154,158,130,177,187,169,153,136,Upgrade
3,Last Close Price,0.03,0.03,0.03,0.04,0.06,0.06,0.08,0.10,0.10,0.09,0.08,Upgrade
4,PE Ratio,-,-,-,-,-,43.04,-51.27,-,26.50,-6.42,-,Upgrade
5,PS Ratio,0.32,0.28,0.18,0.29,0.41,0.40,0.50,0.51,0.58,0.53,0.41,Upgrade
6,PB Ratio,0.17,0.15,0.13,0.19,0.26,0.26,0.35,0.44,0.45,0.41,0.34,Upgrade
7,P/TBV Ratio,0.15,0.15,0.13,0.19,0.26,0.26,0.35,0.44,0.45,0.41,0.34,Upgrade
8,P/FCF Ratio,1.31,1.15,-,-,-,-,-41.20,-,-,11.49,139.39,Upgrade
9,P/OCF Ratio,1.12,1.12,-,-,-,-,-54.00,-,-,10.97,82.80,Upgrade
10,EV/Sales Ratio,1.27,1.36,0.93,0.88,0.93,0.71,0.89,0.78,0.78,0.73,0.59,Upgrade
11,EV/EBITDA Ratio,61.48,73.37,27.33,-70.26,-,-,336.25,-,-,-,-,Upgrade
12,EV/EBIT Ratio,266.60,286.07,38.11,-40.37,-,-,-,-,-,-,-,Upgrade
13,EV/FCF Ratio,5.15,5.53,-,-,-,-,-73.15,-,-,15.68,200.55,Upgrade
14,Debt / Equity Ratio,0.55,0.55,0.66,0.58,0.53,0.43,0.30,0.34,0.32,0.21,0.24,Upgrade
15,Debt / FCF Ratio,4.37,4.37,-,-,-,-,-35.41,-,-,5.83,97.06,Upgrade
16,Return on Capital Employed (ROCE),0.24%,0.24%,1.77%,-1.44%,-,-,-,-,-,-,-,Upgrade
17,Earnings Yield,-61.19%,-69.93%,-67.85%,-41.15%,-28.06%,2.32%,-1.95%,0.58%,3.77%,-15.58%,-24.34%,Upgrade
18,FCF Yield,76.13%,87.00%,-109.93%,-87.87%,-66.67%,-30.07%,-2.43%,-30.23%,-17.56%,8.71%,0.72%,Upgrade
