,Fiscal Quarter,Current,Q3 2025,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,+20 Quarters
,Period Ending,"Mar '25 Mar 7, 2025","Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+20 Quarters
0,Market Capitalization,22,20,16,22,23,25,22,35,38,47,73,65,62,76,76,86,41,42,47,71,61,Upgrade
1,Market Cap Growth,-20.63%,-20.63%,-26.79%,-37.93%,-40.00%,-46.15%,-69.23%,-45.96%,-38.71%,-38.42%,-4.21%,-24.77%,51.96%,79.25%,62.39%,20.90%,-32.89%,-72.11%,-70.75%,-68.95%,-74.67%,Upgrade
2,Enterprise Value,86,79,69,70,67,64,57,63,62,65,88,74,70,81,81,87,35,34,46,65,51,Upgrade
3,Last Close Price,0.06,0.05,0.04,0.05,0.06,0.06,0.06,0.09,0.10,0.12,0.18,0.16,0.15,0.19,0.19,0.21,0.10,0.11,0.12,0.18,0.15,Upgrade
4,PE Ratio,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-6.45,-,-,-,-,-,-,Upgrade
5,PS Ratio,0.62,0.55,0.42,0.56,0.58,0.65,0.59,0.87,0.93,1.14,1.70,1.45,1.38,1.64,1.62,1.85,0.89,0.93,0.88,1.14,0.87,Upgrade
6,PB Ratio,-0.30,-0.30,-0.27,-0.40,-0.46,-0.58,-0.58,-1.21,-1.68,-2.37,-4.84,-12.10,-6.88,-30.64,98.54,11.20,7.42,3.80,3.75,8.41,4.67,Upgrade
7,P/TBV Ratio,-,-,-,-,-,-,-,-,-,-,-,-,-,-,98.54,11.20,7.42,3.80,3.75,8.41,4.67,Upgrade
8,EV/Sales Ratio,2.36,2.17,1.77,1.81,1.69,1.64,1.48,1.58,1.50,1.58,2.05,1.68,1.55,1.74,1.71,1.88,0.75,0.74,0.87,1.05,0.72,Upgrade
9,EV/EBITDA Ratio,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-1.83,-,-,-,-,Upgrade
10,EV/EBIT Ratio,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-1.77,-,-,-,-,Upgrade
11,Debt / Equity Ratio,-1.39,-1.39,-1.45,-1.54,-1.59,-1.73,-1.81,-2.26,-2.86,-3.03,-6.64,-5.65,-11.08,-22.27,149.69,15.15,21.12,1.05,1.09,1.06,0.34,Upgrade
12,Debt / EBITDA Ratio,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,21.65,-,-,-,-,Upgrade
13,Asset Turnover,0.86,0.79,0.84,1.00,1.03,0.66,0.73,0.76,0.58,0.58,0.60,0.50,0.53,0.33,0.32,0.55,1.42,1.19,1.41,1.02,Upgrade,
14,Inventory Turnover,164.49,169.67,168.09,161.95,182.61,152.59,135.70,125.43,138.53,116.40,140.55,155.15,152.82,167.59,147.37,128.10,154.22,158.41,170.54,145.96,134.85,Upgrade
15,Quick Ratio,2.70,2.70,2.89,3.37,3.55,3.09,2.91,3.62,3.86,3.38,7.41,2.27,8.24,5.03,9.19,9.93,9.19,1.90,1.93,1.18,1.27,Upgrade
16,Current Ratio,2.71,2.71,2.98,3.39,3.68,3.11,3.17,3.64,4.13,3.40,7.69,2.29,8.41,5.05,9.38,9.95,9.41,1.92,2.02,1.20,1.35,Upgrade
17,Return on Equity (ROE),-,-,-,-,-,-,-,-,-,-,-,-,-,6.54%,-255.17%,-288.06%,-55.85%,-150.01%,-210.76%,-283.58%,Upgrade,
18,Return on Assets (ROA),-28.90%,-32.16%,-28.27%,-24.69%,-14.60%,-34.87%,-21.59%,-28.23%,-14.00%,-12.05%,-13.00%,-17.32%,-6.64%,-9.20%,-7.40%,3.70%,-30.04%,-55.44%,-71.50%,-95.93%,Upgrade,
19,Return on Capital (ROIC),-44.45%,-46.96%,-39.73%,-35.25%,-21.14%,-48.18%,-28.28%,-37.16%,-16.86%,-14.48%,-15.45%,-20.03%,-7.55%,-10.10%,-8.09%,4.36%,-46.42%,-88.19%,-122.13%,-142.77%,Upgrade,
20,Return on Capital Employed (ROCE),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-16.17%,-,-,-,-,Upgrade
21,Earnings Yield,-101.53%,-113.71%,-124.48%,-99.05%,-91.95%,-89.45%,-106.07%,-61.59%,-48.59%,-37.62%,-20.85%,-15.84%,-19.85%,-16.34%,-15.49%,-18.41%,-42.20%,-66.96%,-58.88%,-40.49%,-44.06%,Upgrade
