,Fiscal Quarter,Q3 2025,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,+20 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+20 Quarters
0,Revenue,8.81,8.11,8.55,10.77,11.72,7.66,9.35,10.33,11.01,9.56,10.26,10.43,12.76,10.99,10.87,11.74,13.42,10.3,10.48,11.43,Upgrade
1,Revenue Growth (YoY),-24.81%,5.82%,-8.56%,4.22%,6.46%,-19.83%,-8.88%,-0.89%,-13.72%,-12.99%,-5.54%,-11.21%,-4.94%,6.68%,3.70%,2.75%,-35.81%,-47.67%,-42.14%,-52.23%,Upgrade
2,Cost of Revenue,7.81,7.8,7.88,9.59,8.6,8.19,8.04,9.59,8.28,8.28,7.78,8.41,9.91,9.4,8.81,11.47,11.13,11.06,11.86,12.81,Upgrade
3,Gross Profit,1.01,0.32,0.68,1.18,3.12,-0.53,1.31,0.74,2.73,1.29,2.49,2.02,2.85,1.59,2.06,0.27,2.29,-0.77,-1.38,-1.38,Upgrade
4,"Selling, General & Admin",5.81,5.64,5.32,5.5,5.82,6.02,5.8,6.92,6.99,7.17,6.11,6.63,6.17,6.83,6.37,6.75,7.62,7.87,7.48,16.39,Upgrade
5,Other Operating Expenses,-0.04,-0.04,-0.04,-0.05,-0.04,-0.04,-0.04,-0.04,-0.04,-2.7,-0.04,1.16,-0.76,-0.39,-0.34,-7.74,-0.77,-0.96,-0.33,-0.6,Upgrade
6,Operating Expenses,5.77,5.61,5.28,5.46,5.78,5.98,5.76,6.88,6.96,4.47,6.07,7.79,5.41,6.44,6.04,-0.99,6.85,6.91,7.15,15.8,Upgrade
7,Operating Income,-4.76,-5.29,-4.6,-4.27,-2.67,-6.51,-4.45,-6.14,-4.23,-3.18,-3.58,-5.77,-2.56,-4.85,-3.98,1.26,-4.55,-7.67,-8.53,-17.18,Upgrade
8,Interest Expense,-1.1,-0.99,-0.92,-0.92,-0.88,-0.7,-0.58,-0.51,-0.47,-0.19,-0.13,-0.13,-0.12,-0.13,-0.2,-0.06,-0.06,-0.06,-0.02,-0.04,Upgrade
9,Interest & Investment Income,0.06,0.06,0.06,0.07,0.07,0.02,0.01,0.03,0,0,0,0,0.41,0,0.01,0.01,0.6,0.01,-,0.03,Upgrade
10,Earnings From Equity Investments,-0.04,-0.04,-0.04,-0.04,-0.04,-0.06,-0.04,-0.04,-0.04,-0.05,-0.01,-0.04,-0.04,-0.04,-0.02,-0.04,-0.01,-,-,-,Upgrade
11,EBT Excluding Unusual Items,-5.85,-6.27,-5.5,-5.17,-3.51,-7.24,-5.06,-6.66,-4.74,-3.42,-3.72,-5.94,-2.31,-5.01,-4.19,1.17,-4.03,-7.72,-8.55,-17.19,Upgrade
12,Other Unusual Items,-,-,-,-,-,-,-,-0.09,-,-1.63,1.63,0.05,0.02,5.09,-,-7.21,2.4,3.82,2.91,-,Upgrade
13,Pretax Income,-5.85,-6.27,-5.5,-5.17,-3.51,-7.24,-5.06,-6.75,-4.74,-5.05,-2.09,-5.89,-2.29,0.08,-4.19,-6.03,-1.63,-3.91,-5.64,-17.19,Upgrade
14,Income Tax Expense,0,0,0.01,0.01,0,0.01,0.01,0.01,-0,-0.13,0.01,0.01,0.01,0.01,0.01,-0.02,0.02,0.02,0.02,0.02,Upgrade
15,Earnings From Continuing Operations,-5.85,-6.27,-5.5,-5.18,-3.52,-7.25,-5.07,-6.76,-4.74,-4.92,-2.1,-5.9,-2.3,0.07,-4.2,-6.02,-1.65,-3.93,-5.66,-17.22,Upgrade
16,Net Income,-5.85,-6.27,-5.5,-5.18,-3.52,-7.25,-5.07,-6.76,-4.74,-4.92,-2.1,-5.9,-2.3,0.07,-4.2,-6.02,-1.65,-3.93,-5.66,-17.22,Upgrade
17,Net Income to Common,-5.85,-6.27,-5.5,-5.18,-3.52,-7.25,-5.07,-6.76,-4.74,-4.92,-2.1,-5.9,-2.3,0.07,-4.2,-6.02,-1.65,-3.93,-5.66,-17.22,Upgrade
18,Shares Outstanding (Basic),401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,Upgrade
19,Shares Outstanding (Diluted),401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,Upgrade
20,EPS (Basic),-0.01,-0.02,-0.01,-0.01,-0.01,-0.02,-0.01,-0.02,-0.01,-0.01,-0.01,-0.01,-0.01,0.00,-0.01,-0.02,-0.00,-0.01,-0.01,-0.04,Upgrade
