,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,283.27,334.53,536.52,670.41,1066,2211,14230,10896,10307,10684,Upgrade
1,Short-Term Investments,-,-,-,-,-,-,-,15.26,15.04,-,Upgrade
2,Trading Asset Securities,536.35,626.96,759.01,786.38,928.36,988.47,990.09,1162,992,598.25,Upgrade
3,Cash & Short-Term Investments,819.62,961.49,1296,1457,1995,3200,15220,12073,11314,11282,Upgrade
4,Cash Growth,-36.73%,-34.00%,-35.05%,-54.47%,-86.89%,-73.50%,34.52%,7.01%,-0.06%,-4.46%,Upgrade
5,Accounts Receivable,7211,7507,662.95,8025,626.07,477.74,468.05,534.01,363.39,658.77,Upgrade
6,Other Receivables,-,-,3328,-,5758,6057,5474,7721,5942,4109,Upgrade
7,Receivables,7211,7507,4847,8025,6952,7292,5942,8410,6319,4958,Upgrade
8,Inventory,19040,20980,24712,25793,29743,29563,29988,28755,19622,17851,Upgrade
9,Prepaid Expenses,-,-,669.32,-,438.71,665.09,585.16,613.74,468.46,327.67,Upgrade
10,Restricted Cash,122.45,291.72,627.69,681.68,6474,8780,-,2751,1724,3065,Upgrade
11,Other Current Assets,622.95,718.62,2674,948.53,3075,2653,2982,3609,2994,3048,Upgrade
12,Total Current Assets,27815,30458,34826,36905,48677,52152,54717,56211,42441,40531,Upgrade
13,"Property, Plant & Equipment",210.18,227.87,252.23,257.18,276.1,281.41,298.26,297.24,51.62,145.44,Upgrade
14,Long-Term Investments,2392,2892,3169,3416,3531,3850,4218,4802,4586,4394,Upgrade
15,Goodwill,85.39,85.39,90.26,119.15,75.57,42.43,70.69,70.69,-,-,Upgrade
16,Other Intangible Assets,0.01,0.15,0.76,1.54,4.91,5.46,4.75,4.87,3.91,2.8,Upgrade
17,Long-Term Accounts Receivable,708.53,703.86,76.15,714.7,84.77,86.98,85.88,89.85,91.18,97.17,Upgrade
18,Long-Term Deferred Tax Assets,518.77,519.03,659.73,603.6,512.7,429.34,443.34,295.89,301.04,274.4,Upgrade
19,Other Long-Term Assets,4398,4621,5025,5093,5658,5833,5896,5927,5934,6258,Upgrade
20,Total Assets,36128,39508,44816,47110,59418,63250,66752,68319,54113,52363,Upgrade
21,Accounts Payable,2315,2372,2672,2636,11861,13264,4548,4139,3358,3877,Upgrade
22,Accrued Expenses,2983,2795,2629,2395,-,-,1309,1341,613.87,582.78,Upgrade
23,Short-Term Debt,766.53,1025,2125,1599,2422,4137,4230,4792,3239,3537,Upgrade
24,Current Portion of Long-Term Debt,14521,12217,14318,12809,9752,8290,6306,6909,7300,7223,Upgrade
25,Current Portion of Leases,8.26,12.44,23.91,23.26,22.21,20.36,20.89,21.2,20.55,20.85,Upgrade
26,Current Income Taxes Payable,2079,2093,2059,2216,2390,2127,2021,2018,1262,1242,Upgrade
27,Current Unearned Revenue,4787,6124,9311,8690,12744,11173,12283,12808,8181,7236,Upgrade
28,Other Current Liabilities,2957,3066,2386,4063,-,-,8740,11135,8732,8438,Upgrade
29,Total Current Liabilities,30416,29706,35524,34431,39191,39012,39459,43164,32707,32157,Upgrade
30,Long-Term Debt,2330,4572,3159,5116,9117,10670,14740,12305,10592,9607,Upgrade
31,Long-Term Leases,1.5,13.42,90.32,102.34,114.23,124.78,134.42,132.6,143.74,148.12,Upgrade
32,Long-Term Deferred Tax Liabilities,939.66,1012,1039,1062,1131,1172,1312,1421,1257,1304,Upgrade
33,Other Long-Term Liabilities,-,-,-,-,75.01,1035,-,-,-,39.42,Upgrade
34,Total Liabilities,33687,35303,39813,40711,49628,52013,55645,57022,44700,43256,Upgrade
35,Common Stock,87.81,87.81,87.81,87.81,87.81,87.81,87.81,87.81,86.63,86.63,Upgrade
36,Additional Paid-In Capital,424.01,424.01,424.01,424.01,424.01,424.01,423.78,744.62,487.77,796.94,Upgrade
37,Retained Earnings,-2746,-1017,-905.01,704.3,3266,4974,4896,4847,3937,3888,Upgrade
38,Treasury Stock,-,-,-4.2,-4.33,-4.33,-6.22,-6.22,-9.57,-9.57,-10.07,Upgrade
39,Comprehensive Income & Other,880.65,657.71,829.5,581.89,824.5,558.8,717,497.14,728.84,544.89,Upgrade
40,Total Common Equity,-1353,152.61,432.12,1794,4598,6038,6119,6167,5230,5307,Upgrade
41,Minority Interest,3794,4052,4571,4605,5192,5199,4988,5130,4182,3800,Upgrade
42,Shareholders' Equity,2441,4205,5004,6399,9790,11237,11107,11297,9412,9107,Upgrade
43,Total Liabilities & Equity,36128,39508,44816,47110,59418,63250,66752,68319,54113,52363,Upgrade
44,Total Debt,17628,17840,19716,19650,21426,23242,25431,24160,21295,20536,Upgrade
45,Net Cash (Debt),-16808,-16878,-18421,-18193,-19432,-20042,-10211,-12087,-9981,-9255,Upgrade
46,Net Cash Per Share,-10.92,-10.98,-11.99,-11.83,-12.64,-13.04,-6.65,-8.57,-7.14,-6.62,Upgrade
47,Filing Date Shares Outstanding,1539,1539,1537,1537,1536,1537,1536,1408,1396,1394,Upgrade
48,Total Common Shares Outstanding,1539,1539,1537,1537,1536,1537,1536,1408,1396,1394,Upgrade
49,Working Capital,-2601,752.41,-698.38,2474,9487,13141,15258,13047,9734,8374,Upgrade
50,Book Value Per Share,-0.88,0.10,0.28,1.17,2.99,3.93,3.98,4.38,3.75,3.81,Upgrade
51,Tangible Book Value,-1439,67.06,341.09,1673,4517,5991,6043,6091,5226,5304,Upgrade
52,Tangible Book Value Per Share,-0.93,0.04,0.22,1.09,2.94,3.90,3.93,4.32,3.74,3.81,Upgrade
53,Machinery,70.37,71.79,73.93,71.5,71.09,61.63,65.58,66.19,64.05,64.59,Upgrade
54,Leasehold Improvements,48.96,50.28,45.03,44.13,49.06,42.97,44.92,44.05,34.82,35.87,Upgrade
