,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,Cash & Equivalents,21.58,18.22,34.98,62.57,46.16,91.42,66.01,114.61,124.79,53.31,Upgrade
1,Trading Asset Securities,5.36,1.1,9.52,9.1,15.47,11.83,12.18,23.41,12.21,32.6,Upgrade
2,Accounts Receivable,36.59,0.34,29.6,26.99,19.93,21.44,30.01,27.41,118.39,12.51,Upgrade
3,Other Receivables,75.8,81.6,105.52,89.21,92.9,92.19,113.82,143.48,189.33,153.96,Upgrade
4,"Property, Plant & Equipment",3.14,3.66,5.26,5.98,9.49,10.53,44.46,33.26,33.57,30.46,Upgrade
5,Other Intangible Assets,-,-,-,-,1.5,1.5,1.5,1.5,-,-,Upgrade
6,Investments in Debt & Equity Securities,-,-,-,-,-,-,-,-,-,6.32,Upgrade
7,Other Current Assets,89.98,112.86,75.8,117.03,104.91,123.65,164.9,80.49,63,64.71,Upgrade
8,Other Long-Term Assets,444.67,443.15,470.51,479.14,519.35,529.5,406.31,401.37,404.87,401.25,Upgrade
9,Total Assets,677.11,660.92,731.2,790.02,809.7,882.05,839.18,825.53,946.15,755.12,Upgrade
10,Accounts Payable,119.16,0.28,92.22,107.03,112.07,124.93,173.08,92.62,198.81,60.58,Upgrade
11,Accrued Expenses,-,6.23,-,8.36,-,2.53,-,2.1,-,-,Upgrade
12,Short-Term Debt,160.87,170.99,176.86,203.56,185.06,192.53,192.59,230.21,218.17,172.21,Upgrade
13,Current Portion of Long-Term Debt,55,30,10,20,32.42,25,-,-,2,2,Upgrade
14,Current Portion of Leases,0.64,0.44,4.47,4.45,4.56,4.95,1.79,4.4,6.35,5.63,Upgrade
15,Other Current Liabilities,11.9,81.56,7.79,2.46,6.21,13.68,4.62,3.23,4.61,10.12,Upgrade
16,Long-Term Debt,11.33,36.33,55,30,10,31.99,21.6,21.21,20.86,-,Upgrade
17,Long-Term Leases,0.11,0.32,0.38,2.36,4.34,6.62,0.21,0.44,1.46,3.21,Upgrade
18,Other Long-Term Liabilities,0.2,0.2,-,0.67,-,-,-,-,-,-,Upgrade
19,Total Liabilities,359.21,326.36,346.72,378.88,354.67,402.23,394.88,355.21,454.39,255.89,Upgrade
20,Common Stock,72.08,71.1,70.93,70.93,70.93,70.93,70.24,70.19,63.95,59.13,Upgrade
21,Additional Paid-In Capital,704.65,704.28,704.22,704.22,704.22,704.22,702.94,702.85,706.36,706.36,Upgrade
22,Retained Earnings,-1037,-1019,-969.3,-945.08,-901.17,-883.98,-917.59,-892.61,-868.46,-856.14,Upgrade
23,Comprehensive Income & Other,578.63,578.63,578.63,581.06,581.06,588.65,588.69,589.9,589.92,589.89,Upgrade
24,Total Common Equity,317.9,334.57,384.47,411.13,455.04,479.83,444.29,470.32,491.76,499.23,Upgrade
25,Shareholders' Equity,317.9,334.57,384.47,411.13,455.04,479.83,444.29,470.32,491.76,499.23,Upgrade
26,Total Liabilities & Equity,677.11,660.92,731.2,790.02,809.7,882.05,839.18,825.53,946.15,755.12,Upgrade
27,Total Debt,227.95,238.09,246.71,260.37,236.39,261.09,216.19,256.26,248.84,183.05,Upgrade
28,Net Cash (Debt),-201,-218.77,-202.21,-188.7,-174.76,-157.84,-138,-118.24,-111.84,-97.14,Upgrade
29,Net Cash Per Share,-0.28,-,-0.29,-,-0.25,-0.22,-0.20,-0.17,-0.18,-0.17,Upgrade
30,Filing Date Shares Outstanding,712.64,711.01,709.32,709.32,709.32,709.32,702.35,701.89,632.16,591.25,Upgrade
31,Total Common Shares Outstanding,712.64,711.01,709.32,709.32,709.32,709.32,702.35,701.89,632.16,591.25,Upgrade
32,Working Capital,-118.26,-75.38,-35.92,-40.96,-60.96,-23.08,13.84,55.84,75.64,64.4,Upgrade
33,Book Value Per Share,0.45,0.47,0.54,0.58,0.64,0.68,0.63,0.67,0.78,0.84,Upgrade
34,Tangible Book Value,317.9,334.57,384.47,411.13,453.54,478.33,442.79,468.82,491.76,499.23,Upgrade
35,Tangible Book Value Per Share,0.45,0.47,0.54,0.58,0.64,0.67,0.63,0.67,0.78,0.84,Upgrade
