,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,Interest and Dividend Income,6.41,-,9.01,-,9.31,8.82,13.4,16.83,14.54,16.8,Upgrade
1,Total Interest Expense,8.99,-,8.7,-,5.62,2.98,3.18,4.86,2.72,3.08,Upgrade
2,Net Interest Income,-2.57,-,0.31,-,3.68,5.83,10.22,11.97,11.82,13.73,Upgrade
3,Brokerage Commission,2.58,-,2.12,-,2.59,6.94,7.63,4.82,4.88,3.69,Upgrade
4,Asset Management Fee,-,-,-,-,-,0.05,-,0.14,-,-,Upgrade
5,Underwriting & Investment Banking Fee,0.78,-,-,-,0.51,1.46,-,1.78,-,-,Upgrade
6,Other Revenue,3,-,0.2,-,-,1,-,4.03,-,-,Upgrade
7,Revenue Before Loan Losses,3.79,-,2.63,-,6.79,15.29,17.86,22.73,16.69,17.42,Upgrade
8,Provision for Loan Losses,0.19,-,-2.78,-,0.05,3.42,0.12,3.45,-2.53,4.35,Upgrade
9,Revenue,3.59,-,5.42,-,6.74,11.86,17.74,19.29,19.23,13.06,Upgrade
10,Revenue Growth (YoY),-33.65%,-,-19.58%,-,-62.02%,-38.49%,-7.76%,47.64%,-17.48%,-58.22%,Upgrade
11,Salaries & Employee Benefits,-,-,-,-,-,-,-,-,-,-10.33,Upgrade
12,Cost of Services Provided,24.82,-,29.42,-,31.38,36.7,38.29,40.87,35.7,54.01,Upgrade
13,Total Operating Expenses,25,-,29.52,-,31.22,36.42,38.51,41.33,36,42.01,Upgrade
14,Operating Income,-21.41,-,-24.1,-,-24.49,-24.56,-20.77,-22.04,-16.78,-28.95,Upgrade
15,Currency Exchange Gains,-,-,-,-,-,1.03,-,0.36,-,0.42,Upgrade
16,Other Non-Operating Income (Expenses),2.24,-,1.37,-,1.54,1.63,-0.53,-1.97,2.04,0.99,Upgrade
17,EBT Excluding Unusual Items,-19.17,-,-22.73,-,-22.95,-21.9,-21.3,-23.65,-14.74,-27.53,Upgrade
18,Asset Writedown,-,-,-,-,-,56.28,-,-1.16,-,-13.96,Upgrade
19,Gain (Loss) on Sale of Investments,1.15,-,-3.14,-,-1.84,-0.81,-4.88,0.65,0.01,4.44,Upgrade
20,Pretax Income,-18.02,-,-26.66,-,-24.79,33.56,-26.18,-24.16,-14.73,-37.06,Upgrade
21,Income Tax Expense,-,-,-,-,-,-0.01,-,-,-,-0.01,Upgrade
22,Earnings From Continuing Ops.,-18.02,-,-26.66,-,-24.79,33.57,-26.18,-24.16,-14.73,-37.05,Upgrade
23,Net Income,-18.02,-,-26.66,-,-24.79,33.57,-26.18,-24.16,-14.73,-37.05,Upgrade
24,Net Income to Common,-18.02,-,-26.66,-,-24.79,33.57,-26.18,-24.16,-14.73,-37.05,Upgrade
25,Shares Outstanding (Basic),713,-,709,-,709,705,702,693,632,582,Upgrade
26,Shares Outstanding (Diluted),713,-,709,-,709,711,702,693,632,582,Upgrade
27,Shares Change (YoY),0.47%,-,-,-,0.99%,2.55%,11.10%,19.01%,19.49%,3.96%,Upgrade
28,EPS (Basic),-0.03,-,-0.04,-,-0.03,0.05,-0.04,-0.03,-0.02,-0.06,Upgrade
29,EPS (Diluted),-0.03,-,-0.04,-,-0.03,0.05,-0.04,-0.04,-0.02,-0.06,Upgrade
30,Free Cash Flow,20.59,-,-34.71,-,-2.35,-22.51,12.1,-24.46,13.28,-15.55,Upgrade
31,Free Cash Flow Per Share,0.03,-,-0.05,-,-0.00,-0.03,0.02,-0.04,0.02,-0.03,Upgrade
32,Dividend Per Share,-,-,-,-,-,-,-,-,0.007,-,Upgrade
33,Operating Margin,-595.69%,-,-444.86%,-,-363.51%,-207.04%,-117.11%,-114.29%,-87.26%,-221.61%,Upgrade
34,Profit Margin,-501.39%,-,-492.12%,-,-368.02%,282.97%,-147.62%,-125.29%,-76.63%,-283.65%,Upgrade
35,Free Cash Flow Margin,572.84%,-,-640.78%,-,-34.81%,-189.77%,68.22%,-126.83%,69.08%,-119.06%,Upgrade
