,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,1075,960.49,653.83,706.84,785.13,639.56,520.97,468.06,536.82,497.75,616.49,641.81,779.96,814.06,608.72,637.75,683.33,502.49,257.67,453.21,Upgrade
1,Other Revenue,-64.69,64.69,-,139.12,-39.11,39.11,-,73.68,-37,37,-,86.58,-36.42,36.42,-,223.31,-50.97,50.97,-,33.38,Upgrade
2,Revenue,1010,1025,653.83,845.97,746.02,678.67,520.97,541.74,499.82,534.75,616.49,728.38,743.53,850.48,608.72,861.07,632.36,553.46,257.67,486.59,Upgrade
3,Revenue Growth (YoY),35.43%,51.06%,25.50%,56.16%,49.26%,26.91%,-15.49%,-25.62%,-32.78%,-37.12%,1.28%,-15.41%,17.58%,53.67%,136.24%,76.96%,56.60%,40.76%,-8.05%,28.67%,Upgrade
4,Cost of Revenue,933.14,921.22,594.01,776.67,673.48,604.04,460.59,472.27,459.7,466.09,554.76,652.62,663.17,754.35,545.64,811.58,525.7,503.59,220.96,428.3,Upgrade
5,Gross Profit,77.21,103.96,59.82,69.3,72.54,74.63,60.39,69.47,40.13,68.66,61.73,75.76,80.37,96.14,63.09,49.48,106.66,49.87,36.71,58.29,Upgrade
6,"Selling, General & Admin",27.04,21.8,19.94,24.01,22.41,22.29,21.01,24.59,24.04,22.49,25.38,29.45,30.17,20.27,22.87,27.19,21.17,19.57,17.86,20.18,Upgrade
7,Research & Development,33.91,37.41,23.61,30.16,27.78,20.56,19.99,14.2,19.86,17.01,18.14,16.85,28.96,27.43,18.28,16.35,30.84,18.3,9.02,16.85,Upgrade
8,Other Operating Expenses,3.15,2,1.84,-9.48,2.01,0.01,0.74,8.43,-0.25,-2.85,0.59,4.12,1.37,0.94,1.22,5.08,1.26,-0.28,-0.18,6.99,Upgrade
9,Operating Expenses,65.14,71.2,43.83,46.36,53.41,46,42.44,50.19,39.06,37.69,42.92,45.22,59.62,50.44,46.02,47.82,56.26,42.45,26.99,41.24,Upgrade
10,Operating Income,12.07,32.76,15.99,22.94,19.14,28.63,17.95,19.28,1.07,30.97,18.81,30.54,20.75,45.69,17.06,1.66,50.4,7.42,9.72,17.05,Upgrade
