,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q2 2018,Q1 2018,Q4 2017,Q3 2017,Q2 2017,+9 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Jun '18 Jun 30, 2018","Mar '18 Mar 31, 2018","Dec '17 Dec 31, 2017","Sep '17 Sep 30, 2017","Jun '17 Jun 30, 2017",+9 Quarters
0,Operating Revenue,97.26,118.93,96.29,94.48,96.17,135.96,156.49,150.97,138.85,117.35,141.78,159.02,100.5,137.09,115.05,99.91,99.91,89.11,89.11,98.61,Upgrade
1,Other Revenue,-1.41,1.41,-,6.19,-4.89,4.89,-,19.26,-13.23,13.23,-,10.03,-5.33,5.33,-,-,-,-,-,-,Upgrade
2,Revenue,95.85,120.35,96.29,100.67,91.28,140.85,156.49,170.24,125.61,130.58,141.78,169.05,95.17,142.42,115.05,99.91,99.91,89.11,89.11,98.61,Upgrade
3,Revenue Growth (YoY),5.01%,-14.56%,-38.47%,-40.87%,-27.34%,7.86%,10.38%,0.70%,31.98%,-8.31%,23.23%,69.20%,-4.74%,59.82%,29.11%,1.32%,1.32%,17.88%,17.88%,15.29%,Upgrade
4,Cost of Revenue,79.47,95.04,73.94,76.69,65.17,75.42,83.95,92.25,75.62,66.48,80.55,108.04,56.32,80.73,69.16,61.71,61.71,56.09,56.09,57.97,Upgrade
5,Gross Profit,16.38,25.31,22.35,23.98,26.11,65.43,72.55,77.99,49.99,64.1,61.22,61.01,38.86,61.69,45.89,38.2,38.2,33.02,33.02,40.64,Upgrade
6,"Selling, General & Admin",11.22,13.47,9.89,13.91,12,13.78,11.19,12.7,11.37,12.67,10.91,9.96,10.31,8.83,8.34,7.5,7.5,15.77,15.77,7.95,Upgrade
7,Research & Development,9.44,11.65,11.31,10.16,11.38,9.94,9.23,10.17,10.82,11.6,8.77,8.16,6.01,6.7,7.65,3.08,3.08,-4.01,-4.01,4.01,Upgrade
8,Other Operating Expenses,0.58,1.06,0.72,0.23,-0.01,0.92,0.7,9.83,-0.68,0.52,-4.57,4.53,-0.72,0.26,0.03,0.34,0.34,0.38,0.38,0.46,Upgrade
9,Operating Expenses,21.09,27.02,22.05,24.29,22.7,24.95,20.3,33.92,20.86,24.1,15.66,24.03,14.65,16.64,15.08,10.92,10.92,12.14,12.14,12.42,Upgrade
10,Operating Income,-4.71,-1.7,0.3,-0.31,3.41,40.48,52.25,44.07,29.13,40,45.56,36.98,24.2,45.05,30.81,27.28,27.28,20.88,20.88,28.22,Upgrade
11,Interest Expense,-0.02,-0.02,-0.03,-0.03,-0.03,-0.03,-0.03,-5.92,-,-0.07,-0.18,-0.18,-0.18,-0.09,-,-,-,-,-,-,Upgrade
12,Interest & Investment Income,9.16,4.69,9.6,9.19,4.19,9.03,6.55,-,5.36,6.84,1.87,1.75,0.59,0.97,1.31,-,-,-,-,-,Upgrade
13,Currency Exchange Gain (Loss),-2.21,2.21,-,1.48,-3.14,3.14,-,31.6,-16.92,16.92,-,-5.5,1.79,-1.79,-,-,-,-,-,-,Upgrade
14,Other Non Operating Income (Expenses),-0.33,-0.82,0.6,-2.57,0.39,1.14,-1.36,-28.99,29.28,1.13,-1.52,3.3,-1.48,-1.65,-0.44,0.84,0.84,-1.66,-1.66,-1.63,Upgrade
15,EBT Excluding Unusual Items,1.89,4.35,10.48,7.76,4.82,53.77,57.41,40.76,46.86,64.82,45.74,36.35,24.91,42.5,31.68,28.12,28.12,19.23,19.23,26.59,Upgrade
16,Gain (Loss) on Sale of Investments,16.47,-0.16,-5.17,0.62,4.69,-1.57,2.58,12.14,-6.47,-7.14,0.6,0.89,0.71,0.01,-,-0.71,-0.71,-,-,-,Upgrade
17,Gain (Loss) on Sale of Assets,-1.41,0.18,-0.18,0.67,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
18,Asset Writedown,-1.22,-12.96,-0.27,-6.12,2.68,-0.34,-0.2,-3.95,2.38,-0.28,-,-0.63,-0.45,-0.02,-0,-0.49,-0.49,-0.17,-0.17,-0.19,Upgrade
19,Other Unusual Items,1.26,0.8,1.12,1.79,-,-,-,7.01,-,-,-,2.49,-,-,-,-,-,-,-,-,Upgrade
20,Pretax Income,16.99,-7.79,5.98,4.71,12.19,51.86,59.79,55.95,42.77,57.4,46.34,39.11,25.17,42.49,31.68,26.92,26.92,19.06,19.06,26.39,Upgrade
21,Income Tax Expense,2.79,-1.65,0.19,-0.32,1.38,7.12,8.18,5.78,5.63,7.32,6.42,5.08,1.97,6.39,4.8,4.07,4.07,2.79,2.79,3.98,Upgrade
22,Net Income,14.19,-6.14,5.79,5.03,10.81,44.74,51.61,50.17,37.13,50.08,39.92,34.02,23.2,36.1,26.88,22.85,22.85,16.27,16.27,22.41,Upgrade
23,Net Income to Common,14.19,-6.14,5.79,5.03,10.81,44.74,51.61,50.17,37.13,50.08,39.92,34.02,23.2,36.1,26.88,22.85,22.85,16.27,16.27,22.41,Upgrade
24,Net Income Growth,31.32%,-,-88.79%,-89.97%,-70.89%,-10.67%,29.28%,47.47%,60.07%,38.73%,48.50%,48.91%,1.53%,121.89%,65.23%,1.95%,1.95%,104.58%,104.58%,4.59%,Upgrade
25,Shares Outstanding (Basic),91,92,92,93,92,92,92,92,92,92,69,68,69,69,69,66,66,66,66,66,Upgrade
26,Shares Outstanding (Diluted),91,92,92,93,92,92,92,92,92,92,69,68,69,69,69,66,66,66,66,66,Upgrade
27,Shares Change (YoY),-0.52%,0.52%,0.05%,0.66%,-0.00%,0.09%,33.18%,34.61%,33.33%,33.57%,-0.14%,3.42%,3.82%,3.39%,3.92%,0.47%,0.47%,1.04%,1.04%,1.52%,Upgrade
28,EPS (Basic),0.16,-0.07,0.06,0.05,0.12,0.49,0.56,0.54,0.41,0.55,0.58,0.50,0.34,0.53,0.39,0.34,0.34,0.25,0.25,0.34,Upgrade
29,EPS (Diluted),0.16,-0.07,0.06,0.05,0.12,0.49,0.56,0.54,0.41,0.55,0.58,0.50,0.34,0.53,0.39,0.34,0.34,0.25,0.25,0.34,Upgrade
30,EPS Growth,32.01%,-,-88.79%,-90.04%,-70.89%,-10.75%,-2.93%,9.55%,20.06%,3.87%,48.72%,43.98%,-2.20%,114.62%,58.99%,1.47%,1.47%,102.48%,102.48%,3.03%,Upgrade
31,Free Cash Flow,20.22,-17.62,-23.96,-1.89,-5.19,10.11,50.1,45.82,24.8,22.53,7.93,30.68,20.81,16,51.5,22.11,22.11,18.76,18.76,22.17,Upgrade
32,Free Cash Flow Per Share,0.22,-0.19,-0.26,-0.02,-0.06,0.11,0.55,0.50,0.27,0.25,0.12,0.45,0.30,0.23,0.75,0.33,0.33,0.28,0.28,0.34,Upgrade
33,Dividend Per Share,-,-,-,0.601,-,-,-,0.580,-,-,-,0.400,-,-,-,-,-,-,-,-,Upgrade
34,Dividend Growth,-,-,-,3.54%,-,-,-,45.00%,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
35,Gross Margin,17.09%,21.03%,23.22%,23.82%,28.60%,46.46%,46.36%,45.81%,39.80%,49.09%,43.18%,36.09%,40.83%,43.32%,39.89%,38.24%,38.24%,37.05%,37.05%,41.21%,Upgrade
36,Operating Margin,-4.91%,-1.42%,0.31%,-0.31%,3.73%,28.74%,33.39%,25.89%,23.19%,30.63%,32.14%,21.88%,25.43%,31.63%,26.78%,27.31%,27.31%,23.43%,23.43%,28.61%,Upgrade
37,Profit Margin,14.81%,-5.10%,6.01%,5.00%,11.84%,31.76%,32.98%,29.47%,29.56%,38.35%,28.16%,20.13%,24.37%,25.35%,23.37%,22.87%,22.87%,18.26%,18.26%,22.73%,Upgrade
38,Free Cash Flow Margin,21.10%,-14.64%,-24.88%,-1.87%,-5.68%,7.18%,32.02%,26.91%,19.74%,17.26%,5.59%,18.15%,21.86%,11.23%,44.77%,22.13%,22.13%,21.05%,21.05%,22.49%,Upgrade
39,EBITDA,9.16,10.19,14.17,13.56,16.31,54.33,65.15,56.97,40.66,52.61,57.09,48.51,32.6,56.32,39.2,34.97,34.97,28.48,28.48,35.74,Upgrade
40,EBITDA Margin,9.55%,8.47%,14.71%,13.47%,17.87%,38.57%,41.63%,33.47%,32.37%,40.28%,40.27%,28.69%,34.25%,39.54%,34.08%,35.00%,35.00%,31.96%,31.96%,36.24%,Upgrade
41,D&A For EBITDA,13.87,11.9,13.87,13.87,12.9,13.84,12.9,12.9,11.53,12.6,11.53,11.53,8.4,11.27,8.4,7.68,7.68,7.6,7.6,7.52,Upgrade
42,EBIT,-4.71,-1.7,0.3,-0.31,3.41,40.48,52.25,44.07,29.13,40,45.56,36.98,24.2,45.05,30.81,27.28,27.28,20.88,20.88,28.22,Upgrade
